"trace_id","activities","owner","employed","age","income","g"
"18","activity_02","no","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"18","activity_03","no","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"18","activity_07","no","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"19","activity_09","no","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"19","activity_04","no","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"19","activity_02","no","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"20","activity_10","no","no","80yo+","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"20","activity_07","no","no","80yo+","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"20","activity_08","no","no","80yo+","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"20","activity_09","no","no","80yo+","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"21","activity_09","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"21","activity_04","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"21","activity_02","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"22","activity_09","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"22","activity_04","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"22","activity_02","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"23","activity_10","no","no","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"23","activity_07","no","no","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"23","activity_08","no","no","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"23","activity_09","no","no","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"24","activity_09","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"24","activity_04","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"24","activity_02","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"25","activity_09","yes","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"25","activity_04","yes","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"25","activity_02","yes","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"26","activity_10","yes","yes","40-59yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"26","activity_06","yes","yes","40-59yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"26","activity_02","yes","yes","40-59yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"26","activity_03","yes","yes","40-59yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"26","activity_07","yes","yes","40-59yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"27","activity_09","no","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"27","activity_04","no","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"27","activity_02","no","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"28","activity_10","no","no","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"28","activity_07","no","no","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"28","activity_08","no","no","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"28","activity_09","no","no","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"29","activity_09","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"29","activity_04","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"29","activity_02","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"30","activity_09","yes","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"30","activity_04","yes","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"30","activity_02","yes","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"31","activity_10","no","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"31","activity_06","no","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"31","activity_02","no","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"31","activity_03","no","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"31","activity_07","no","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"32","activity_01","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"32","activity_04","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"32","activity_07","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"32","activity_06","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"32","activity_05","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"32","activity_05","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"32","activity_02","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"32","activity_03","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"33","activity_10","no","yes","20-39yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"33","activity_06","no","yes","20-39yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"33","activity_02","no","yes","20-39yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"33","activity_03","no","yes","20-39yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"33","activity_07","no","yes","20-39yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"34","activity_09","no","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"34","activity_04","no","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"34","activity_02","no","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"35","activity_09","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"35","activity_04","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"35","activity_02","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"36","activity_10","no","no","0-19yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"36","activity_07","no","no","0-19yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"36","activity_08","no","no","0-19yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"36","activity_09","no","no","0-19yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"37","activity_10","yes","yes","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"37","activity_06","yes","yes","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"37","activity_02","yes","yes","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"37","activity_03","yes","yes","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"37","activity_07","yes","yes","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"38","activity_09","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"38","activity_04","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"38","activity_02","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"39","activity_10","no","yes","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"39","activity_07","no","yes","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"39","activity_08","no","yes","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"39","activity_09","no","yes","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"40","activity_10","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"40","activity_06","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"40","activity_02","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"40","activity_03","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"40","activity_07","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"41","activity_10","no","no","60-79yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"41","activity_07","no","no","60-79yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"41","activity_08","no","no","60-79yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"41","activity_09","no","no","60-79yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"42","activity_09","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"42","activity_04","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"42","activity_02","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"43","activity_10","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"43","activity_06","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"43","activity_02","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"43","activity_03","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"43","activity_07","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"44","activity_01","no","no","20-39yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"44","activity_04","no","no","20-39yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"44","activity_07","no","no","20-39yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"44","activity_06","no","no","20-39yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"44","activity_05","no","no","20-39yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"44","activity_05","no","no","20-39yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"44","activity_02","no","no","20-39yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"44","activity_03","no","no","20-39yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"45","activity_10","no","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"45","activity_07","no","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"45","activity_08","no","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"45","activity_09","no","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"46","activity_09","no","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"46","activity_04","no","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"46","activity_02","no","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"47","activity_09","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"47","activity_04","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"47","activity_02","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"48","activity_09","no","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"48","activity_04","no","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"48","activity_02","no","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"49","activity_09","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"49","activity_04","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"49","activity_02","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"50","activity_03","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"50","activity_01","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"50","activity_04","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"50","activity_01","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"50","activity_05","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"51","activity_10","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"51","activity_06","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"51","activity_02","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"51","activity_03","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"51","activity_07","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"52","activity_03","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"52","activity_01","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"52","activity_04","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"52","activity_01","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"52","activity_05","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"53","activity_10","no","yes","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"53","activity_07","no","yes","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"53","activity_08","no","yes","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"53","activity_09","no","yes","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"54","activity_01","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"54","activity_04","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"54","activity_07","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"54","activity_06","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"54","activity_05","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"54","activity_05","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"54","activity_02","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"54","activity_03","no","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"55","activity_01","yes","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"55","activity_04","yes","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"55","activity_07","yes","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"55","activity_06","yes","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"55","activity_05","yes","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"55","activity_05","yes","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"55","activity_02","yes","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"55","activity_03","yes","no","60-79yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"56","activity_10","no","yes","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"56","activity_07","no","yes","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"56","activity_08","no","yes","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"56","activity_09","no","yes","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"57","activity_03","yes","no","0-19yo","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"57","activity_01","yes","no","0-19yo","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"57","activity_04","yes","no","0-19yo","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"57","activity_01","yes","no","0-19yo","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"57","activity_05","yes","no","0-19yo","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"58","activity_09","no","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"58","activity_04","no","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"58","activity_02","no","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"59","activity_09","no","yes","20-39yo","high","activity_09__+__activity_04__+__activity_02"
