"trace_id","activities","owner","employed","age","income","g"
"35","activity_09","no","no","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"35","activity_04","no","no","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"35","activity_02","no","no","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"36","activity_10","no","yes","0-19yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"36","activity_06","no","yes","0-19yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"36","activity_02","no","yes","0-19yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"36","activity_03","no","yes","0-19yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"36","activity_07","no","yes","0-19yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"37","activity_10","yes","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"37","noise_3","yes","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"37","activity_06","yes","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"37","activity_01","yes","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"37","activity_07","yes","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"38","activity_10","no","no","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"38","activity_07","no","no","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"38","activity_08","no","no","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"38","activity_09","no","no","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"39","activity_10","no","no","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"39","activity_07","no","no","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"39","activity_08","no","no","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"39","activity_09","no","no","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"40","activity_03","yes","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"40","activity_01","yes","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"40","activity_04","yes","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"40","activity_01","yes","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"40","activity_05","yes","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"41","activity_09","no","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"41","activity_07","no","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"41","activity_04","no","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"41","activity_02","no","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"42","activity_09","no","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"42","activity_04","no","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"42","activity_02","no","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"43","activity_09","no","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"43","activity_04","no","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"43","activity_02","no","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"44","activity_01","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"44","activity_04","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"44","activity_07","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"44","activity_06","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"44","activity_05","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"44","activity_05","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"44","activity_02","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"44","activity_03","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"45","activity_10","no","yes","60-79yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"45","activity_07","no","yes","60-79yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"45","activity_08","no","yes","60-79yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"45","activity_09","no","yes","60-79yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"46","activity_01","no","no","20-39yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_04","no","no","20-39yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_07","no","no","20-39yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_06","no","no","20-39yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_05","no","no","20-39yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_05","no","no","20-39yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_02","no","no","20-39yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_03","no","no","20-39yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"47","activity_09","yes","no","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"47","activity_04","yes","no","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"47","activity_02","yes","no","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"48","activity_10","no","no","80yo+","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"48","activity_07","no","no","80yo+","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"48","activity_08","no","no","80yo+","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"48","activity_09","no","no","80yo+","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"49","activity_09","yes","no","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"49","activity_04","yes","no","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"49","activity_02","yes","no","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"50","activity_10","no","no","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"50","activity_07","no","no","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"50","activity_09","no","no","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"51","activity_03","no","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"51","activity_01","no","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"51","activity_04","no","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"51","activity_01","no","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"51","activity_05","no","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"52","activity_10","no","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"52","activity_07","no","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"52","activity_08","no","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"52","activity_09","no","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"53","activity_10","no","no","40-59yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"53","activity_07","no","no","40-59yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"53","activity_08","no","no","40-59yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"54","activity_10","no","no","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"54","activity_06","no","no","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"54","activity_02","no","no","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"54","activity_03","no","no","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"54","activity_07","no","no","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"55","activity_09","yes","no","0-19yo","middle","activity_09__+__activity_04__+__activity_02"
"55","activity_04","yes","no","0-19yo","middle","activity_09__+__activity_04__+__activity_02"
"55","activity_02","yes","no","0-19yo","middle","activity_09__+__activity_04__+__activity_02"
"56","activity_10","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"56","activity_02","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"56","noise_2","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"56","noise_1","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"56","activity_03","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"56","activity_07","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"57","activity_10","yes","yes","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"57","activity_06","yes","yes","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"57","activity_02","yes","yes","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"57","activity_03","yes","yes","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
