"trace_id","activities","owner","employed","age","income","g"
"6","activity_03","no","yes","20-39yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"7","activity_09","yes","yes","80yo+","low","activity_09__+__activity_04__+__activity_02"
"7","activity_04","yes","yes","80yo+","low","activity_09__+__activity_04__+__activity_02"
"7","activity_02","yes","yes","80yo+","low","activity_09__+__activity_04__+__activity_02"
"8","activity_09","yes","yes","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"8","activity_07","yes","yes","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"8","activity_01","yes","yes","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"9","activity_10","yes","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"9","activity_06","yes","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"9","activity_02","yes","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"9","activity_03","yes","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"9","activity_07","yes","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"10","activity_10","yes","no","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"10","activity_07","yes","no","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"10","activity_08","yes","no","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"10","activity_09","yes","no","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"11","activity_10","no","yes","60-79yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"11","activity_06","no","yes","60-79yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"11","activity_02","no","yes","60-79yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"11","activity_03","no","yes","60-79yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"11","activity_07","no","yes","60-79yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"12","activity_09","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"12","noise_1","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"12","activity_04","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"12","activity_10","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"12","activity_02","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"13","activity_03","yes","no","80yo+","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"13","activity_01","yes","no","80yo+","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"13","activity_04","yes","no","80yo+","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"13","activity_01","yes","no","80yo+","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"13","activity_05","yes","no","80yo+","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"14","activity_10","yes","yes","20-39yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"14","activity_06","yes","yes","20-39yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"14","activity_02","yes","yes","20-39yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"14","activity_03","yes","yes","20-39yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"14","activity_07","yes","yes","20-39yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"15","activity_07","yes","yes","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"15","activity_04","yes","yes","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"15","activity_09","yes","yes","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"15","activity_02","yes","yes","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"16","activity_04","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"16","activity_02","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"16","activity_06","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"16","activity_09","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"16","noise_3","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"17","activity_05","no","yes","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"17","activity_04","no","yes","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"17","activity_03","no","yes","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"17","activity_07","no","yes","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"17","activity_01","no","yes","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"17","activity_06","no","yes","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"17","activity_05","no","yes","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"17","activity_02","no","yes","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"18","activity_09","yes","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"18","activity_04","yes","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"18","activity_02","yes","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"19","activity_09","yes","no","40-59yo","low","activity_09__+__activity_04__+__activity_02"
"19","activity_04","yes","no","40-59yo","low","activity_09__+__activity_04__+__activity_02"
"20","activity_04","no","no","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"20","noise_4","no","no","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"20","activity_09","no","no","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"21","activity_10","yes","yes","80yo+","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"21","activity_06","yes","yes","80yo+","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"21","activity_02","yes","yes","80yo+","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"21","activity_03","yes","yes","80yo+","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"21","activity_07","yes","yes","80yo+","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"21","activity_07","yes","yes","80yo+","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"22","noise_3","no","yes","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"22","activity_10","no","yes","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"22","activity_06","no","yes","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"22","activity_03","no","yes","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"22","activity_07","no","yes","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"23","activity_01","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"23","activity_04","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"23","activity_07","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"23","activity_06","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"23","activity_05","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"23","activity_05","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"23","activity_02","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"23","activity_03","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"24","activity_02","yes","no","80yo+","low","activity_09__+__activity_04__+__activity_02"
"25","activity_09","yes","yes","0-19yo","middle","activity_09__+__activity_04__+__activity_02"
"25","noise_3","yes","yes","0-19yo","middle","activity_09__+__activity_04__+__activity_02"
"25","activity_04","yes","yes","0-19yo","middle","activity_09__+__activity_04__+__activity_02"
"25","activity_02","yes","yes","0-19yo","middle","activity_09__+__activity_04__+__activity_02"
"26","activity_09","yes","no","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"26","activity_02","yes","no","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"26","activity_04","yes","no","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"26","noise_2","yes","no","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"27","activity_10","no","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"27","activity_07","no","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"27","activity_08","no","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"27","activity_09","no","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"28","activity_10","no","yes","40-59yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"28","activity_07","no","yes","40-59yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"28","activity_08","no","yes","40-59yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"28","activity_09","no","yes","40-59yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"29","activity_09","no","no","0-19yo","middle","activity_09__+__activity_04__+__activity_02"
"29","activity_04","no","no","0-19yo","middle","activity_09__+__activity_04__+__activity_02"
"29","activity_02","no","no","0-19yo","middle","activity_09__+__activity_04__+__activity_02"
"30","activity_04","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"30","activity_10","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"30","activity_06","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"30","activity_02","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"30","noise_2","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"30","activity_03","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"31","activity_02","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"31","noise_2","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"31","noise_4","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"31","activity_04","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"31","activity_07","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"32","activity_03","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"32","activity_01","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"32","activity_04","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"32","activity_01","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"33","activity_10","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"33","activity_06","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"33","activity_02","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"33","activity_03","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"33","activity_07","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"34","activity_09","yes","no","20-39yo","middle","activity_09__+__activity_04__+__activity_02"
"34","activity_04","yes","no","20-39yo","middle","activity_09__+__activity_04__+__activity_02"
"34","activity_02","yes","no","20-39yo","middle","activity_09__+__activity_04__+__activity_02"
"35","activity_09","no","yes","60-79yo","middle","activity_09__+__activity_04__+__activity_02"
"35","activity_04","no","yes","60-79yo","middle","activity_09__+__activity_04__+__activity_02"
"35","activity_02","no","yes","60-79yo","middle","activity_09__+__activity_04__+__activity_02"
"36","activity_03","yes","yes","0-19yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"36","activity_01","yes","yes","0-19yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"36","activity_04","yes","yes","0-19yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"36","noise_3","yes","yes","0-19yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"36","activity_01","yes","yes","0-19yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"36","activity_05","yes","yes","0-19yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"37","activity_09","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"37","activity_04","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"37","activity_02","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"38","activity_06","no","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"38","activity_05","no","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"38","activity_02","no","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"38","activity_07","no","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"38","activity_03","no","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"38","activity_05","no","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"39","activity_10","no","no","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"39","activity_07","no","no","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"39","activity_08","no","no","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"39","activity_06","no","no","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"40","activity_09","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"40","activity_04","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"40","activity_02","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"41","noise_3","yes","no","80yo+","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"41","activity_10","yes","no","80yo+","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"41","activity_07","yes","no","80yo+","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"41","activity_09","yes","no","80yo+","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"41","activity_08","yes","no","80yo+","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"42","activity_09","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"42","activity_04","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"42","noise_2","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"43","activity_04","yes","no","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"43","activity_09","yes","no","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"44","activity_10","yes","yes","0-19yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"44","activity_06","yes","yes","0-19yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"44","noise_3","yes","yes","0-19yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"44","activity_02","yes","yes","0-19yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"44","activity_03","yes","yes","0-19yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"44","activity_07","yes","yes","0-19yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"45","activity_08","yes","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"45","activity_10","yes","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"45","activity_07","yes","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"45","activity_08","yes","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"45","activity_09","yes","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"46","activity_01","no","no","20-39yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_04","no","no","20-39yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_07","no","no","20-39yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_05","no","no","20-39yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_06","no","no","20-39yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","noise_0","no","no","20-39yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_05","no","no","20-39yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"47","activity_03","no","yes","80yo+","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"47","activity_01","no","yes","80yo+","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"47","activity_04","no","yes","80yo+","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"47","activity_01","no","yes","80yo+","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"47","activity_05","no","yes","80yo+","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"48","activity_10","no","yes","40-59yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"48","activity_07","no","yes","40-59yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"48","activity_08","no","yes","40-59yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"48","activity_09","no","yes","40-59yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"49","activity_10","no","yes","60-79yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"49","activity_07","no","yes","60-79yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"49","activity_08","no","yes","60-79yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"49","activity_09","no","yes","60-79yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"50","activity_03","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"50","activity_01","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"50","activity_04","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"50","activity_01","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"50","activity_05","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"51","activity_08","no","no","0-19yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"51","activity_10","no","no","0-19yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"51","activity_07","no","no","0-19yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"51","activity_09","no","no","0-19yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"52","activity_01","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"52","activity_07","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"52","activity_04","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"52","activity_05","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"52","activity_06","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"52","activity_05","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"52","noise_0","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"52","activity_03","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"53","activity_09","no","yes","20-39yo","middle","activity_09__+__activity_04__+__activity_02"
"53","activity_04","no","yes","20-39yo","middle","activity_09__+__activity_04__+__activity_02"
"54","activity_10","yes","no","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"54","activity_07","yes","no","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"54","activity_06","yes","no","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"54","activity_07","yes","no","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"54","activity_02","yes","no","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"54","activity_03","yes","no","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"55","activity_08","no","yes","20-39yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"55","activity_10","no","yes","20-39yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"55","activity_07","no","yes","20-39yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"55","activity_09","no","yes","20-39yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
