"trace_id","activities","owner","employed","age","income","g"
"10","activity_01","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"10","activity_07","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"10","activity_06","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"10","activity_05","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"10","activity_02","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"10","activity_05","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"11","activity_03","yes","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"11","activity_01","yes","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"11","activity_04","yes","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"11","activity_01","yes","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"11","activity_05","yes","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"12","activity_02","no","yes","80yo+","middle","activity_09__+__activity_04__+__activity_02"
"13","activity_02","yes","no","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"13","activity_06","yes","no","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"13","activity_10","yes","no","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"13","activity_07","yes","no","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"13","activity_03","yes","no","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"14","noise_4","no","yes","20-39yo","middle","activity_09__+__activity_04__+__activity_02"
"14","activity_02","no","yes","20-39yo","middle","activity_09__+__activity_04__+__activity_02"
"14","activity_09","no","yes","20-39yo","middle","activity_09__+__activity_04__+__activity_02"
"14","activity_04","no","yes","20-39yo","middle","activity_09__+__activity_04__+__activity_02"
"14","activity_05","no","yes","20-39yo","middle","activity_09__+__activity_04__+__activity_02"
"15","activity_08","yes","yes","40-59yo","low","activity_09__+__activity_04__+__activity_02"
"15","activity_09","yes","yes","40-59yo","low","activity_09__+__activity_04__+__activity_02"
"15","activity_02","yes","yes","40-59yo","low","activity_09__+__activity_04__+__activity_02"
"16","activity_09","no","yes","40-59yo","middle","activity_09__+__activity_04__+__activity_02"
"16","activity_02","no","yes","40-59yo","middle","activity_09__+__activity_04__+__activity_02"
"17","activity_10","yes","no","60-79yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"17","activity_01","yes","no","60-79yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"17","activity_09","yes","no","60-79yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"17","activity_07","yes","no","60-79yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"18","activity_10","no","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"18","activity_07","no","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"18","activity_08","no","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"18","activity_09","no","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"19","activity_09","no","no","0-19yo","middle","activity_09__+__activity_04__+__activity_02"
"19","activity_04","no","no","0-19yo","middle","activity_09__+__activity_04__+__activity_02"
"19","activity_02","no","no","0-19yo","middle","activity_09__+__activity_04__+__activity_02"
"20","activity_07","no","no","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"20","activity_10","no","no","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"20","activity_06","no","no","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"20","activity_02","no","no","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"20","activity_03","no","no","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"21","activity_01","no","no","0-19yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"21","activity_04","no","no","0-19yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"21","activity_06","no","no","0-19yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"21","activity_07","no","no","0-19yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"21","activity_09","no","no","0-19yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"21","activity_03","no","no","0-19yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"21","activity_05","no","no","0-19yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"21","activity_05","no","no","0-19yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"21","activity_02","no","no","0-19yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"22","activity_09","yes","yes","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"22","activity_04","yes","yes","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"22","activity_02","yes","yes","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"23","activity_03","no","no","20-39yo","low","activity_09__+__activity_04__+__activity_02"
"23","activity_04","no","no","20-39yo","low","activity_09__+__activity_04__+__activity_02"
"23","activity_02","no","no","20-39yo","low","activity_09__+__activity_04__+__activity_02"
"24","activity_08","no","no","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"24","activity_10","no","no","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"24","activity_07","no","no","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"25","activity_04","yes","no","80yo+","low","activity_09__+__activity_04__+__activity_02"
"25","activity_09","yes","no","80yo+","low","activity_09__+__activity_04__+__activity_02"
"25","activity_02","yes","no","80yo+","low","activity_09__+__activity_04__+__activity_02"
"25","noise_2","yes","no","80yo+","low","activity_09__+__activity_04__+__activity_02"
"25","noise_0","yes","no","80yo+","low","activity_09__+__activity_04__+__activity_02"
"26","activity_09","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"26","activity_04","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"26","noise_0","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"26","activity_02","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"27","noise_0","yes","no","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"27","activity_06","yes","no","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"27","activity_02","yes","no","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"27","activity_03","yes","no","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"27","activity_07","yes","no","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"27","activity_10","yes","no","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"28","activity_10","yes","no","0-19yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"28","activity_06","yes","no","0-19yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"28","activity_02","yes","no","0-19yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"28","activity_03","yes","no","0-19yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"28","activity_07","yes","no","0-19yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"29","activity_03","yes","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"29","activity_01","yes","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"29","activity_10","yes","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"29","activity_09","yes","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"29","activity_01","yes","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"29","activity_05","yes","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"30","activity_01","yes","yes","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"30","activity_09","yes","yes","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"30","activity_04","yes","yes","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"30","activity_05","yes","yes","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"31","activity_10","yes","yes","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"31","activity_05","yes","yes","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"31","activity_06","yes","yes","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"31","activity_02","yes","yes","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"31","activity_03","yes","yes","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"31","activity_07","yes","yes","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"32","activity_04","no","yes","80yo+","low","activity_09__+__activity_04__+__activity_02"
"32","noise_1","no","yes","80yo+","low","activity_09__+__activity_04__+__activity_02"
"33","activity_02","no","yes","80yo+","middle","activity_09__+__activity_04__+__activity_02"
"34","activity_04","no","yes","80yo+","low","activity_09__+__activity_04__+__activity_02"
"34","noise_4","no","yes","80yo+","low","activity_09__+__activity_04__+__activity_02"
"34","activity_02","no","yes","80yo+","low","activity_09__+__activity_04__+__activity_02"
"35","activity_09","yes","no","40-59yo","middle","activity_09__+__activity_04__+__activity_02"
"35","noise_3","yes","no","40-59yo","middle","activity_09__+__activity_04__+__activity_02"
"35","activity_04","yes","no","40-59yo","middle","activity_09__+__activity_04__+__activity_02"
"36","activity_01","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"36","activity_04","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"36","activity_07","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"36","activity_06","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"36","activity_05","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"36","activity_05","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"36","activity_02","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"36","activity_03","yes","no","40-59yo","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"37","noise_2","yes","yes","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"37","activity_10","yes","yes","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"37","activity_08","yes","yes","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"37","noise_0","yes","yes","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"38","activity_08","yes","no","20-39yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"38","noise_0","yes","no","20-39yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"38","activity_01","yes","no","20-39yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"38","activity_04","yes","no","20-39yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"38","activity_01","yes","no","20-39yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"39","activity_10","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"39","noise_4","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"39","activity_06","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"39","noise_0","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"39","activity_02","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"39","activity_07","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"39","activity_03","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"40","activity_10","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"40","activity_06","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"40","activity_02","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"40","activity_03","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"40","activity_07","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"41","activity_02","yes","no","40-59yo","low","activity_09__+__activity_04__+__activity_02"
"41","activity_07","yes","no","40-59yo","low","activity_09__+__activity_04__+__activity_02"
"41","activity_04","yes","no","40-59yo","low","activity_09__+__activity_04__+__activity_02"
"42","activity_10","no","yes","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"42","activity_06","no","yes","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"42","activity_02","no","yes","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"42","activity_03","no","yes","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"42","activity_07","no","yes","0-19yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"43","activity_03","no","no","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"43","activity_01","no","no","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"43","activity_01","no","no","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"43","activity_05","no","no","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"44","activity_09","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"44","activity_04","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"44","activity_02","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"45","activity_10","no","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"45","activity_06","no","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"45","activity_02","no","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"45","activity_03","no","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"45","activity_07","no","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"46","activity_07","yes","yes","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_06","yes","yes","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_01","yes","yes","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_05","yes","yes","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_05","yes","yes","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"46","activity_03","yes","yes","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"47","activity_02","yes","yes","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"47","noise_0","yes","yes","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"47","activity_09","yes","yes","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"48","activity_04","no","no","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"48","activity_03","no","no","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"48","activity_01","no","no","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"48","activity_01","no","no","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"48","activity_05","no","no","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"48","activity_05","no","no","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"49","noise_3","yes","no","20-39yo","low","activity_09__+__activity_04__+__activity_02"
"49","noise_2","yes","no","20-39yo","low","activity_09__+__activity_04__+__activity_02"
"49","activity_09","yes","no","20-39yo","low","activity_09__+__activity_04__+__activity_02"
"49","activity_02","yes","no","20-39yo","low","activity_09__+__activity_04__+__activity_02"
"50","activity_09","no","no","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"50","activity_04","no","no","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"50","activity_02","no","no","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"51","activity_09","no","no","40-59yo","low","activity_09__+__activity_04__+__activity_02"
"51","activity_04","no","no","40-59yo","low","activity_09__+__activity_04__+__activity_02"
"52","activity_02","no","yes","0-19yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"52","activity_06","no","yes","0-19yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"52","activity_03","no","yes","0-19yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"52","activity_07","no","yes","0-19yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"53","activity_10","yes","yes","60-79yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"53","activity_07","yes","yes","60-79yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"53","activity_08","yes","yes","60-79yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"54","activity_01","yes","no","80yo+","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"54","activity_07","yes","no","80yo+","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"54","activity_06","yes","no","80yo+","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"54","activity_05","yes","no","80yo+","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"54","activity_02","yes","no","80yo+","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"54","activity_03","yes","no","80yo+","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"55","activity_10","yes","yes","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"55","activity_07","yes","yes","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"55","activity_08","yes","yes","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"55","activity_09","yes","yes","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"56","activity_07","yes","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"56","activity_04","yes","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"57","activity_10","no","no","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"57","activity_07","no","no","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"57","activity_09","no","no","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"57","noise_4","no","no","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"57","activity_08","no","no","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"58","activity_03","yes","no","60-79yo","low","activity_09__+__activity_04__+__activity_02"
"58","activity_02","yes","no","60-79yo","low","activity_09__+__activity_04__+__activity_02"
"58","activity_04","yes","no","60-79yo","low","activity_09__+__activity_04__+__activity_02"
"59","activity_09","no","no","80yo+","middle","activity_09__+__activity_04__+__activity_02"
"59","activity_10","no","no","80yo+","middle","activity_09__+__activity_04__+__activity_02"
"59","activity_04","no","no","80yo+","middle","activity_09__+__activity_04__+__activity_02"
"60","activity_10","no","yes","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"60","activity_09","no","yes","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"60","activity_08","no","yes","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"61","activity_05","no","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"61","activity_03","no","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"61","activity_01","no","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"61","activity_04","no","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"61","activity_04","no","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"61","activity_01","no","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"61","activity_07","no","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"61","activity_05","no","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"62","activity_10","yes","no","20-39yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"63","activity_01","yes","yes","80yo+","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"63","activity_07","yes","yes","80yo+","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"63","activity_06","yes","yes","80yo+","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"63","activity_05","yes","yes","80yo+","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
