"trace_id","activities","owner","employed","car_owner","income"
"18","activity_07","no","no","yes","high"
"19","activity_02","no","yes","yes","middle"
"19","activity_01","no","yes","yes","middle"
"19","activity_10","no","yes","yes","middle"
"19","activity_03","no","yes","yes","middle"
"19","activity_04","no","yes","yes","middle"
"19","activity_01","no","yes","yes","middle"
"19","activity_03","no","yes","yes","middle"
"19","activity_03","no","yes","yes","middle"
"20","activity_02","no","no","yes","middle"
"20","activity_01","no","no","yes","middle"
"20","activity_03","no","no","yes","middle"
"20","activity_04","no","no","yes","middle"
"20","activity_01","no","no","yes","middle"
"20","activity_03","no","no","yes","middle"
"20","activity_03","no","no","yes","middle"
"21","activity_05","no","no","yes","high"
"21","activity_05","no","no","yes","high"
"21","activity_06","no","no","yes","high"
"21","activity_07","no","no","yes","high"
"22","activity_05","no","no","yes","high"
"22","activity_05","no","no","yes","high"
"22","activity_06","no","no","yes","high"
"22","activity_07","no","no","yes","high"
"23","activity_02","yes","yes","yes","low"
"23","activity_01","yes","yes","yes","low"
"23","activity_03","yes","yes","yes","low"
"23","activity_04","yes","yes","yes","low"
"23","activity_01","yes","yes","yes","low"
"23","activity_03","yes","yes","yes","low"
"23","activity_03","yes","yes","yes","low"
"24","noise_3","yes","yes","no","low"
"24","activity_08","yes","yes","no","low"
"24","activity_08","yes","yes","no","low"
"24","activity_09","yes","yes","no","low"
"24","activity_06","yes","yes","no","low"
"25","activity_04","no","no","no","middle"
"25","activity_05","no","no","no","middle"
"25","activity_10","no","no","no","middle"
"25","activity_11","no","no","no","middle"
"25","activity_11","no","no","no","middle"
"26","activity_05","no","no","yes","high"
"26","activity_05","no","no","yes","high"
"26","activity_06","no","no","yes","high"
"26","activity_07","no","no","yes","high"
"27","activity_04","yes","no","no","middle"
"27","activity_05","yes","no","no","middle"
"27","activity_10","yes","no","no","middle"
"27","activity_11","yes","no","no","middle"
"27","activity_11","yes","no","no","middle"
"28","activity_08","yes","yes","no","low"
"28","activity_09","yes","yes","no","low"
"28","activity_08","yes","yes","no","low"
"28","activity_06","yes","yes","no","low"
"29","activity_08","yes","yes","no","low"
"29","activity_09","yes","yes","no","low"
"29","activity_08","yes","yes","no","low"
"29","activity_06","yes","yes","no","low"
"30","activity_04","yes","no","no","low"
"30","activity_05","yes","no","no","low"
"30","activity_10","yes","no","no","low"
"30","activity_11","yes","no","no","low"
"30","activity_11","yes","no","no","low"
"31","activity_04","yes","no","no","low"
"31","activity_05","yes","no","no","low"
"31","activity_10","yes","no","no","low"
"31","activity_11","yes","no","no","low"
"31","activity_11","yes","no","no","low"
"32","activity_08","yes","yes","no","low"
"32","activity_09","yes","yes","no","low"
"32","activity_08","yes","yes","no","low"
"32","activity_06","yes","yes","no","low"
"33","activity_02","no","yes","yes","middle"
"33","activity_03","no","yes","yes","middle"
"33","activity_11","no","yes","yes","middle"
"33","activity_03","no","yes","yes","middle"
"33","activity_01","no","yes","yes","middle"
"33","activity_04","no","yes","yes","middle"
"33","activity_01","no","yes","yes","middle"
"33","activity_03","no","yes","yes","middle"
"34","activity_05","no","no","yes","high"
"34","activity_05","no","no","yes","high"
"34","activity_06","no","no","yes","high"
"34","activity_07","no","no","yes","high"
"35","activity_05","no","no","yes","high"
"35","activity_07","no","no","yes","high"
"35","noise_1","no","no","yes","high"
"36","activity_05","no","no","yes","high"
"36","activity_05","no","no","yes","high"
"36","activity_06","no","no","yes","high"
"37","activity_04","yes","no","no","low"
"37","activity_05","yes","no","no","low"
"37","activity_10","yes","no","no","low"
"37","activity_11","yes","no","no","low"
"37","activity_11","yes","no","no","low"
"38","activity_08","no","yes","yes","low"
"38","activity_09","no","yes","yes","low"
"38","noise_2","no","yes","yes","low"
"38","noise_3","no","yes","yes","low"
"38","activity_05","no","yes","yes","low"
"38","activity_08","no","yes","yes","low"
"38","activity_06","no","yes","yes","low"
"39","activity_04","yes","no","no","low"
"39","activity_05","yes","no","no","low"
"39","activity_10","yes","no","no","low"
"39","activity_11","yes","no","no","low"
"39","activity_11","yes","no","no","low"
"40","activity_05","no","yes","no","low"
"40","activity_05","no","yes","no","low"
"40","activity_06","no","yes","no","low"
"40","activity_07","no","yes","no","low"
"41","activity_04","yes","no","no","low"
"41","activity_05","yes","no","no","low"
"41","activity_10","yes","no","no","low"
"41","activity_11","yes","no","no","low"
"41","activity_11","yes","no","no","low"
"42","activity_05","no","no","yes","high"
"42","activity_05","no","no","yes","high"
"42","activity_06","no","no","yes","high"
"42","activity_07","no","no","yes","high"
"43","activity_08","yes","yes","no","low"
"43","activity_09","yes","yes","no","low"
"43","activity_08","yes","yes","no","low"
"43","activity_06","yes","yes","no","low"
"44","activity_06","yes","yes","no","low"
"44","activity_08","yes","yes","no","low"
"44","activity_09","yes","yes","no","low"
"44","activity_08","yes","yes","no","low"
"45","activity_04","yes","no","yes","high"
"45","activity_05","yes","no","yes","high"
"45","activity_10","yes","no","yes","high"
"45","activity_11","yes","no","yes","high"
"45","activity_11","yes","no","yes","high"
"46","activity_05","no","no","yes","high"
"46","activity_05","no","no","yes","high"
"46","activity_06","no","no","yes","high"
"46","activity_07","no","no","yes","high"
"47","activity_05","no","no","yes","high"
"47","activity_05","no","no","yes","high"
"47","activity_06","no","no","yes","high"
"47","activity_07","no","no","yes","high"
"48","activity_08","yes","yes","no","low"
"48","activity_09","yes","yes","no","low"
"48","activity_08","yes","yes","no","low"
"48","activity_06","yes","yes","no","low"
"49","activity_05","no","no","yes","high"
"49","activity_05","no","no","yes","high"
"49","activity_06","no","no","yes","high"
"49","activity_07","no","no","yes","high"
"50","activity_10","no","yes","yes","middle"
"50","activity_02","no","yes","yes","middle"
"50","activity_01","no","yes","yes","middle"
"50","activity_04","no","yes","yes","middle"
"50","activity_01","no","yes","yes","middle"
"50","activity_02","no","yes","yes","middle"
"50","activity_03","no","yes","yes","middle"
"50","activity_03","no","yes","yes","middle"
"51","activity_04","yes","no","no","middle"
"51","activity_05","yes","no","no","middle"
"51","activity_10","yes","no","no","middle"
"51","activity_11","yes","no","no","middle"
"51","activity_11","yes","no","no","middle"
"52","activity_08","yes","yes","no","high"
"52","activity_09","yes","yes","no","high"
"52","activity_08","yes","yes","no","high"
"52","activity_06","yes","yes","no","high"
"53","activity_02","no","yes","yes","middle"
"53","activity_01","no","yes","yes","middle"
"53","activity_03","no","yes","yes","middle"
"53","activity_04","no","yes","yes","middle"
"53","activity_01","no","yes","yes","middle"
"53","activity_03","no","yes","yes","middle"
"53","activity_03","no","yes","yes","middle"
"54","activity_02","no","yes","yes","middle"
"54","activity_01","no","yes","yes","middle"
"54","activity_03","no","yes","yes","middle"
"54","activity_04","no","yes","yes","middle"
"54","activity_01","no","yes","yes","middle"
"54","activity_03","no","yes","yes","middle"
"54","activity_03","no","yes","yes","middle"
"55","activity_08","yes","yes","no","low"
"55","activity_09","yes","yes","no","low"
"55","activity_08","yes","yes","no","low"
"55","activity_06","yes","yes","no","low"
"56","activity_02","no","yes","yes","middle"
"56","activity_01","no","yes","yes","middle"
"56","activity_03","no","yes","yes","middle"
"56","activity_04","no","yes","yes","middle"
"56","activity_01","no","yes","yes","middle"
"56","activity_03","no","yes","yes","middle"
"56","activity_03","no","yes","yes","middle"
"57","activity_05","no","no","yes","high"
"57","activity_05","no","no","yes","high"
"57","activity_06","no","no","yes","high"
"57","activity_07","no","no","yes","high"
"58","activity_02","no","yes","yes","middle"
"58","activity_01","no","yes","yes","middle"
"58","activity_03","no","yes","yes","middle"
"58","activity_04","no","yes","yes","middle"
"58","activity_01","no","yes","yes","middle"
"58","activity_03","no","yes","yes","middle"
"58","activity_03","no","yes","yes","middle"
"59","activity_05","yes","yes","yes","low"
"59","activity_05","yes","yes","yes","low"
"59","activity_06","yes","yes","yes","low"
"59","activity_07","yes","yes","yes","low"
"60","activity_04","yes","no","no","low"
"60","activity_05","yes","no","no","low"
"60","activity_10","yes","no","no","low"
"60","activity_11","yes","no","no","low"
"60","activity_11","yes","no","no","low"
"61","activity_11","yes","yes","yes","high"
"61","activity_05","yes","yes","yes","high"
"61","activity_10","yes","yes","yes","high"
"62","activity_04","yes","no","no","low"
"62","activity_05","yes","no","no","low"
"62","activity_10","yes","no","no","low"
"62","activity_11","yes","no","no","low"
"62","activity_11","yes","no","no","low"
"63","activity_08","yes","yes","no","low"
"63","activity_09","yes","yes","no","low"
"63","activity_08","yes","yes","no","low"
"63","activity_06","yes","yes","no","low"
"64","activity_05","yes","yes","yes","low"
"64","activity_05","yes","yes","yes","low"
"64","activity_06","yes","yes","yes","low"
"64","activity_07","yes","yes","yes","low"
"65","activity_02","no","yes","yes","middle"
"65","activity_01","no","yes","yes","middle"
"65","activity_03","no","yes","yes","middle"
"65","activity_04","no","yes","yes","middle"
"65","activity_01","no","yes","yes","middle"
"65","activity_03","no","yes","yes","middle"
"65","activity_03","no","yes","yes","middle"
"66","activity_08","yes","yes","no","low"
"66","activity_09","yes","yes","no","low"
"66","activity_08","yes","yes","no","low"
"66","activity_06","yes","yes","no","low"
"67","activity_02","no","yes","yes","middle"
"67","activity_01","no","yes","yes","middle"
"67","activity_03","no","yes","yes","middle"
"67","activity_04","no","yes","yes","middle"
"67","activity_01","no","yes","yes","middle"
"67","activity_03","no","yes","yes","middle"
"67","activity_03","no","yes","yes","middle"
"68","activity_02","yes","no","yes","middle"
"68","activity_01","yes","no","yes","middle"
"68","activity_03","yes","no","yes","middle"
"68","activity_04","yes","no","yes","middle"
"68","activity_01","yes","no","yes","middle"
"68","activity_03","yes","no","yes","middle"
"68","activity_03","yes","no","yes","middle"
"69","activity_08","yes","yes","no","low"
"69","activity_09","yes","yes","no","low"
"69","activity_08","yes","yes","no","low"
"69","activity_06","yes","yes","no","low"
"70","activity_06","no","no","yes","high"
"71","activity_11","no","yes","no","low"
"71","activity_04","no","yes","no","low"
"71","activity_05","no","yes","no","low"
"71","activity_10","no","yes","no","low"
"71","activity_11","no","yes","no","low"
"72","activity_08","yes","yes","no","low"
"72","activity_09","yes","yes","no","low"
"72","activity_08","yes","yes","no","low"
"72","activity_06","yes","yes","no","low"
"73","activity_05","no","no","yes","high"
"73","activity_07","no","no","yes","high"
"73","activity_05","no","no","yes","high"
"74","activity_05","no","no","yes","high"
"74","activity_05","no","no","yes","high"
"74","activity_06","no","no","yes","high"
"74","activity_07","no","no","yes","high"
"75","activity_08","yes","no","no","low"
"75","activity_09","yes","no","no","low"
"75","activity_08","yes","no","no","low"
"75","activity_06","yes","no","no","low"
"76","activity_08","yes","yes","no","middle"
"76","activity_09","yes","yes","no","middle"
"76","activity_08","yes","yes","no","middle"
"76","activity_06","yes","yes","no","middle"
"77","activity_02","no","yes","yes","middle"
"77","activity_01","no","yes","yes","middle"
"77","activity_03","no","yes","yes","middle"
"77","activity_04","no","yes","yes","middle"
"77","activity_01","no","yes","yes","middle"
"77","activity_03","no","yes","yes","middle"
"77","activity_03","no","yes","yes","middle"
"78","activity_04","yes","no","no","middle"
"78","activity_05","yes","no","no","middle"
"78","activity_10","yes","no","no","middle"
"78","activity_11","yes","no","no","middle"
"78","activity_11","yes","no","no","middle"
"79","activity_02","no","yes","yes","middle"
"79","activity_01","no","yes","yes","middle"
"79","activity_03","no","yes","yes","middle"
"79","activity_04","no","yes","yes","middle"
"79","activity_01","no","yes","yes","middle"
"79","activity_03","no","yes","yes","middle"
"79","activity_03","no","yes","yes","middle"
"80","activity_08","yes","yes","no","low"
"80","activity_09","yes","yes","no","low"
"80","activity_08","yes","yes","no","low"
"80","activity_06","yes","yes","no","low"
"81","activity_02","no","yes","yes","middle"
"81","activity_01","no","yes","yes","middle"
"81","activity_03","no","yes","yes","middle"
"81","activity_04","no","yes","yes","middle"
"81","activity_01","no","yes","yes","middle"
"81","activity_03","no","yes","yes","middle"
"81","activity_03","no","yes","yes","middle"
"82","noise_2","yes","yes","no","low"
"82","activity_06","yes","yes","no","low"
"82","activity_08","yes","yes","no","low"
"83","activity_04","yes","no","no","middle"
"83","activity_05","yes","no","no","middle"
"83","activity_10","yes","no","no","middle"
"83","activity_11","yes","no","no","middle"
"83","activity_11","yes","no","no","middle"
"84","activity_05","no","no","yes","high"
"84","activity_05","no","no","yes","high"
"84","activity_06","no","no","yes","high"
"84","activity_07","no","no","yes","high"
"85","activity_04","yes","no","no","middle"
"85","activity_05","yes","no","no","middle"
"85","activity_10","yes","no","no","middle"
"85","activity_11","yes","no","no","middle"
"85","activity_11","yes","no","no","middle"
"86","activity_04","yes","no","no","low"
"86","activity_05","yes","no","no","low"
"86","activity_10","yes","no","no","low"
"86","activity_11","yes","no","no","low"
"86","activity_11","yes","no","no","low"
"87","activity_05","no","no","yes","high"
"87","activity_05","no","no","yes","high"
"87","activity_06","no","no","yes","high"
"87","activity_07","no","no","yes","high"
"88","activity_05","no","yes","yes","middle"
"88","activity_05","no","yes","yes","middle"
"88","activity_06","no","yes","yes","middle"
"88","activity_07","no","yes","yes","middle"
"89","activity_02","no","yes","yes","middle"
"89","activity_01","no","yes","yes","middle"
"89","activity_03","no","yes","yes","middle"
"89","activity_04","no","yes","yes","middle"
"89","activity_01","no","yes","yes","middle"
"89","activity_03","no","yes","yes","middle"
"89","activity_03","no","yes","yes","middle"
"90","activity_05","no","no","yes","high"
"90","activity_05","no","no","yes","high"
"90","activity_06","no","no","yes","high"
"90","activity_07","no","no","yes","high"
"91","activity_02","no","yes","yes","middle"
"91","activity_01","no","yes","yes","middle"
"91","activity_04","no","yes","yes","middle"
"91","activity_01","no","yes","yes","middle"
"91","activity_03","no","yes","yes","middle"
"91","activity_03","no","yes","yes","middle"
"91","activity_03","no","yes","yes","middle"
"92","activity_02","no","yes","yes","middle"
"92","activity_01","no","yes","yes","middle"
"92","activity_03","no","yes","yes","middle"
"92","activity_04","no","yes","yes","middle"
"92","activity_01","no","yes","yes","middle"
"92","activity_03","no","yes","yes","middle"
"92","activity_03","no","yes","yes","middle"
"93","activity_04","yes","no","no","low"
"93","activity_05","yes","no","no","low"
"93","activity_10","yes","no","no","low"
"93","activity_11","yes","no","no","low"
"93","activity_11","yes","no","no","low"
"94","activity_02","no","yes","yes","middle"
"94","activity_01","no","yes","yes","middle"
"94","activity_03","no","yes","yes","middle"
"94","activity_04","no","yes","yes","middle"
"94","activity_01","no","yes","yes","middle"
"94","activity_03","no","yes","yes","middle"
"94","activity_03","no","yes","yes","middle"
"95","activity_05","no","no","yes","high"
"95","activity_05","no","no","yes","high"
"95","activity_06","no","no","yes","high"
"95","activity_07","no","no","yes","high"
"96","activity_02","no","yes","yes","middle"
"96","activity_01","no","yes","yes","middle"
"96","activity_03","no","yes","yes","middle"
"96","activity_04","no","yes","yes","middle"
"96","activity_01","no","yes","yes","middle"
"96","activity_03","no","yes","yes","middle"
"96","activity_03","no","yes","yes","middle"
"97","activity_08","yes","yes","no","low"
"97","activity_09","yes","yes","no","low"
"97","activity_08","yes","yes","no","low"
"97","activity_06","yes","yes","no","low"
"98","activity_04","no","yes","yes","middle"
"98","activity_05","no","yes","yes","middle"
"98","activity_10","no","yes","yes","middle"
"98","activity_11","no","yes","yes","middle"
"98","activity_11","no","yes","yes","middle"
"99","activity_08","yes","yes","no","low"
"99","activity_09","yes","yes","no","low"
"99","activity_08","yes","yes","no","low"
"99","activity_06","yes","yes","no","low"
