"trace_id","activities","owner","employed","car_owner","income"
"55","activity_11","yes","no","no","low"
"55","activity_10","yes","no","no","low"
"55","activity_11","yes","no","no","low"
"56","activity_11","yes","no","no","middle"
"56","activity_04","yes","no","no","middle"
"56","activity_05","yes","no","no","middle"
"56","activity_11","yes","no","no","middle"
"56","activity_11","yes","no","no","middle"
"57","activity_05","yes","no","no","low"
"57","activity_05","yes","no","no","low"
"57","activity_06","yes","no","no","low"
"57","activity_07","yes","no","no","low"
"58","activity_02","no","yes","yes","middle"
"58","activity_01","no","yes","yes","middle"
"58","activity_03","no","yes","yes","middle"
"58","activity_04","no","yes","yes","middle"
"58","activity_01","no","yes","yes","middle"
"58","activity_03","no","yes","yes","middle"
"58","activity_03","no","yes","yes","middle"
"59","activity_02","no","yes","no","middle"
"59","activity_01","no","yes","no","middle"
"59","activity_03","no","yes","no","middle"
"59","activity_04","no","yes","no","middle"
"59","activity_03","no","yes","no","middle"
"59","activity_03","no","yes","no","middle"
"60","activity_02","no","yes","yes","middle"
"60","activity_01","no","yes","yes","middle"
"60","activity_03","no","yes","yes","middle"
"60","activity_04","no","yes","yes","middle"
"60","activity_01","no","yes","yes","middle"
"60","activity_03","no","yes","yes","middle"
"60","activity_03","no","yes","yes","middle"
"61","activity_08","yes","yes","no","low"
"61","activity_09","yes","yes","no","low"
"61","activity_08","yes","yes","no","low"
"61","activity_06","yes","yes","no","low"
"62","activity_05","no","no","yes","high"
"62","activity_05","no","no","yes","high"
"62","activity_06","no","no","yes","high"
"62","activity_07","no","no","yes","high"
"63","activity_02","yes","yes","no","high"
"63","activity_01","yes","yes","no","high"
"63","activity_03","yes","yes","no","high"
"63","activity_04","yes","yes","no","high"
"63","activity_01","yes","yes","no","high"
"63","activity_03","yes","yes","no","high"
"63","activity_03","yes","yes","no","high"
"64","activity_01","no","yes","yes","middle"
"64","noise_4","no","yes","yes","middle"
"64","activity_03","no","yes","yes","middle"
"64","activity_04","no","yes","yes","middle"
"64","activity_01","no","yes","yes","middle"
"64","activity_03","no","yes","yes","middle"
"64","activity_03","no","yes","yes","middle"
"65","activity_08","yes","yes","no","low"
"65","activity_09","yes","yes","no","low"
"65","activity_08","yes","yes","no","low"
"65","activity_06","yes","yes","no","low"
"66","activity_02","no","yes","no","high"
"66","noise_2","no","yes","no","high"
"66","activity_04","no","yes","no","high"
"66","activity_03","no","yes","no","high"
"66","activity_01","no","yes","no","high"
"66","activity_05","no","yes","no","high"
"66","activity_03","no","yes","no","high"
"66","noise_2","no","yes","no","high"
"66","activity_03","no","yes","no","high"
"67","activity_09","yes","yes","no","low"
"67","activity_06","yes","yes","no","low"
"67","activity_08","yes","yes","no","low"
"68","activity_09","yes","no","yes","low"
"68","activity_08","yes","no","yes","low"
"68","activity_08","yes","no","yes","low"
"68","activity_06","yes","no","yes","low"
"69","activity_05","yes","no","yes","middle"
"69","activity_05","yes","no","yes","middle"
"69","activity_06","yes","no","yes","middle"
"69","activity_07","yes","no","yes","middle"
"70","activity_05","no","no","yes","high"
"70","activity_05","no","no","yes","high"
"70","activity_06","no","no","yes","high"
"70","activity_07","no","no","yes","high"
"71","activity_04","yes","yes","no","middle"
"71","activity_05","yes","yes","no","middle"
"71","activity_10","yes","yes","no","middle"
"71","activity_11","yes","yes","no","middle"
"71","activity_11","yes","yes","no","middle"
"72","activity_07","yes","no","yes","middle"
"72","activity_05","yes","no","yes","middle"
"73","activity_03","no","no","yes","high"
"73","activity_05","no","no","yes","high"
"73","noise_4","no","no","yes","high"
"73","activity_01","no","no","yes","high"
"73","activity_06","no","no","yes","high"
"73","activity_07","no","no","yes","high"
"74","activity_05","no","no","yes","high"
"74","activity_06","no","no","yes","high"
"75","activity_04","yes","no","no","middle"
"75","activity_05","yes","no","no","middle"
"75","activity_10","yes","no","no","middle"
"75","activity_11","yes","no","no","middle"
"75","activity_11","yes","no","no","middle"
"76","activity_08","yes","yes","no","low"
"76","activity_06","yes","yes","no","low"
"76","activity_08","yes","yes","no","low"
"76","activity_09","yes","yes","no","low"
"76","activity_08","yes","yes","no","low"
"77","activity_04","no","yes","yes","high"
"77","activity_05","no","yes","yes","high"
"77","activity_10","no","yes","yes","high"
"77","activity_11","no","yes","yes","high"
"77","activity_11","no","yes","yes","high"
"78","activity_04","no","yes","yes","middle"
"78","activity_05","no","yes","yes","middle"
"78","activity_10","no","yes","yes","middle"
"78","activity_11","no","yes","yes","middle"
"78","activity_11","no","yes","yes","middle"
"79","activity_03","yes","yes","no","low"
"79","activity_02","yes","yes","no","low"
"79","activity_01","yes","yes","no","low"
"79","activity_03","yes","yes","no","low"
"79","activity_04","yes","yes","no","low"
"79","activity_07","yes","yes","no","low"
"79","activity_03","yes","yes","no","low"
"80","activity_05","yes","no","yes","middle"
"80","activity_05","yes","no","yes","middle"
"80","activity_06","yes","no","yes","middle"
"80","activity_07","yes","no","yes","middle"
"81","activity_08","yes","yes","no","low"
"81","activity_09","yes","yes","no","low"
"81","activity_08","yes","yes","no","low"
"81","activity_06","yes","yes","no","low"
"82","activity_02","no","yes","yes","middle"
"82","activity_01","no","yes","yes","middle"
"82","activity_03","no","yes","yes","middle"
"82","activity_04","no","yes","yes","middle"
"82","activity_01","no","yes","yes","middle"
"82","activity_03","no","yes","yes","middle"
"82","activity_03","no","yes","yes","middle"
"83","activity_08","yes","yes","no","low"
"83","activity_09","yes","yes","no","low"
"83","activity_08","yes","yes","no","low"
"83","activity_06","yes","yes","no","low"
"84","activity_05","yes","yes","no","middle"
"84","activity_05","yes","yes","no","middle"
"84","activity_06","yes","yes","no","middle"
"84","activity_07","yes","yes","no","middle"
"85","activity_02","no","yes","yes","middle"
"85","activity_01","no","yes","yes","middle"
"85","activity_03","no","yes","yes","middle"
"85","activity_04","no","yes","yes","middle"
"85","activity_01","no","yes","yes","middle"
"85","activity_03","no","yes","yes","middle"
"85","activity_03","no","yes","yes","middle"
"86","activity_08","yes","yes","no","low"
"86","activity_09","yes","yes","no","low"
"86","noise_0","yes","yes","no","low"
"86","activity_06","yes","yes","no","low"
"87","activity_05","no","yes","yes","middle"
"87","activity_05","no","yes","yes","middle"
"87","activity_06","no","yes","yes","middle"
"87","activity_06","no","yes","yes","middle"
"87","activity_07","no","yes","yes","middle"
"88","activity_02","no","yes","yes","middle"
"88","activity_01","no","yes","yes","middle"
"88","activity_03","no","yes","yes","middle"
"88","activity_04","no","yes","yes","middle"
"88","activity_01","no","yes","yes","middle"
"88","activity_03","no","yes","yes","middle"
"88","activity_03","no","yes","yes","middle"
"89","activity_08","yes","yes","yes","high"
"89","activity_09","yes","yes","yes","high"
"89","activity_08","yes","yes","yes","high"
"89","activity_06","yes","yes","yes","high"
"90","activity_08","yes","yes","no","low"
"90","activity_09","yes","yes","no","low"
"90","activity_08","yes","yes","no","low"
"91","activity_04","no","yes","no","high"
"91","activity_05","no","yes","no","high"
"91","activity_10","no","yes","no","high"
"91","activity_11","no","yes","no","high"
"91","activity_11","no","yes","no","high"
"92","activity_08","no","no","no","high"
"92","activity_09","no","no","no","high"
"92","activity_08","no","no","no","high"
"92","activity_06","no","no","no","high"
"93","activity_08","yes","yes","yes","high"
"93","activity_09","yes","yes","yes","high"
"93","activity_08","yes","yes","yes","high"
"93","activity_06","yes","yes","yes","high"
"94","activity_05","no","no","yes","high"
"94","activity_06","no","no","yes","high"
"94","activity_07","no","no","yes","high"
"95","activity_05","no","no","yes","high"
"95","activity_05","no","no","yes","high"
"95","activity_06","no","no","yes","high"
"95","activity_07","no","no","yes","high"
"96","activity_05","no","no","yes","high"
"96","activity_05","no","no","yes","high"
"96","activity_06","no","no","yes","high"
"96","activity_07","no","no","yes","high"
"97","activity_05","no","yes","no","high"
"97","activity_05","no","yes","no","high"
"97","activity_06","no","yes","no","high"
"97","activity_07","no","yes","no","high"
"98","activity_02","no","yes","yes","middle"
"98","activity_01","no","yes","yes","middle"
"98","activity_03","no","yes","yes","middle"
"98","activity_04","no","yes","yes","middle"
"98","activity_01","no","yes","yes","middle"
"98","activity_03","no","yes","yes","middle"
"98","activity_03","no","yes","yes","middle"
"99","activity_02","no","yes","yes","middle"
"99","activity_01","no","yes","yes","middle"
"99","activity_10","no","yes","yes","middle"
"99","activity_04","no","yes","yes","middle"
"99","activity_03","no","yes","yes","middle"
"99","activity_03","no","yes","yes","middle"
"99","activity_01","no","yes","yes","middle"
