"trace_id","activities","owner","employed","car_owner","income"
"14","activity_04","yes","no","yes","low"
"14","activity_05","yes","no","yes","low"
"14","activity_10","yes","no","yes","low"
"14","activity_11","yes","no","yes","low"
"15","activity_02","no","no","no","high"
"15","activity_01","no","no","no","high"
"15","activity_03","no","no","no","high"
"15","activity_04","no","no","no","high"
"15","activity_01","no","no","no","high"
"15","activity_03","no","no","no","high"
"15","activity_03","no","no","no","high"
"16","activity_05","yes","no","no","middle"
"16","activity_05","yes","no","no","middle"
"16","activity_06","yes","no","no","middle"
"16","activity_07","yes","no","no","middle"
"17","noise_4","yes","no","no","middle"
"17","activity_02","yes","no","no","middle"
"17","activity_03","yes","no","no","middle"
"17","activity_04","yes","no","no","middle"
"17","activity_01","yes","no","no","middle"
"17","activity_03","yes","no","no","middle"
"17","noise_2","yes","no","no","middle"
"17","activity_03","yes","no","no","middle"
"18","activity_04","no","no","no","middle"
"18","activity_05","no","no","no","middle"
"18","activity_10","no","no","no","middle"
"18","activity_11","no","no","no","middle"
"18","activity_11","no","no","no","middle"
"19","activity_08","yes","yes","no","low"
"19","activity_09","yes","yes","no","low"
"19","activity_08","yes","yes","no","low"
"19","activity_06","yes","yes","no","low"
"20","noise_3","no","yes","no","middle"
"20","activity_11","no","yes","no","middle"
"20","activity_05","no","yes","no","middle"
"20","activity_04","no","yes","no","middle"
"21","activity_07","no","yes","no","low"
"21","activity_05","no","yes","no","low"
"22","activity_01","no","no","no","middle"
"22","activity_03","no","no","no","middle"
"22","activity_04","no","no","no","middle"
"22","activity_01","no","no","no","middle"
"22","activity_06","no","no","no","middle"
"22","activity_03","no","no","no","middle"
"23","activity_02","yes","no","yes","middle"
"23","activity_01","yes","no","yes","middle"
"23","activity_04","yes","no","yes","middle"
"23","activity_01","yes","no","yes","middle"
"23","activity_03","yes","no","yes","middle"
"23","activity_03","yes","no","yes","middle"
"24","activity_04","no","no","no","low"
"24","activity_11","no","no","no","low"
"24","activity_05","no","no","no","low"
"25","activity_04","no","no","no","middle"
"25","activity_05","no","no","no","middle"
"25","activity_10","no","no","no","middle"
"25","noise_0","no","no","no","middle"
"25","noise_3","no","no","no","middle"
"25","activity_11","no","no","no","middle"
"25","activity_11","no","no","no","middle"
"26","activity_10","yes","yes","no","middle"
"26","activity_04","yes","yes","no","middle"
"26","activity_05","yes","yes","no","middle"
"26","activity_11","yes","yes","no","middle"
"26","activity_11","yes","yes","no","middle"
"27","activity_01","no","yes","no","middle"
"27","activity_06","no","yes","no","middle"
"27","activity_04","no","yes","no","middle"
"27","activity_01","no","yes","no","middle"
"27","activity_09","no","yes","no","middle"
"27","activity_03","no","yes","no","middle"
"27","activity_03","no","yes","no","middle"
"28","activity_05","no","no","yes","high"
"28","noise_0","no","no","yes","high"
"28","activity_05","no","no","yes","high"
"28","activity_07","no","no","yes","high"
"28","activity_06","no","no","yes","high"
"29","activity_06","no","yes","yes","middle"
"29","activity_09","no","yes","yes","middle"
"30","activity_07","yes","no","no","middle"
"30","activity_05","yes","no","no","middle"
"30","activity_10","yes","no","no","middle"
"30","activity_11","yes","no","no","middle"
"31","activity_08","yes","yes","no","low"
"31","noise_0","yes","yes","no","low"
"31","noise_3","yes","yes","no","low"
"31","noise_0","yes","yes","no","low"
"31","activity_09","yes","yes","no","low"
"31","activity_06","yes","yes","no","low"
"32","activity_05","no","no","yes","high"
"32","activity_05","no","no","yes","high"
"32","activity_07","no","no","yes","high"
"33","activity_05","no","no","yes","high"
"33","activity_05","no","no","yes","high"
"33","activity_06","no","no","yes","high"
"33","activity_07","no","no","yes","high"
"34","activity_09","no","yes","no","low"
"34","activity_06","no","yes","no","low"
"35","activity_08","no","yes","no","high"
"35","activity_09","no","yes","no","high"
"35","activity_06","no","yes","no","high"
"36","activity_04","no","yes","yes","high"
"36","activity_05","no","yes","yes","high"
"36","activity_02","no","yes","yes","high"
"36","activity_05","no","yes","yes","high"
"36","activity_10","no","yes","yes","high"
"36","activity_11","no","yes","yes","high"
"37","activity_05","no","yes","no","low"
"37","activity_05","no","yes","no","low"
"37","activity_06","no","yes","no","low"
"37","activity_07","no","yes","no","low"
"38","activity_08","yes","no","no","middle"
"38","activity_08","yes","no","no","middle"
"38","activity_06","yes","no","no","middle"
"38","activity_06","yes","no","no","middle"
"39","activity_02","no","no","no","high"
"39","activity_01","no","no","no","high"
"39","activity_03","no","no","no","high"
"39","noise_0","no","no","no","high"
"39","activity_04","no","no","no","high"
"39","activity_03","no","no","no","high"
"39","activity_03","no","no","no","high"
"40","activity_09","yes","yes","yes","high"
"40","activity_08","yes","yes","yes","high"
"40","activity_05","yes","yes","yes","high"
"40","activity_05","yes","yes","yes","high"
"40","activity_06","yes","yes","yes","high"
"40","activity_07","yes","yes","yes","high"
"41","activity_05","yes","no","no","middle"
"41","activity_11","yes","no","no","middle"
"41","activity_04","yes","no","no","middle"
"41","activity_11","yes","no","no","middle"
"41","activity_10","yes","no","no","middle"
"41","activity_10","yes","no","no","middle"
"42","activity_05","no","yes","yes","middle"
"42","noise_1","no","yes","yes","middle"
"42","activity_10","no","yes","yes","middle"
"42","activity_11","no","yes","yes","middle"
"42","activity_11","no","yes","yes","middle"
"43","activity_01","no","yes","no","middle"
"43","activity_11","no","yes","no","middle"
"43","activity_02","no","yes","no","middle"
"43","activity_01","no","yes","no","middle"
"43","activity_04","no","yes","no","middle"
"43","activity_01","no","yes","no","middle"
"43","activity_03","no","yes","no","middle"
"43","activity_03","no","yes","no","middle"
"44","activity_05","no","no","yes","high"
"44","activity_05","no","no","yes","high"
"44","activity_07","no","no","yes","high"
"44","activity_06","no","no","yes","high"
"45","activity_05","yes","no","no","low"
"45","activity_04","yes","no","no","low"
"45","activity_10","yes","no","no","low"
"45","noise_3","yes","no","no","low"
"46","activity_03","yes","no","yes","middle"
"46","noise_0","yes","no","yes","middle"
"46","activity_03","yes","no","yes","middle"
"46","activity_04","yes","no","yes","middle"
"46","activity_01","yes","no","yes","middle"
"46","activity_03","yes","no","yes","middle"
"47","activity_08","yes","yes","no","low"
"47","activity_09","yes","yes","no","low"
"47","activity_08","yes","yes","no","low"
"47","activity_06","yes","yes","no","low"
"48","activity_04","yes","yes","no","high"
"48","activity_05","yes","yes","no","high"
"48","activity_10","yes","yes","no","high"
"48","activity_11","yes","yes","no","high"
"48","activity_11","yes","yes","no","high"
"49","activity_04","yes","yes","no","middle"
"49","activity_05","yes","yes","no","middle"
"49","activity_10","yes","yes","no","middle"
"49","activity_11","yes","yes","no","middle"
"49","activity_11","yes","yes","no","middle"
"50","activity_02","no","yes","yes","middle"
"50","activity_01","no","yes","yes","middle"
"50","activity_04","no","yes","yes","middle"
"50","activity_04","no","yes","yes","middle"
"51","activity_08","yes","yes","yes","low"
"51","activity_06","yes","yes","yes","low"
"51","activity_08","yes","yes","yes","low"
"52","activity_11","no","yes","no","high"
"52","activity_04","no","yes","no","high"
"52","activity_05","no","yes","no","high"
"52","activity_10","no","yes","no","high"
"53","activity_05","yes","no","yes","high"
"53","activity_05","yes","no","yes","high"
"53","activity_06","yes","no","yes","high"
"53","activity_07","yes","no","yes","high"
"54","activity_08","yes","no","yes","low"
"54","activity_09","yes","no","yes","low"
"54","activity_08","yes","no","yes","low"
"54","activity_06","yes","no","yes","low"
"55","activity_08","no","yes","yes","low"
"55","activity_09","no","yes","yes","low"
"55","activity_06","no","yes","yes","low"
"56","activity_09","yes","yes","no","low"
"56","activity_06","yes","yes","no","low"
"56","noise_3","yes","yes","no","low"
"56","activity_06","yes","yes","no","low"
"57","activity_02","no","no","yes","low"
"57","activity_01","no","no","yes","low"
"57","activity_03","no","no","yes","low"
"57","activity_04","no","no","yes","low"
"57","activity_01","no","no","yes","low"
"57","activity_03","no","no","yes","low"
"57","activity_03","no","no","yes","low"
"58","activity_04","yes","yes","yes","low"
"58","activity_05","yes","yes","yes","low"
"58","activity_10","yes","yes","yes","low"
"58","activity_11","yes","yes","yes","low"
"58","activity_11","yes","yes","yes","low"
"59","activity_05","yes","yes","no","low"
"59","activity_07","yes","yes","no","low"
"59","activity_06","yes","yes","no","low"
"60","activity_05","yes","yes","no","high"
"60","noise_4","yes","yes","no","high"
"60","activity_05","yes","yes","no","high"
"60","activity_06","yes","yes","no","high"
"60","activity_07","yes","yes","no","high"
"61","activity_01","no","no","no","high"
"61","activity_05","no","no","no","high"
"61","activity_05","no","no","no","high"
"61","activity_07","no","no","no","high"
"62","activity_09","yes","yes","no","low"
"62","noise_2","yes","yes","no","low"
"62","activity_08","yes","yes","no","low"
"62","activity_07","yes","yes","no","low"
"62","activity_06","yes","yes","no","low"
"63","activity_05","no","yes","yes","middle"
"63","activity_06","no","yes","yes","middle"
"63","activity_05","no","yes","yes","middle"
"64","activity_09","no","yes","no","middle"
"64","activity_06","no","yes","no","middle"
"64","activity_08","no","yes","no","middle"
"65","activity_08","yes","yes","no","middle"
"65","activity_09","yes","yes","no","middle"
"65","activity_08","yes","yes","no","middle"
"65","activity_06","yes","yes","no","middle"
"66","activity_01","no","yes","yes","middle"
"66","activity_02","no","yes","yes","middle"
"66","activity_03","no","yes","yes","middle"
"66","activity_01","no","yes","yes","middle"
"66","activity_04","no","yes","yes","middle"
"66","activity_03","no","yes","yes","middle"
"66","noise_0","no","yes","yes","middle"
"66","activity_03","no","yes","yes","middle"
"67","activity_01","yes","no","no","high"
"67","activity_03","yes","no","no","high"
"67","activity_04","yes","no","no","high"
"67","activity_11","yes","no","no","high"
"67","activity_03","yes","no","no","high"
"68","activity_02","no","no","yes","low"
"68","noise_2","no","no","yes","low"
"68","noise_4","no","no","yes","low"
"68","activity_01","no","no","yes","low"
"68","activity_03","no","no","yes","low"
"68","activity_01","no","no","yes","low"
"68","activity_03","no","no","yes","low"
"69","activity_05","no","no","no","middle"
"69","activity_04","no","no","no","middle"
"69","activity_11","no","no","no","middle"
"70","activity_09","yes","yes","no","middle"
"70","activity_08","yes","yes","no","middle"
"71","activity_09","no","yes","no","high"
"71","activity_08","no","yes","no","high"
"71","activity_08","no","yes","no","high"
"71","activity_06","no","yes","no","high"
"72","activity_08","no","no","yes","low"
"73","activity_08","yes","no","no","low"
"73","activity_09","yes","no","no","low"
"73","noise_4","yes","no","no","low"
"73","activity_06","yes","no","no","low"
"73","noise_2","yes","no","no","low"
"74","activity_05","no","no","yes","high"
"74","activity_05","no","no","yes","high"
"74","activity_06","no","no","yes","high"
"74","activity_07","no","no","yes","high"
"75","activity_04","yes","yes","no","low"
"75","activity_11","yes","yes","no","low"
"75","activity_10","yes","yes","no","low"
"75","activity_01","yes","yes","no","low"
"75","activity_05","yes","yes","no","low"
"75","activity_11","yes","yes","no","low"
"76","activity_02","no","yes","yes","high"
"76","activity_03","no","yes","yes","high"
"76","noise_4","no","yes","yes","high"
"76","activity_04","no","yes","yes","high"
"76","activity_01","no","yes","yes","high"
"76","activity_01","no","yes","yes","high"
"77","activity_02","yes","yes","no","high"
"77","activity_01","yes","yes","no","high"
"77","activity_03","yes","yes","no","high"
"77","activity_04","yes","yes","no","high"
"77","activity_01","yes","yes","no","high"
"77","activity_03","yes","yes","no","high"
"77","activity_03","yes","yes","no","high"
"78","activity_07","no","yes","yes","middle"
"78","activity_01","no","yes","yes","middle"
"78","activity_03","no","yes","yes","middle"
"78","activity_01","no","yes","yes","middle"
"78","activity_02","no","yes","yes","middle"
"78","activity_03","no","yes","yes","middle"
"78","activity_03","no","yes","yes","middle"
"79","activity_05","yes","yes","no","low"
"79","activity_07","yes","yes","no","low"
"79","activity_05","yes","yes","no","low"
"80","activity_06","no","no","no","low"
"80","noise_3","no","no","no","low"
"80","activity_07","no","no","no","low"
"80","noise_3","no","no","no","low"
"80","activity_05","no","no","no","low"
"81","activity_04","yes","no","no","low"
"81","activity_05","yes","no","no","low"
"81","activity_11","yes","no","no","low"
"82","activity_01","no","yes","no","low"
"82","activity_03","no","yes","no","low"
"82","activity_01","no","yes","no","low"
"82","activity_04","no","yes","no","low"
"82","activity_03","no","yes","no","low"
"82","activity_03","no","yes","no","low"
"83","activity_05","yes","yes","no","middle"
"83","activity_06","yes","yes","no","middle"
"84","activity_04","yes","yes","no","middle"
"84","activity_05","yes","yes","no","middle"
"84","activity_10","yes","yes","no","middle"
"84","activity_11","yes","yes","no","middle"
"84","activity_11","yes","yes","no","middle"
"85","activity_04","yes","no","yes","middle"
"85","activity_11","yes","no","yes","middle"
"85","activity_10","yes","no","yes","middle"
"86","noise_4","no","no","yes","low"
"86","activity_05","no","no","yes","low"
"86","activity_05","no","no","yes","low"
"87","activity_02","yes","yes","no","middle"
"87","activity_01","yes","yes","no","middle"
"87","activity_03","yes","yes","no","middle"
"87","activity_04","yes","yes","no","middle"
"87","activity_03","yes","yes","no","middle"
"88","activity_05","no","yes","no","low"
"88","activity_06","no","yes","no","low"
"88","noise_2","no","yes","no","low"
"88","activity_07","no","yes","no","low"
"89","activity_01","yes","no","yes","high"
"89","activity_04","yes","no","yes","high"
"89","activity_01","yes","no","yes","high"
"89","activity_03","yes","no","yes","high"
"89","activity_03","yes","no","yes","high"
"89","activity_02","yes","no","yes","high"
"90","activity_08","yes","yes","no","low"
"90","activity_09","yes","yes","no","low"
"90","activity_08","yes","yes","no","low"
"90","activity_06","yes","yes","no","low"
"91","activity_04","yes","no","no","low"
"91","activity_10","yes","no","no","low"
"91","activity_11","yes","no","no","low"
"91","activity_05","yes","no","no","low"
"91","activity_11","yes","no","no","low"
"92","activity_05","yes","yes","yes","middle"
"92","activity_07","yes","yes","yes","middle"
"92","activity_06","yes","yes","yes","middle"
"93","activity_05","no","yes","no","middle"
"93","activity_06","no","yes","no","middle"
"93","activity_05","no","yes","no","middle"
"93","activity_07","no","yes","no","middle"
"94","activity_06","no","yes","no","middle"
"94","activity_08","no","yes","no","middle"
"94","activity_08","no","yes","no","middle"
"95","activity_02","yes","yes","yes","middle"
"95","activity_01","yes","yes","yes","middle"
"95","activity_03","yes","yes","yes","middle"
"95","activity_01","yes","yes","yes","middle"
"95","activity_03","yes","yes","yes","middle"
"96","activity_08","yes","no","yes","middle"
"96","activity_08","yes","no","yes","middle"
"96","activity_06","yes","no","yes","middle"
"97","activity_08","yes","no","no","high"
"97","activity_08","yes","no","no","high"
"97","activity_06","yes","no","no","high"
"98","noise_4","no","yes","yes","middle"
"98","activity_05","no","yes","yes","middle"
"98","noise_0","no","yes","yes","middle"
"98","activity_05","no","yes","yes","middle"
"98","activity_06","no","yes","yes","middle"
"98","activity_07","no","yes","yes","middle"
"99","activity_01","no","no","no","high"
"99","activity_03","no","no","no","high"
"99","activity_01","no","no","no","high"
"99","activity_04","no","no","no","high"
"99","activity_03","no","no","no","high"
"99","activity_03","no","no","no","high"
