"trace_id","activities","owner","employed","car_owner","income"
"55","activity_06","no","no","yes","high"
"55","activity_07","no","no","yes","high"
"56","activity_02","no","yes","yes","middle"
"56","activity_01","no","yes","yes","middle"
"56","activity_03","no","yes","yes","middle"
"56","activity_04","no","yes","yes","middle"
"56","activity_01","no","yes","yes","middle"
"56","activity_03","no","yes","yes","middle"
"56","activity_03","no","yes","yes","middle"
"57","activity_02","no","yes","yes","middle"
"57","activity_01","no","yes","yes","middle"
"57","activity_03","no","yes","yes","middle"
"57","activity_04","no","yes","yes","middle"
"57","activity_01","no","yes","yes","middle"
"57","activity_03","no","yes","yes","middle"
"57","activity_03","no","yes","yes","middle"
"58","activity_08","yes","yes","no","low"
"58","activity_09","yes","yes","no","low"
"58","activity_08","yes","yes","no","low"
"58","activity_06","yes","yes","no","low"
"59","activity_08","yes","yes","no","low"
"59","activity_09","yes","yes","no","low"
"59","activity_08","yes","yes","no","low"
"59","activity_06","yes","yes","no","low"
"60","activity_08","yes","yes","no","low"
"60","activity_09","yes","yes","no","low"
"60","activity_08","yes","yes","no","low"
"60","activity_06","yes","yes","no","low"
"61","activity_08","yes","yes","no","low"
"61","activity_09","yes","yes","no","low"
"61","activity_08","yes","yes","no","low"
"61","activity_06","yes","yes","no","low"
"62","activity_04","yes","no","no","low"
"62","activity_05","yes","no","no","low"
"62","activity_10","yes","no","no","low"
"62","activity_11","yes","no","no","low"
"62","activity_11","yes","no","no","low"
"63","activity_04","yes","no","no","low"
"63","activity_05","yes","no","no","low"
"63","activity_10","yes","no","no","low"
"63","activity_11","yes","no","no","low"
"63","activity_11","yes","no","no","low"
"64","activity_05","no","no","yes","high"
"64","activity_05","no","no","yes","high"
"64","activity_06","no","no","yes","high"
"64","activity_07","no","no","yes","high"
"65","activity_08","yes","yes","no","low"
"65","activity_09","yes","yes","no","low"
"65","activity_08","yes","yes","no","low"
"65","activity_06","yes","yes","no","low"
"66","activity_08","yes","yes","no","low"
"66","activity_09","yes","yes","no","low"
"66","activity_08","yes","yes","no","low"
"66","activity_06","yes","yes","no","low"
"67","activity_02","no","yes","yes","middle"
"67","activity_01","no","yes","yes","middle"
"67","activity_03","no","yes","yes","middle"
"67","activity_04","no","yes","yes","middle"
"67","activity_01","no","yes","yes","middle"
"67","activity_03","no","yes","yes","middle"
"67","activity_03","no","yes","yes","middle"
"68","activity_08","yes","yes","no","low"
"68","activity_09","yes","yes","no","low"
"68","activity_08","yes","yes","no","low"
"68","activity_06","yes","yes","no","low"
"69","activity_02","no","yes","yes","middle"
"69","activity_01","no","yes","yes","middle"
"69","activity_03","no","yes","yes","middle"
"69","activity_04","no","yes","yes","middle"
"69","activity_01","no","yes","yes","middle"
"69","activity_03","no","yes","yes","middle"
"69","activity_03","no","yes","yes","middle"
"70","activity_08","yes","yes","no","low"
"70","activity_09","yes","yes","no","low"
"70","activity_08","yes","yes","no","low"
"70","activity_06","yes","yes","no","low"
"71","activity_04","yes","no","no","low"
"71","activity_05","yes","no","no","low"
"71","activity_10","yes","no","no","low"
"71","activity_11","yes","no","no","low"
"71","activity_11","yes","no","no","low"
"72","activity_04","yes","no","no","low"
"72","activity_05","yes","no","no","low"
"72","activity_10","yes","no","no","low"
"72","activity_11","yes","no","no","low"
"72","activity_11","yes","no","no","low"
"73","activity_02","no","yes","yes","middle"
"73","activity_01","no","yes","yes","middle"
"73","activity_03","no","yes","yes","middle"
"73","activity_04","no","yes","yes","middle"
"73","activity_01","no","yes","yes","middle"
"73","activity_03","no","yes","yes","middle"
"73","activity_03","no","yes","yes","middle"
"74","activity_08","yes","yes","no","low"
"74","activity_09","yes","yes","no","low"
"74","activity_08","yes","yes","no","low"
"74","activity_06","yes","yes","no","low"
"75","activity_02","no","yes","yes","middle"
"75","activity_01","no","yes","yes","middle"
"75","activity_03","no","yes","yes","middle"
"75","activity_04","no","yes","yes","middle"
"75","activity_01","no","yes","yes","middle"
"75","activity_03","no","yes","yes","middle"
"75","activity_03","no","yes","yes","middle"
"76","activity_02","no","yes","yes","middle"
"76","activity_01","no","yes","yes","middle"
"76","activity_03","no","yes","yes","middle"
"76","activity_04","no","yes","yes","middle"
"76","activity_01","no","yes","yes","middle"
"76","activity_03","no","yes","yes","middle"
"76","activity_03","no","yes","yes","middle"
"77","activity_02","no","yes","yes","middle"
"77","activity_01","no","yes","yes","middle"
"77","activity_03","no","yes","yes","middle"
"77","activity_04","no","yes","yes","middle"
"77","activity_01","no","yes","yes","middle"
"77","activity_03","no","yes","yes","middle"
"77","activity_03","no","yes","yes","middle"
"78","activity_02","no","yes","yes","middle"
"78","activity_01","no","yes","yes","middle"
"78","activity_03","no","yes","yes","middle"
"78","activity_04","no","yes","yes","middle"
"78","activity_01","no","yes","yes","middle"
"78","activity_03","no","yes","yes","middle"
"78","activity_03","no","yes","yes","middle"
"79","activity_04","yes","no","no","low"
"79","activity_05","yes","no","no","low"
"79","activity_10","yes","no","no","low"
"79","activity_11","yes","no","no","low"
"79","activity_11","yes","no","no","low"
"80","activity_02","no","yes","yes","middle"
"80","activity_01","no","yes","yes","middle"
"80","activity_03","no","yes","yes","middle"
"80","activity_04","no","yes","yes","middle"
"80","activity_01","no","yes","yes","middle"
"80","activity_03","no","yes","yes","middle"
"80","activity_03","no","yes","yes","middle"
"81","activity_05","no","no","yes","high"
"81","activity_05","no","no","yes","high"
"81","activity_06","no","no","yes","high"
"81","activity_07","no","no","yes","high"
"82","activity_04","yes","no","no","low"
"82","activity_05","yes","no","no","low"
"82","activity_10","yes","no","no","low"
"82","activity_11","yes","no","no","low"
"82","activity_11","yes","no","no","low"
"83","activity_02","no","yes","yes","middle"
"83","activity_01","no","yes","yes","middle"
"83","activity_03","no","yes","yes","middle"
"83","activity_04","no","yes","yes","middle"
"83","activity_01","no","yes","yes","middle"
"83","activity_03","no","yes","yes","middle"
"83","activity_03","no","yes","yes","middle"
"84","activity_04","yes","no","no","low"
"84","activity_05","yes","no","no","low"
"84","activity_10","yes","no","no","low"
"84","activity_11","yes","no","no","low"
"84","activity_11","yes","no","no","low"
"85","activity_05","no","no","yes","high"
"85","activity_05","no","no","yes","high"
"85","activity_06","no","no","yes","high"
"85","activity_07","no","no","yes","high"
"86","activity_05","no","no","yes","high"
"86","activity_05","no","no","yes","high"
"86","activity_06","no","no","yes","high"
"86","activity_07","no","no","yes","high"
"87","activity_04","yes","no","no","middle"
"87","activity_05","yes","no","no","middle"
"87","activity_10","yes","no","no","middle"
"87","activity_11","yes","no","no","middle"
"87","activity_11","yes","no","no","middle"
"88","activity_05","no","no","yes","high"
"88","activity_05","no","no","yes","high"
"88","activity_06","no","no","yes","high"
"88","activity_07","no","no","yes","high"
"89","activity_04","yes","no","no","low"
"89","activity_05","yes","no","no","low"
"89","activity_10","yes","no","no","low"
"89","activity_11","yes","no","no","low"
"89","activity_11","yes","no","no","low"
"90","activity_08","yes","yes","no","low"
"90","activity_09","yes","yes","no","low"
"90","activity_08","yes","yes","no","low"
"90","activity_06","yes","yes","no","low"
"91","activity_08","yes","yes","no","low"
"91","activity_09","yes","yes","no","low"
"91","activity_08","yes","yes","no","low"
"91","activity_06","yes","yes","no","low"
"92","activity_08","yes","yes","no","low"
"92","activity_09","yes","yes","no","low"
"92","activity_08","yes","yes","no","low"
"92","activity_06","yes","yes","no","low"
"93","activity_05","no","no","yes","high"
"93","activity_05","no","no","yes","high"
"93","activity_06","no","no","yes","high"
"93","activity_07","no","no","yes","high"
"94","activity_04","yes","no","no","middle"
"94","activity_05","yes","no","no","middle"
"94","activity_10","yes","no","no","middle"
"94","activity_11","yes","no","no","middle"
"94","activity_11","yes","no","no","middle"
"95","activity_08","yes","yes","no","low"
"95","activity_09","yes","yes","no","low"
"95","activity_08","yes","yes","no","low"
"95","activity_06","yes","yes","no","low"
"96","activity_04","yes","no","no","low"
"96","activity_05","yes","no","no","low"
"96","activity_10","yes","no","no","low"
"96","activity_11","yes","no","no","low"
"96","activity_11","yes","no","no","low"
"97","activity_05","no","no","yes","high"
"97","activity_05","no","no","yes","high"
"97","activity_06","no","no","yes","high"
"97","activity_07","no","no","yes","high"
"98","activity_04","yes","no","no","middle"
"98","activity_05","yes","no","no","middle"
"98","activity_10","yes","no","no","middle"
"98","activity_11","yes","no","no","middle"
"98","activity_11","yes","no","no","middle"
"99","activity_08","yes","yes","no","low"
"99","activity_09","yes","yes","no","low"
"99","activity_08","yes","yes","no","low"
"99","activity_06","yes","yes","no","low"
