"trace_id","activities","owner","employed","car_owner","income"
"38","activity_08","no","yes","no","middle"
"38","activity_08","no","yes","no","middle"
"38","activity_06","no","yes","no","middle"
"39","activity_02","no","yes","no","low"
"39","activity_01","no","yes","no","low"
"39","activity_03","no","yes","no","low"
"39","activity_04","no","yes","no","low"
"39","activity_01","no","yes","no","low"
"39","activity_03","no","yes","no","low"
"39","activity_03","no","yes","no","low"
"40","activity_02","no","no","yes","low"
"40","activity_01","no","no","yes","low"
"40","activity_03","no","no","yes","low"
"40","activity_04","no","no","yes","low"
"40","activity_08","no","no","yes","low"
"40","activity_01","no","no","yes","low"
"40","activity_03","no","no","yes","low"
"41","activity_08","yes","yes","yes","high"
"41","activity_09","yes","yes","yes","high"
"42","activity_02","yes","yes","no","low"
"42","activity_01","yes","yes","no","low"
"42","activity_03","yes","yes","no","low"
"42","activity_04","yes","yes","no","low"
"42","activity_01","yes","yes","no","low"
"42","activity_03","yes","yes","no","low"
"42","activity_03","yes","yes","no","low"
"43","activity_08","no","yes","no","high"
"43","activity_09","no","yes","no","high"
"43","activity_08","no","yes","no","high"
"43","activity_06","no","yes","no","high"
"44","noise_4","no","yes","no","middle"
"44","activity_04","no","yes","no","middle"
"44","activity_05","no","yes","no","middle"
"44","activity_10","no","yes","no","middle"
"44","activity_11","no","yes","no","middle"
"44","activity_11","no","yes","no","middle"
"45","activity_04","yes","no","no","middle"
"45","activity_11","yes","no","no","middle"
"45","activity_05","yes","no","no","middle"
"45","activity_07","yes","no","no","middle"
"45","activity_10","yes","no","no","middle"
"45","activity_11","yes","no","no","middle"
"46","activity_02","no","no","yes","low"
"46","activity_01","no","no","yes","low"
"46","activity_03","no","no","yes","low"
"46","activity_04","no","no","yes","low"
"46","activity_01","no","no","yes","low"
"46","activity_03","no","no","yes","low"
"47","activity_04","yes","no","no","low"
"47","activity_05","yes","no","no","low"
"47","activity_11","yes","no","no","low"
"47","noise_0","yes","no","no","low"
"47","activity_10","yes","no","no","low"
"47","activity_11","yes","no","no","low"
"48","activity_05","yes","yes","no","middle"
"48","activity_05","yes","yes","no","middle"
"48","activity_06","yes","yes","no","middle"
"48","activity_07","yes","yes","no","middle"
"49","activity_05","no","no","yes","high"
"49","activity_05","no","no","yes","high"
"49","activity_08","no","no","yes","high"
"49","activity_06","no","no","yes","high"
"50","activity_02","yes","yes","yes","high"
"50","noise_2","yes","yes","yes","high"
"50","activity_03","yes","yes","yes","high"
"50","activity_01","yes","yes","yes","high"
"50","activity_04","yes","yes","yes","high"
"50","activity_03","yes","yes","yes","high"
"50","activity_03","yes","yes","yes","high"
"51","activity_08","no","yes","yes","high"
"51","activity_09","no","yes","yes","high"
"51","activity_08","no","yes","yes","high"
"51","activity_06","no","yes","yes","high"
"52","activity_02","no","yes","yes","middle"
"52","activity_01","no","yes","yes","middle"
"52","activity_03","no","yes","yes","middle"
"52","activity_04","no","yes","yes","middle"
"52","activity_01","no","yes","yes","middle"
"52","activity_03","no","yes","yes","middle"
"52","activity_03","no","yes","yes","middle"
"53","activity_06","yes","yes","no","low"
"53","activity_08","yes","yes","no","low"
"53","activity_08","yes","yes","no","low"
"53","activity_06","yes","yes","no","low"
"53","activity_10","yes","yes","no","low"
"54","activity_05","yes","no","no","middle"
"54","activity_11","yes","no","no","middle"
"54","activity_10","yes","no","no","middle"
"54","noise_3","yes","no","no","middle"
"54","activity_11","yes","no","no","middle"
"55","activity_05","yes","no","no","middle"
"55","activity_06","yes","no","no","middle"
"55","activity_07","yes","no","no","middle"
"55","activity_05","yes","no","no","middle"
"56","activity_05","yes","no","yes","high"
"56","activity_05","yes","no","yes","high"
"56","activity_06","yes","no","yes","high"
"56","activity_07","yes","no","yes","high"
"57","activity_05","no","no","yes","high"
"57","activity_05","no","no","yes","high"
"57","noise_1","no","no","yes","high"
"57","activity_06","no","no","yes","high"
"58","activity_08","no","yes","yes","high"
"58","activity_08","no","yes","yes","high"
"58","activity_06","no","yes","yes","high"
"59","activity_11","yes","no","no","middle"
"59","activity_04","yes","no","no","middle"
"59","activity_05","yes","no","no","middle"
"59","activity_10","yes","no","no","middle"
"59","activity_11","yes","no","no","middle"
"60","activity_08","yes","yes","yes","middle"
"60","activity_09","yes","yes","yes","middle"
"60","activity_08","yes","yes","yes","middle"
"60","activity_06","yes","yes","yes","middle"
"61","activity_03","no","yes","yes","middle"
"61","activity_02","no","yes","yes","middle"
"61","activity_03","no","yes","yes","middle"
"61","activity_01","no","yes","yes","middle"
"61","activity_03","no","yes","yes","middle"
"61","activity_03","no","yes","yes","middle"
"62","activity_08","yes","yes","no","low"
"62","activity_08","yes","yes","no","low"
"62","activity_09","yes","yes","no","low"
"62","activity_06","yes","yes","no","low"
"63","activity_05","yes","no","no","low"
"63","activity_05","yes","no","no","low"
"63","activity_06","yes","no","no","low"
"63","activity_07","yes","no","no","low"
"64","activity_05","yes","no","no","low"
"64","activity_05","yes","no","no","low"
"64","activity_05","yes","no","no","low"
"64","activity_03","yes","no","no","low"
"64","noise_4","yes","no","no","low"
"64","activity_06","yes","no","no","low"
"65","activity_02","no","yes","yes","middle"
"65","activity_01","no","yes","yes","middle"
"65","activity_03","no","yes","yes","middle"
"65","activity_04","no","yes","yes","middle"
"65","activity_01","no","yes","yes","middle"
"65","activity_03","no","yes","yes","middle"
"65","activity_03","no","yes","yes","middle"
"66","activity_02","no","no","no","high"
"66","activity_04","no","no","no","high"
"66","activity_01","no","no","no","high"
"66","activity_03","no","no","no","high"
"66","activity_03","no","no","no","high"
"66","activity_03","no","no","no","high"
"67","activity_08","yes","yes","no","low"
"67","activity_09","yes","yes","no","low"
"67","activity_08","yes","yes","no","low"
"67","activity_06","yes","yes","no","low"
"68","activity_08","no","yes","yes","low"
"68","activity_09","no","yes","yes","low"
"68","activity_08","no","yes","yes","low"
"68","activity_06","no","yes","yes","low"
"69","activity_08","yes","no","no","middle"
"69","activity_09","yes","no","no","middle"
"69","activity_08","yes","no","no","middle"
"69","activity_06","yes","no","no","middle"
"70","activity_04","no","no","no","low"
"70","activity_05","no","no","no","low"
"70","activity_10","no","no","no","low"
"70","activity_11","no","no","no","low"
"70","activity_11","no","no","no","low"
"71","activity_08","no","yes","yes","low"
"71","activity_09","no","yes","yes","low"
"71","activity_08","no","yes","yes","low"
"71","activity_01","no","yes","yes","low"
"71","activity_06","no","yes","yes","low"
"72","activity_02","no","yes","yes","middle"
"72","activity_01","no","yes","yes","middle"
"72","activity_03","no","yes","yes","middle"
"72","activity_04","no","yes","yes","middle"
"72","activity_01","no","yes","yes","middle"
"72","activity_03","no","yes","yes","middle"
"72","activity_03","no","yes","yes","middle"
"73","activity_08","yes","yes","no","low"
"73","activity_09","yes","yes","no","low"
"73","activity_08","yes","yes","no","low"
"73","activity_06","yes","yes","no","low"
"74","activity_04","yes","no","no","high"
"74","activity_05","yes","no","no","high"
"74","activity_10","yes","no","no","high"
"74","activity_11","yes","no","no","high"
"74","activity_11","yes","no","no","high"
"75","noise_1","no","no","yes","high"
"75","activity_07","no","no","yes","high"
"75","activity_06","no","no","yes","high"
"75","activity_05","no","no","yes","high"
"76","activity_04","yes","no","no","middle"
"76","activity_05","yes","no","no","middle"
"76","activity_10","yes","no","no","middle"
"76","activity_11","yes","no","no","middle"
"76","activity_11","yes","no","no","middle"
"77","activity_08","yes","yes","no","high"
"77","activity_09","yes","yes","no","high"
"77","activity_08","yes","yes","no","high"
"77","activity_06","yes","yes","no","high"
"78","activity_11","yes","no","no","low"
"78","activity_04","yes","no","no","low"
"78","activity_10","yes","no","no","low"
"79","activity_01","no","yes","yes","middle"
"79","activity_03","no","yes","yes","middle"
"79","activity_04","no","yes","yes","middle"
"79","activity_01","no","yes","yes","middle"
"79","activity_03","no","yes","yes","middle"
"79","activity_03","no","yes","yes","middle"
"80","activity_03","yes","yes","no","middle"
"80","activity_04","yes","yes","no","middle"
"80","activity_03","yes","yes","no","middle"
"80","activity_01","yes","yes","no","middle"
"80","activity_03","yes","yes","no","middle"
"81","activity_09","yes","yes","no","low"
"81","activity_08","yes","yes","no","low"
"81","activity_06","yes","yes","no","low"
"82","activity_04","yes","no","no","middle"
"82","activity_05","yes","no","no","middle"
"82","noise_3","yes","no","no","middle"
"82","activity_11","yes","no","no","middle"
"82","activity_11","yes","no","no","middle"
"82","activity_10","yes","no","no","middle"
"83","activity_02","no","no","yes","high"
"83","activity_01","no","no","yes","high"
"83","activity_03","no","no","yes","high"
"83","activity_04","no","no","yes","high"
"83","activity_01","no","no","yes","high"
"83","activity_03","no","no","yes","high"
"83","activity_03","no","no","yes","high"
"84","activity_08","no","no","yes","high"
"84","activity_05","no","no","yes","high"
"84","activity_05","no","no","yes","high"
"84","activity_06","no","no","yes","high"
"84","activity_07","no","no","yes","high"
"85","activity_04","yes","no","no","middle"
"85","activity_05","yes","no","no","middle"
"85","activity_10","yes","no","no","middle"
"86","activity_05","yes","yes","no","middle"
"86","activity_06","yes","yes","no","middle"
"86","activity_08","yes","yes","no","middle"
"86","activity_07","yes","yes","no","middle"
"87","activity_08","yes","yes","no","middle"
"87","activity_08","yes","yes","no","middle"
"88","activity_02","yes","no","no","low"
"88","activity_01","yes","no","no","low"
"88","activity_03","yes","no","no","low"
"88","activity_04","yes","no","no","low"
"88","activity_01","yes","no","no","low"
"88","activity_03","yes","no","no","low"
"88","activity_03","yes","no","no","low"
"89","noise_1","yes","no","yes","low"
"89","noise_3","yes","no","yes","low"
"89","activity_02","yes","no","yes","low"
"89","activity_04","yes","no","yes","low"
"89","activity_01","yes","no","yes","low"
"89","activity_01","yes","no","yes","low"
"89","activity_03","yes","no","yes","low"
"90","activity_02","no","yes","yes","middle"
"90","activity_01","no","yes","yes","middle"
"90","activity_03","no","yes","yes","middle"
"90","activity_04","no","yes","yes","middle"
"90","activity_01","no","yes","yes","middle"
"90","activity_03","no","yes","yes","middle"
"90","activity_03","no","yes","yes","middle"
"91","activity_05","yes","no","yes","low"
"91","activity_04","yes","no","yes","low"
"91","activity_05","yes","no","yes","low"
"91","activity_10","yes","no","yes","low"
"91","activity_11","yes","no","yes","low"
"91","activity_11","yes","no","yes","low"
"92","noise_4","yes","no","yes","low"
"92","activity_05","yes","no","yes","low"
"92","activity_05","yes","no","yes","low"
"93","noise_3","no","yes","no","low"
"93","activity_04","no","yes","no","low"
"93","activity_05","no","yes","no","low"
"93","activity_11","no","yes","no","low"
"93","activity_11","no","yes","no","low"
"93","activity_10","no","yes","no","low"
"94","activity_02","no","yes","yes","middle"
"94","activity_01","no","yes","yes","middle"
"94","activity_03","no","yes","yes","middle"
"94","activity_01","no","yes","yes","middle"
"94","activity_04","no","yes","yes","middle"
"94","noise_2","no","yes","yes","middle"
"94","activity_03","no","yes","yes","middle"
"95","activity_05","yes","yes","yes","high"
"95","activity_07","yes","yes","yes","high"
"95","activity_06","yes","yes","yes","high"
"96","activity_05","yes","yes","yes","low"
"96","activity_05","yes","yes","yes","low"
"96","activity_06","yes","yes","yes","low"
"96","activity_07","yes","yes","yes","low"
"97","activity_04","yes","no","no","low"
"97","activity_05","yes","no","no","low"
"97","activity_10","yes","no","no","low"
"97","activity_11","yes","no","no","low"
"97","activity_11","yes","no","no","low"
"98","activity_11","yes","no","no","middle"
"98","activity_02","yes","no","no","middle"
"98","activity_03","yes","no","no","middle"
"98","activity_01","yes","no","no","middle"
"98","activity_06","yes","no","no","middle"
"98","activity_03","yes","no","no","middle"
"98","noise_0","yes","no","no","middle"
"98","activity_01","yes","no","no","middle"
"98","activity_03","yes","no","no","middle"
"99","activity_05","no","no","yes","high"
