"trace_id","activities","owner","employed","age","income"
"16","activity_02","yes","no","80yo+","low"
"16","activity_06","yes","no","80yo+","low"
"16","activity_04","yes","no","80yo+","low"
"16","activity_05","yes","no","80yo+","low"
"16","activity_03","yes","no","80yo+","low"
"16","activity_02","yes","no","80yo+","low"
"16","activity_03","yes","no","80yo+","low"
"17","activity_10","no","no","80yo+","low"
"17","activity_07","no","no","80yo+","low"
"17","activity_08","no","no","80yo+","low"
"17","activity_09","no","no","80yo+","low"
"18","activity_09","no","yes","60-79yo","low"
"18","activity_04","no","yes","60-79yo","low"
"18","activity_02","no","yes","60-79yo","low"
"19","activity_08","no","yes","40-59yo","low"
"19","activity_09","no","yes","40-59yo","low"
"19","activity_10","no","yes","40-59yo","low"
"19","activity_07","no","yes","40-59yo","low"
"20","activity_09","yes","yes","0-19yo","middle"
"20","activity_04","yes","yes","0-19yo","middle"
"20","activity_02","yes","yes","0-19yo","middle"
"21","activity_10","no","yes","60-79yo","high"
"21","activity_06","no","yes","60-79yo","high"
"21","activity_02","no","yes","60-79yo","high"
"21","activity_03","no","yes","60-79yo","high"
"21","activity_07","no","yes","60-79yo","high"
"22","activity_09","yes","no","20-39yo","high"
"22","activity_04","yes","no","20-39yo","high"
"22","activity_02","yes","no","20-39yo","high"
"23","activity_10","no","yes","40-59yo","low"
"23","activity_10","no","yes","40-59yo","low"
"23","activity_03","no","yes","40-59yo","low"
"23","activity_10","no","yes","40-59yo","low"
"23","activity_02","no","yes","40-59yo","low"
"23","activity_07","no","yes","40-59yo","low"
"24","activity_03","yes","yes","20-39yo","low"
"24","activity_01","yes","yes","20-39yo","low"
"24","activity_04","yes","yes","20-39yo","low"
"24","activity_01","yes","yes","20-39yo","low"
"24","activity_05","yes","yes","20-39yo","low"
"25","activity_01","yes","no","0-19yo","low"
"25","activity_01","yes","no","0-19yo","low"
"25","activity_05","yes","no","0-19yo","low"
"25","activity_04","yes","no","0-19yo","low"
"26","activity_10","no","no","0-19yo","high"
"26","activity_06","no","no","0-19yo","high"
"26","activity_02","no","no","0-19yo","high"
"26","activity_03","no","no","0-19yo","high"
"26","activity_07","no","no","0-19yo","high"
"27","activity_08","no","yes","20-39yo","low"
"27","activity_09","no","yes","20-39yo","low"
"28","activity_09","no","no","20-39yo","high"
"28","activity_04","no","no","20-39yo","high"
"28","activity_02","no","no","20-39yo","high"
"29","activity_01","yes","no","80yo+","middle"
"29","activity_07","yes","no","80yo+","middle"
"29","activity_06","yes","no","80yo+","middle"
"29","activity_05","yes","no","80yo+","middle"
"29","activity_02","yes","no","80yo+","middle"
"29","activity_03","yes","no","80yo+","middle"
"30","noise_3","no","no","60-79yo","high"
"30","activity_09","no","no","60-79yo","high"
"30","activity_02","no","no","60-79yo","high"
"31","activity_01","yes","no","80yo+","middle"
"31","activity_04","yes","no","80yo+","middle"
"31","activity_07","yes","no","80yo+","middle"
"31","activity_06","yes","no","80yo+","middle"
"31","activity_05","yes","no","80yo+","middle"
"31","activity_05","yes","no","80yo+","middle"
"31","activity_02","yes","no","80yo+","middle"
"31","activity_03","yes","no","80yo+","middle"
"32","activity_01","yes","no","20-39yo","low"
"32","activity_04","yes","no","20-39yo","low"
"32","activity_07","yes","no","20-39yo","low"
"32","activity_06","yes","no","20-39yo","low"
"32","activity_05","yes","no","20-39yo","low"
"32","activity_05","yes","no","20-39yo","low"
"32","activity_02","yes","no","20-39yo","low"
"32","activity_03","yes","no","20-39yo","low"
"33","activity_10","yes","yes","60-79yo","high"
"33","activity_06","yes","yes","60-79yo","high"
"33","activity_02","yes","yes","60-79yo","high"
"33","activity_03","yes","yes","60-79yo","high"
"33","activity_07","yes","yes","60-79yo","high"
"34","activity_10","yes","no","40-59yo","middle"
"34","activity_07","yes","no","40-59yo","middle"
"34","activity_08","yes","no","40-59yo","middle"
"34","activity_09","yes","no","40-59yo","middle"
"35","activity_07","no","no","80yo+","middle"
"35","activity_09","no","no","80yo+","middle"
"35","activity_09","no","no","80yo+","middle"
"36","activity_05","yes","yes","60-79yo","middle"
"36","activity_09","yes","yes","60-79yo","middle"
"36","noise_1","yes","yes","60-79yo","middle"
"36","noise_2","yes","yes","60-79yo","middle"
"37","activity_10","no","no","40-59yo","high"
"37","activity_06","no","no","40-59yo","high"
"37","activity_02","no","no","40-59yo","high"
"37","activity_03","no","no","40-59yo","high"
"37","activity_07","no","no","40-59yo","high"
"38","activity_05","no","no","0-19yo","high"
"38","activity_09","no","no","0-19yo","high"
"38","activity_08","no","no","0-19yo","high"
"38","activity_04","no","no","0-19yo","high"
"38","activity_02","no","no","0-19yo","high"
"38","activity_04","no","no","0-19yo","high"
"39","activity_07","no","no","0-19yo","middle"
"39","activity_10","no","no","0-19yo","middle"
"39","noise_4","no","no","0-19yo","middle"
"39","activity_09","no","no","0-19yo","middle"
"40","activity_09","no","no","0-19yo","high"
"40","activity_04","no","no","0-19yo","high"
"40","activity_02","no","no","0-19yo","high"
"41","activity_07","yes","no","20-39yo","high"
"41","activity_06","yes","no","20-39yo","high"
"41","activity_05","yes","no","20-39yo","high"
"41","activity_05","yes","no","20-39yo","high"
"41","activity_04","yes","no","20-39yo","high"
"41","activity_07","yes","no","20-39yo","high"
"41","activity_02","yes","no","20-39yo","high"
"41","activity_03","yes","no","20-39yo","high"
"42","activity_09","yes","yes","20-39yo","high"
"42","activity_04","yes","yes","20-39yo","high"
"42","activity_02","yes","yes","20-39yo","high"
"43","activity_01","no","yes","60-79yo","low"
"43","activity_04","no","yes","60-79yo","low"
"43","activity_07","no","yes","60-79yo","low"
"43","activity_06","no","yes","60-79yo","low"
"43","activity_05","no","yes","60-79yo","low"
"43","activity_05","no","yes","60-79yo","low"
"43","activity_02","no","yes","60-79yo","low"
"43","activity_03","no","yes","60-79yo","low"
"44","activity_04","no","no","20-39yo","high"
"44","activity_09","no","no","20-39yo","high"
"44","activity_04","no","no","20-39yo","high"
"44","noise_4","no","no","20-39yo","high"
"45","activity_10","no","yes","40-59yo","middle"
"45","activity_06","no","yes","40-59yo","middle"
"45","activity_02","no","yes","40-59yo","middle"
"45","activity_03","no","yes","40-59yo","middle"
"45","activity_07","no","yes","40-59yo","middle"
"46","activity_03","yes","yes","60-79yo","low"
"46","activity_04","yes","yes","60-79yo","low"
"46","activity_01","yes","yes","60-79yo","low"
"46","activity_05","yes","yes","60-79yo","low"
"47","activity_03","yes","yes","40-59yo","high"
"47","activity_01","yes","yes","40-59yo","high"
"47","activity_04","yes","yes","40-59yo","high"
"47","activity_01","yes","yes","40-59yo","high"
"47","activity_05","yes","yes","40-59yo","high"
"48","activity_09","yes","no","80yo+","high"
"48","activity_04","yes","no","80yo+","high"
"48","activity_02","yes","no","80yo+","high"
"49","activity_02","yes","no","0-19yo","middle"
"49","activity_04","yes","no","0-19yo","middle"
"49","activity_09","yes","no","0-19yo","middle"
"50","activity_10","no","yes","60-79yo","low"
"50","activity_06","no","yes","60-79yo","low"
"50","activity_02","no","yes","60-79yo","low"
"50","activity_03","no","yes","60-79yo","low"
"50","activity_07","no","yes","60-79yo","low"
"51","activity_09","no","no","0-19yo","high"
"51","activity_04","no","no","0-19yo","high"
"51","activity_02","no","no","0-19yo","high"
"52","activity_06","yes","no","60-79yo","low"
"52","activity_02","yes","no","60-79yo","low"
"52","activity_09","yes","no","60-79yo","low"
"53","activity_09","no","no","0-19yo","high"
"53","activity_04","no","no","0-19yo","high"
"53","activity_02","no","no","0-19yo","high"
"54","activity_09","no","yes","80yo+","high"
"54","activity_04","no","yes","80yo+","high"
"54","activity_02","no","yes","80yo+","high"
"55","activity_10","no","yes","0-19yo","middle"
"55","activity_06","no","yes","0-19yo","middle"
"55","noise_0","no","yes","0-19yo","middle"
"55","activity_02","no","yes","0-19yo","middle"
"55","noise_3","no","yes","0-19yo","middle"
"55","activity_03","no","yes","0-19yo","middle"
"55","activity_07","no","yes","0-19yo","middle"
"56","activity_02","no","no","60-79yo","high"
"57","activity_10","yes","yes","20-39yo","high"
"57","activity_07","yes","yes","20-39yo","high"
"57","activity_08","yes","yes","20-39yo","high"
"57","activity_09","yes","yes","20-39yo","high"
"58","activity_10","no","yes","0-19yo","high"
"58","activity_07","no","yes","0-19yo","high"
"58","noise_4","no","yes","0-19yo","high"
"58","activity_08","no","yes","0-19yo","high"
"58","activity_09","no","yes","0-19yo","high"
"59","activity_10","yes","no","20-39yo","middle"
"59","activity_07","yes","no","20-39yo","middle"
"59","activity_08","yes","no","20-39yo","middle"
"59","activity_09","yes","no","20-39yo","middle"
"60","activity_10","no","yes","20-39yo","middle"
"60","activity_07","no","yes","20-39yo","middle"
"60","activity_08","no","yes","20-39yo","middle"
"60","activity_09","no","yes","20-39yo","middle"
"61","activity_03","yes","yes","0-19yo","middle"
"61","activity_01","yes","yes","0-19yo","middle"
"61","activity_04","yes","yes","0-19yo","middle"
"61","activity_01","yes","yes","0-19yo","middle"
"61","activity_05","yes","yes","0-19yo","middle"
"62","activity_03","no","no","60-79yo","low"
"62","activity_04","no","no","60-79yo","low"
"62","activity_01","no","no","60-79yo","low"
"62","activity_01","no","no","60-79yo","low"
"62","activity_05","no","no","60-79yo","low"
"63","activity_09","yes","no","0-19yo","high"
"63","activity_04","yes","no","0-19yo","high"
"63","activity_02","yes","no","0-19yo","high"
"64","activity_10","no","yes","40-59yo","middle"
"64","activity_02","no","yes","40-59yo","middle"
"64","activity_09","no","yes","40-59yo","middle"
"64","activity_07","no","yes","40-59yo","middle"
"64","activity_08","no","yes","40-59yo","middle"
"64","noise_2","no","yes","40-59yo","middle"
"65","activity_10","no","yes","0-19yo","middle"
"65","activity_07","no","yes","0-19yo","middle"
"65","activity_08","no","yes","0-19yo","middle"
"65","activity_09","no","yes","0-19yo","middle"
"66","activity_09","yes","no","40-59yo","low"
"66","activity_02","yes","no","40-59yo","low"
"66","activity_04","yes","no","40-59yo","low"
"66","activity_07","yes","no","40-59yo","low"
"66","activity_05","yes","no","40-59yo","low"
"67","activity_09","no","yes","40-59yo","middle"
"67","activity_04","no","yes","40-59yo","middle"
"67","activity_02","no","yes","40-59yo","middle"
"68","activity_10","yes","yes","20-39yo","low"
"68","activity_07","yes","yes","20-39yo","low"
"68","activity_08","yes","yes","20-39yo","low"
"68","activity_09","yes","yes","20-39yo","low"
"69","activity_09","yes","yes","40-59yo","high"
"69","activity_04","yes","yes","40-59yo","high"
"69","activity_02","yes","yes","40-59yo","high"
"70","activity_01","no","no","40-59yo","middle"
"70","activity_04","no","no","40-59yo","middle"
"70","activity_07","no","no","40-59yo","middle"
"70","activity_06","no","no","40-59yo","middle"
"70","activity_05","no","no","40-59yo","middle"
"70","activity_05","no","no","40-59yo","middle"
"70","activity_02","no","no","40-59yo","middle"
"70","activity_03","no","no","40-59yo","middle"
"71","activity_09","yes","no","20-39yo","high"
"71","activity_04","yes","no","20-39yo","high"
"71","activity_02","yes","no","20-39yo","high"
"72","noise_1","yes","no","60-79yo","high"
"72","activity_09","yes","no","60-79yo","high"
"72","activity_04","yes","no","60-79yo","high"
"72","activity_02","yes","no","60-79yo","high"
"73","activity_09","no","no","60-79yo","low"
"73","activity_04","no","no","60-79yo","low"
"73","activity_02","no","no","60-79yo","low"
"74","activity_10","no","yes","40-59yo","middle"
"74","activity_06","no","yes","40-59yo","middle"
"74","activity_02","no","yes","40-59yo","middle"
"74","activity_03","no","yes","40-59yo","middle"
"75","activity_02","no","no","0-19yo","high"
"75","activity_04","no","no","0-19yo","high"
"75","activity_09","no","no","0-19yo","high"
"76","activity_09","no","yes","80yo+","low"
"76","activity_04","no","yes","80yo+","low"
"76","activity_02","no","yes","80yo+","low"
"77","activity_03","no","no","0-19yo","high"
"77","activity_09","no","no","0-19yo","high"
"77","activity_04","no","no","0-19yo","high"
"77","activity_02","no","no","0-19yo","high"
"78","activity_09","no","yes","0-19yo","high"
"78","activity_04","no","yes","0-19yo","high"
"78","activity_02","no","yes","0-19yo","high"
"79","activity_02","yes","yes","20-39yo","high"
"79","activity_09","yes","yes","20-39yo","high"
"80","activity_09","yes","yes","0-19yo","low"
"80","activity_04","yes","yes","0-19yo","low"
"80","activity_02","yes","yes","0-19yo","low"
"81","activity_03","yes","yes","0-19yo","low"
"81","activity_01","yes","yes","0-19yo","low"
"81","activity_04","yes","yes","0-19yo","low"
"81","activity_01","yes","yes","0-19yo","low"
"81","activity_05","yes","yes","0-19yo","low"
"82","activity_04","yes","yes","40-59yo","low"
"82","activity_06","yes","yes","40-59yo","low"
"82","activity_02","yes","yes","40-59yo","low"
"82","noise_0","yes","yes","40-59yo","low"
"82","activity_03","yes","yes","40-59yo","low"
"82","activity_07","yes","yes","40-59yo","low"
"83","noise_1","yes","yes","80yo+","high"
"83","activity_02","yes","yes","80yo+","high"
"83","activity_10","yes","yes","80yo+","high"
"83","activity_03","yes","yes","80yo+","high"
"83","activity_07","yes","yes","80yo+","high"
"83","activity_06","yes","yes","80yo+","high"
"84","noise_2","no","no","80yo+","high"
"84","activity_04","no","no","80yo+","high"
"84","activity_02","no","no","80yo+","high"
"85","activity_10","no","yes","20-39yo","middle"
"85","activity_06","no","yes","20-39yo","middle"
"85","activity_02","no","yes","20-39yo","middle"
"85","activity_03","no","yes","20-39yo","middle"
"85","activity_07","no","yes","20-39yo","middle"
"86","activity_09","yes","yes","0-19yo","high"
"86","activity_04","yes","yes","0-19yo","high"
"86","activity_02","yes","yes","0-19yo","high"
"87","activity_10","no","no","20-39yo","low"
"87","activity_06","no","no","20-39yo","low"
"87","activity_02","no","no","20-39yo","low"
"87","activity_03","no","no","20-39yo","low"
"87","activity_07","no","no","20-39yo","low"
"88","activity_10","no","yes","80yo+","middle"
"88","activity_06","no","yes","80yo+","middle"
"88","activity_02","no","yes","80yo+","middle"
"88","activity_03","no","yes","80yo+","middle"
"88","activity_07","no","yes","80yo+","middle"
"89","activity_01","yes","no","60-79yo","low"
"89","activity_07","yes","no","60-79yo","low"
"89","activity_05","yes","no","60-79yo","low"
"89","activity_05","yes","no","60-79yo","low"
"89","activity_04","yes","no","60-79yo","low"
"89","activity_02","yes","no","60-79yo","low"
"89","activity_03","yes","no","60-79yo","low"
"90","activity_10","yes","no","20-39yo","high"
"90","noise_0","yes","no","20-39yo","high"
"91","activity_10","no","yes","20-39yo","high"
"91","activity_06","no","yes","20-39yo","high"
"91","activity_02","no","yes","20-39yo","high"
"91","activity_03","no","yes","20-39yo","high"
"91","activity_07","no","yes","20-39yo","high"
"92","activity_10","no","no","80yo+","middle"
"92","activity_09","no","no","80yo+","middle"
"92","activity_07","no","no","80yo+","middle"
"92","activity_08","no","no","80yo+","middle"
"93","activity_10","yes","yes","20-39yo","high"
"93","activity_06","yes","yes","20-39yo","high"
"93","activity_02","yes","yes","20-39yo","high"
"93","activity_03","yes","yes","20-39yo","high"
"93","activity_07","yes","yes","20-39yo","high"
"94","activity_10","no","no","80yo+","low"
"94","activity_07","no","no","80yo+","low"
"94","activity_08","no","no","80yo+","low"
"94","activity_09","no","no","80yo+","low"
"95","activity_09","yes","no","0-19yo","high"
"95","activity_04","yes","no","0-19yo","high"
"95","activity_02","yes","no","0-19yo","high"
"96","activity_09","no","no","20-39yo","high"
"96","activity_04","no","no","20-39yo","high"
"96","activity_02","no","no","20-39yo","high"
"97","activity_02","no","no","40-59yo","low"
"97","activity_09","no","no","40-59yo","low"
"98","activity_09","yes","no","80yo+","high"
"98","activity_04","yes","no","80yo+","high"
"98","activity_02","yes","no","80yo+","high"
"99","activity_06","no","yes","80yo+","low"
"99","activity_10","no","yes","80yo+","low"
"99","activity_10","no","yes","80yo+","low"
"99","activity_02","no","yes","80yo+","low"
"99","activity_03","no","yes","80yo+","low"
