"trace_id","activities","employed","age","income"
"49","activity_01","yes","0-19yo","middle"
"49","activity_03","yes","0-19yo","middle"
"49","activity_05","yes","0-19yo","middle"
"50","activity_01","yes","0-19yo","low"
"50","activity_02","yes","0-19yo","low"
"50","activity_03","yes","0-19yo","low"
"50","activity_07","yes","0-19yo","low"
"51","activity_03","no","80yo+","middle"
"51","activity_01","no","80yo+","middle"
"51","activity_03","no","80yo+","middle"
"51","activity_05","no","80yo+","middle"
"52","activity_03","no","80yo+","middle"
"52","activity_01","no","80yo+","middle"
"52","activity_03","no","80yo+","middle"
"52","activity_05","no","80yo+","middle"
"53","activity_03","no","80yo+","middle"
"53","activity_01","no","80yo+","middle"
"53","activity_03","no","80yo+","middle"
"53","activity_05","no","80yo+","middle"
"54","activity_03","no","80yo+","middle"
"54","activity_01","no","80yo+","middle"
"54","activity_03","no","80yo+","middle"
"54","activity_05","no","80yo+","middle"
"55","activity_07","yes","0-19yo","low"
"55","activity_01","yes","0-19yo","low"
"55","activity_02","yes","0-19yo","low"
"56","activity_05","no","80yo+","middle"
"56","activity_03","no","80yo+","middle"
"56","activity_03","no","80yo+","middle"
"57","activity_05","no","60-79yo","high"
"57","activity_02","no","60-79yo","high"
"57","activity_04","no","60-79yo","high"
"57","activity_01","no","60-79yo","high"
"58","activity_03","yes","60-79yo","middle"
"58","activity_05","yes","60-79yo","middle"
"58","noise_1","yes","60-79yo","middle"
"58","activity_01","yes","60-79yo","middle"
"59","activity_04","yes","20-39yo","low"
"59","activity_01","yes","20-39yo","low"
"59","activity_02","yes","20-39yo","low"
"59","activity_03","yes","20-39yo","low"
"59","activity_04","yes","20-39yo","low"
"60","activity_05","no","60-79yo","high"
"60","activity_02","no","60-79yo","high"
"60","activity_04","no","60-79yo","high"
"60","noise_1","no","60-79yo","high"
"60","activity_01","no","60-79yo","high"
"60","activity_01","no","60-79yo","high"
"61","activity_03","no","80yo+","middle"
"61","activity_01","no","80yo+","middle"
"61","activity_03","no","80yo+","middle"
"61","activity_05","no","80yo+","middle"
"62","activity_05","no","60-79yo","high"
"62","activity_02","no","60-79yo","high"
"62","activity_01","no","60-79yo","high"
"62","activity_02","no","60-79yo","high"
"62","activity_04","no","60-79yo","high"
"63","activity_04","yes","40-59yo","middle"
"63","activity_01","yes","40-59yo","middle"
"63","activity_03","yes","40-59yo","middle"
"63","activity_04","yes","40-59yo","middle"
"63","activity_02","yes","40-59yo","middle"
"64","activity_01","no","80yo+","middle"
"64","activity_03","no","80yo+","middle"
"65","activity_03","no","80yo+","middle"
"65","activity_01","no","80yo+","middle"
"65","activity_03","no","80yo+","middle"
"65","activity_05","no","80yo+","middle"
"66","activity_03","yes","80yo+","high"
"66","activity_01","yes","80yo+","high"
"66","activity_03","yes","80yo+","high"
"66","activity_05","yes","80yo+","high"
"67","activity_03","no","80yo+","middle"
"67","activity_01","no","80yo+","middle"
"67","activity_03","no","80yo+","middle"
"67","activity_05","no","80yo+","middle"
"68","activity_01","no","80yo+","middle"
"68","activity_05","no","80yo+","middle"
"68","activity_03","no","80yo+","middle"
"68","activity_03","no","80yo+","middle"
"69","activity_01","no","60-79yo","high"
"69","noise_4","no","60-79yo","high"
"69","noise_2","no","60-79yo","high"
"69","activity_03","no","60-79yo","high"
"69","activity_03","no","60-79yo","high"
"69","activity_05","no","60-79yo","high"
"70","activity_05","no","60-79yo","high"
"70","activity_02","no","60-79yo","high"
"70","activity_04","no","60-79yo","high"
"70","activity_01","no","60-79yo","high"
"71","activity_05","no","60-79yo","middle"
"71","activity_02","no","60-79yo","middle"
"71","activity_04","no","60-79yo","middle"
"71","activity_01","no","60-79yo","middle"
"72","activity_03","no","80yo+","middle"
"72","activity_01","no","80yo+","middle"
"72","noise_3","no","80yo+","middle"
"72","noise_0","no","80yo+","middle"
"72","activity_03","no","80yo+","middle"
"73","activity_05","no","0-19yo","low"
"73","activity_02","no","0-19yo","low"
"73","activity_04","no","0-19yo","low"
"73","activity_01","no","0-19yo","low"
"74","activity_05","no","0-19yo","high"
"74","activity_01","no","0-19yo","high"
"74","activity_02","no","0-19yo","high"
"74","activity_04","no","0-19yo","high"
"75","activity_05","no","60-79yo","high"
"75","activity_02","no","60-79yo","high"
"75","activity_04","no","60-79yo","high"
"75","activity_01","no","60-79yo","high"
"76","activity_03","yes","20-39yo","low"
"76","activity_02","yes","20-39yo","low"
"76","activity_07","yes","20-39yo","low"
"77","activity_04","no","20-39yo","high"
"77","activity_03","no","20-39yo","high"
"77","activity_01","no","20-39yo","high"
"77","activity_01","no","20-39yo","high"
"77","activity_05","no","20-39yo","high"
"78","activity_01","no","20-39yo","middle"
"78","activity_02","no","20-39yo","middle"
"78","activity_03","no","20-39yo","middle"
"78","activity_07","no","20-39yo","middle"
"79","activity_03","yes","0-19yo","middle"
"79","activity_01","yes","0-19yo","middle"
"79","activity_03","yes","0-19yo","middle"
"79","activity_05","yes","0-19yo","middle"
"80","activity_02","yes","20-39yo","low"
"80","noise_0","yes","20-39yo","low"
"80","activity_01","yes","20-39yo","low"
"81","activity_03","no","80yo+","middle"
"81","activity_03","no","80yo+","middle"
"81","activity_05","no","80yo+","middle"
"82","activity_05","yes","60-79yo","high"
"82","activity_04","yes","60-79yo","high"
"82","activity_01","yes","60-79yo","high"
"82","activity_02","yes","60-79yo","high"
"83","activity_01","yes","0-19yo","low"
"83","activity_02","yes","0-19yo","low"
"83","activity_03","yes","0-19yo","low"
"83","activity_07","yes","0-19yo","low"
"84","noise_2","no","60-79yo","high"
"84","activity_05","no","60-79yo","high"
"84","activity_01","no","60-79yo","high"
"84","noise_4","no","60-79yo","high"
"84","activity_02","no","60-79yo","high"
"84","activity_04","no","60-79yo","high"
"85","activity_03","no","80yo+","middle"
"85","activity_01","no","80yo+","middle"
"85","activity_03","no","80yo+","middle"
"85","activity_05","no","80yo+","middle"
"86","activity_05","no","60-79yo","high"
"86","activity_02","no","60-79yo","high"
"86","activity_04","no","60-79yo","high"
"86","activity_01","no","60-79yo","high"
"87","activity_05","no","60-79yo","high"
"87","activity_02","no","60-79yo","high"
"87","activity_04","no","60-79yo","high"
"87","activity_01","no","60-79yo","high"
"88","noise_4","no","80yo+","middle"
"88","activity_03","no","80yo+","middle"
"88","activity_05","no","80yo+","middle"
"88","activity_01","no","80yo+","middle"
"88","activity_03","no","80yo+","middle"
"89","activity_03","no","60-79yo","middle"
"89","activity_03","no","60-79yo","middle"
"89","activity_01","no","60-79yo","middle"
"90","activity_05","no","60-79yo","high"
"90","activity_02","no","60-79yo","high"
"90","activity_04","no","60-79yo","high"
"90","activity_01","no","60-79yo","high"
"91","activity_04","yes","40-59yo","middle"
"91","activity_02","yes","40-59yo","middle"
"91","activity_04","yes","40-59yo","middle"
"91","activity_04","yes","40-59yo","middle"
"92","activity_03","yes","60-79yo","low"
"92","activity_01","yes","60-79yo","low"
"92","activity_03","yes","60-79yo","low"
"92","noise_4","yes","60-79yo","low"
"92","activity_05","yes","60-79yo","low"
"93","activity_05","no","80yo+","middle"
"93","activity_01","no","80yo+","middle"
"93","activity_02","no","80yo+","middle"
"94","activity_03","no","80yo+","middle"
"94","activity_01","no","80yo+","middle"
"94","activity_03","no","80yo+","middle"
"94","activity_05","no","80yo+","middle"
"95","activity_04","yes","40-59yo","middle"
"95","activity_01","yes","40-59yo","middle"
"95","activity_02","yes","40-59yo","middle"
"95","activity_03","yes","40-59yo","middle"
"95","activity_04","yes","40-59yo","middle"
"96","activity_02","no","80yo+","middle"
"96","activity_01","no","80yo+","middle"
"96","activity_03","no","80yo+","middle"
"96","activity_05","no","80yo+","middle"
"97","activity_01","yes","80yo+","high"
"97","activity_02","yes","80yo+","high"
"97","noise_1","yes","80yo+","high"
"97","activity_07","yes","80yo+","high"
"98","activity_03","yes","40-59yo","high"
"98","activity_01","yes","40-59yo","high"
"98","activity_03","yes","40-59yo","high"
"98","activity_05","yes","40-59yo","high"
"99","activity_05","yes","80yo+","low"
"99","activity_02","yes","80yo+","low"
"99","activity_04","yes","80yo+","low"
"99","activity_01","yes","80yo+","low"
