"trace_id","activities","owner","employed","age"
"20","activity_02","no","no","0-19yo"
"20","activity_07","no","no","0-19yo"
"20","activity_06","no","no","0-19yo"
"21","activity_02","no","no","0-19yo"
"21","activity_07","no","no","0-19yo"
"21","activity_06","no","no","0-19yo"
"22","activity_02","no","yes","0-19yo"
"22","activity_07","no","yes","0-19yo"
"22","activity_06","no","yes","0-19yo"
"23","activity_06","yes","no","0-19yo"
"23","activity_02","yes","no","0-19yo"
"24","activity_02","yes","no","0-19yo"
"24","activity_07","yes","no","0-19yo"
"24","activity_06","yes","no","0-19yo"
"25","activity_02","yes","no","0-19yo"
"25","activity_06","yes","no","0-19yo"
"25","activity_07","yes","no","0-19yo"
"26","activity_02","yes","yes","40-59yo"
"26","activity_07","yes","yes","40-59yo"
"26","activity_06","yes","yes","40-59yo"
"27","activity_02","yes","yes","0-19yo"
"27","activity_07","yes","yes","0-19yo"
"27","activity_06","yes","yes","0-19yo"
"28","activity_02","yes","no","0-19yo"
"28","activity_07","yes","no","0-19yo"
"28","activity_06","yes","no","0-19yo"
"29","activity_02","no","no","0-19yo"
"29","activity_07","no","no","0-19yo"
"29","activity_06","no","no","0-19yo"
"30","activity_02","yes","no","0-19yo"
"30","activity_07","yes","no","0-19yo"
"30","activity_06","yes","no","0-19yo"
"31","activity_02","yes","yes","0-19yo"
"31","activity_07","yes","yes","0-19yo"
"31","activity_06","yes","yes","0-19yo"
"32","activity_02","yes","no","0-19yo"
"32","activity_07","yes","no","0-19yo"
"32","activity_06","yes","no","0-19yo"
"33","activity_01","yes","no","0-19yo"
"33","activity_02","yes","no","0-19yo"
"33","activity_09","yes","no","0-19yo"
"33","activity_05","yes","no","0-19yo"
"34","activity_02","yes","yes","0-19yo"
"34","activity_07","yes","yes","0-19yo"
"34","activity_06","yes","yes","0-19yo"
"35","activity_07","no","yes","40-59yo"
"35","activity_06","no","yes","40-59yo"
"36","activity_02","no","no","0-19yo"
"36","activity_07","no","no","0-19yo"
"36","activity_06","no","no","0-19yo"
"37","activity_01","yes","no","80yo+"
"37","activity_02","yes","no","80yo+"
"37","activity_09","yes","no","80yo+"
"37","activity_05","yes","no","80yo+"
"38","activity_01","yes","no","60-79yo"
"38","activity_02","yes","no","60-79yo"
"38","activity_09","yes","no","60-79yo"
"38","activity_05","yes","no","60-79yo"
"39","activity_02","yes","yes","0-19yo"
"39","activity_07","yes","yes","0-19yo"
"39","activity_06","yes","yes","0-19yo"
"40","activity_02","yes","no","0-19yo"
"40","activity_07","yes","no","0-19yo"
"40","activity_06","yes","no","0-19yo"
"41","activity_10","yes","yes","20-39yo"
"41","activity_09","yes","yes","20-39yo"
"41","activity_02","yes","yes","20-39yo"
"41","activity_04","yes","yes","20-39yo"
"42","activity_01","yes","yes","80yo+"
"42","activity_02","yes","yes","80yo+"
"42","activity_09","yes","yes","80yo+"
"42","activity_05","yes","yes","80yo+"
"43","activity_10","no","no","40-59yo"
"43","activity_09","no","no","40-59yo"
"43","activity_02","no","no","40-59yo"
"43","activity_04","no","no","40-59yo"
"44","noise_2","no","no","0-19yo"
"44","activity_02","no","no","0-19yo"
"44","activity_06","no","no","0-19yo"
"44","activity_07","no","no","0-19yo"
"45","activity_02","yes","no","0-19yo"
"45","activity_07","yes","no","0-19yo"
"45","activity_06","yes","no","0-19yo"
"46","activity_02","no","no","0-19yo"
"46","activity_07","no","no","0-19yo"
"46","activity_06","no","no","0-19yo"
"47","activity_07","no","no","0-19yo"
"47","activity_06","no","no","0-19yo"
"48","activity_05","yes","yes","0-19yo"
"48","activity_06","yes","yes","0-19yo"
"48","activity_07","yes","yes","0-19yo"
"48","activity_08","yes","yes","0-19yo"
"48","activity_01","yes","yes","0-19yo"
"48","activity_03","yes","yes","0-19yo"
"49","activity_05","yes","no","0-19yo"
"49","activity_06","yes","no","0-19yo"
"49","activity_02","yes","no","0-19yo"
"49","activity_07","yes","no","0-19yo"
"49","activity_08","yes","no","0-19yo"
"49","activity_06","yes","no","0-19yo"
"49","activity_01","yes","no","0-19yo"
"49","activity_03","yes","no","0-19yo"
"50","activity_10","no","no","80yo+"
"50","activity_02","no","no","80yo+"
"51","activity_01","no","yes","40-59yo"
"51","activity_02","no","yes","40-59yo"
"51","activity_09","no","yes","40-59yo"
"51","activity_05","no","yes","40-59yo"
"52","activity_02","no","no","0-19yo"
"52","activity_07","no","no","0-19yo"
"52","activity_06","no","no","0-19yo"
"53","activity_02","no","yes","0-19yo"
"53","activity_07","no","yes","0-19yo"
"53","activity_06","no","yes","0-19yo"
"54","activity_05","yes","no","0-19yo"
"54","activity_06","yes","no","0-19yo"
"54","activity_07","yes","no","0-19yo"
"54","activity_08","yes","no","0-19yo"
"54","activity_01","yes","no","0-19yo"
"54","activity_03","yes","no","0-19yo"
"55","activity_10","no","no","60-79yo"
"55","activity_07","no","no","60-79yo"
"55","activity_06","no","no","60-79yo"
"56","activity_10","no","no","40-59yo"
"56","activity_09","no","no","40-59yo"
"56","activity_02","no","no","40-59yo"
"56","activity_04","no","no","40-59yo"
"57","activity_02","no","yes","0-19yo"
"57","activity_03","no","yes","0-19yo"
"58","activity_02","no","yes","20-39yo"
"58","activity_07","no","yes","20-39yo"
"58","activity_06","no","yes","20-39yo"
"59","activity_10","no","no","60-79yo"
"59","activity_09","no","no","60-79yo"
"59","activity_02","no","no","60-79yo"
"59","activity_04","no","no","60-79yo"
"60","activity_10","no","no","80yo+"
"60","activity_09","no","no","80yo+"
"60","activity_02","no","no","80yo+"
"60","activity_04","no","no","80yo+"
"61","activity_06","yes","yes","20-39yo"
"61","activity_05","yes","yes","20-39yo"
"61","activity_07","yes","yes","20-39yo"
"61","activity_01","yes","yes","20-39yo"
"61","activity_03","yes","yes","20-39yo"
"62","activity_02","yes","no","0-19yo"
"62","activity_07","yes","no","0-19yo"
"62","activity_06","yes","no","0-19yo"
"63","activity_02","no","yes","0-19yo"
"63","activity_07","no","yes","0-19yo"
"63","activity_06","no","yes","0-19yo"
"64","activity_02","yes","no","0-19yo"
"64","activity_07","yes","no","0-19yo"
"64","activity_06","yes","no","0-19yo"
"65","noise_1","yes","yes","60-79yo"
"65","activity_01","yes","yes","60-79yo"
"65","activity_09","yes","yes","60-79yo"
"66","activity_02","yes","yes","0-19yo"
"66","activity_07","yes","yes","0-19yo"
"66","activity_06","yes","yes","0-19yo"
"67","activity_02","yes","yes","0-19yo"
"67","activity_07","yes","yes","0-19yo"
"67","activity_06","yes","yes","0-19yo"
"68","activity_02","yes","yes","0-19yo"
"68","activity_07","yes","yes","0-19yo"
"68","activity_06","yes","yes","0-19yo"
"69","activity_02","no","no","0-19yo"
"69","activity_07","no","no","0-19yo"
"69","activity_06","no","no","0-19yo"
"70","activity_01","no","no","0-19yo"
"70","activity_07","no","no","0-19yo"
"70","activity_01","no","no","0-19yo"
"70","activity_02","no","no","0-19yo"
"70","activity_06","no","no","0-19yo"
"71","activity_02","no","yes","0-19yo"
"71","activity_07","no","yes","0-19yo"
"71","activity_06","no","yes","0-19yo"
"72","activity_02","yes","yes","0-19yo"
"72","activity_07","yes","yes","0-19yo"
"72","activity_06","yes","yes","0-19yo"
"73","activity_02","yes","yes","0-19yo"
"73","activity_07","yes","yes","0-19yo"
"73","activity_06","yes","yes","0-19yo"
"74","activity_05","yes","yes","20-39yo"
"74","activity_06","yes","yes","20-39yo"
"74","activity_07","yes","yes","20-39yo"
"74","activity_08","yes","yes","20-39yo"
"74","activity_01","yes","yes","20-39yo"
"74","activity_03","yes","yes","20-39yo"
"75","activity_02","no","yes","0-19yo"
"75","activity_07","no","yes","0-19yo"
"75","activity_06","no","yes","0-19yo"
"76","activity_05","yes","yes","20-39yo"
"76","activity_06","yes","yes","20-39yo"
"76","activity_07","yes","yes","20-39yo"
"76","activity_08","yes","yes","20-39yo"
"76","activity_01","yes","yes","20-39yo"
"76","activity_03","yes","yes","20-39yo"
"77","activity_01","yes","no","0-19yo"
"77","activity_02","yes","no","0-19yo"
"77","activity_09","yes","no","0-19yo"
"77","activity_05","yes","no","0-19yo"
"78","activity_05","yes","yes","40-59yo"
"78","activity_06","yes","yes","40-59yo"
"78","activity_07","yes","yes","40-59yo"
"78","activity_08","yes","yes","40-59yo"
"78","activity_01","yes","yes","40-59yo"
"78","activity_03","yes","yes","40-59yo"
"79","activity_02","no","yes","0-19yo"
"79","activity_07","no","yes","0-19yo"
"79","activity_06","no","yes","0-19yo"
"80","activity_02","yes","no","0-19yo"
"80","activity_07","yes","no","0-19yo"
"80","activity_06","yes","no","0-19yo"
"81","activity_02","no","yes","0-19yo"
"81","activity_07","no","yes","0-19yo"
"81","activity_06","no","yes","0-19yo"
"82","activity_06","yes","no","0-19yo"
"82","activity_07","yes","no","0-19yo"
"82","activity_02","yes","no","0-19yo"
"83","activity_02","no","yes","0-19yo"
"83","activity_07","no","yes","0-19yo"
"83","activity_06","no","yes","0-19yo"
"84","activity_05","no","yes","40-59yo"
"84","activity_06","no","yes","40-59yo"
"84","activity_07","no","yes","40-59yo"
"84","activity_08","no","yes","40-59yo"
"84","activity_01","no","yes","40-59yo"
"84","activity_03","no","yes","40-59yo"
"85","activity_10","no","no","40-59yo"
"85","activity_09","no","no","40-59yo"
"85","activity_02","no","no","40-59yo"
"85","activity_04","no","no","40-59yo"
"86","activity_10","yes","no","80yo+"
"86","activity_09","yes","no","80yo+"
"86","activity_02","yes","no","80yo+"
"86","activity_04","yes","no","80yo+"
"87","activity_02","no","yes","0-19yo"
"87","activity_07","no","yes","0-19yo"
"87","activity_06","no","yes","0-19yo"
"88","activity_02","no","yes","0-19yo"
"88","activity_07","no","yes","0-19yo"
"88","activity_06","no","yes","0-19yo"
"89","activity_05","yes","yes","20-39yo"
"89","activity_06","yes","yes","20-39yo"
"89","activity_07","yes","yes","20-39yo"
"89","activity_08","yes","yes","20-39yo"
"89","activity_01","yes","yes","20-39yo"
"89","activity_03","yes","yes","20-39yo"
"90","activity_07","no","yes","0-19yo"
"90","activity_02","no","yes","0-19yo"
"90","activity_06","no","yes","0-19yo"
"91","activity_07","no","yes","0-19yo"
"91","activity_06","no","yes","0-19yo"
"92","activity_02","no","yes","0-19yo"
"92","activity_07","no","yes","0-19yo"
"92","activity_06","no","yes","0-19yo"
"93","activity_01","yes","yes","80yo+"
"93","activity_02","yes","yes","80yo+"
"93","activity_09","yes","yes","80yo+"
"93","activity_05","yes","yes","80yo+"
"94","activity_02","yes","no","0-19yo"
"94","activity_07","yes","no","0-19yo"
"94","activity_06","yes","no","0-19yo"
"95","activity_05","yes","no","20-39yo"
"95","activity_06","yes","no","20-39yo"
"95","activity_07","yes","no","20-39yo"
"95","activity_08","yes","no","20-39yo"
"95","activity_01","yes","no","20-39yo"
"95","activity_03","yes","no","20-39yo"
"96","activity_10","yes","no","0-19yo"
"96","activity_09","yes","no","0-19yo"
"96","activity_02","yes","no","0-19yo"
"96","activity_04","yes","no","0-19yo"
"97","activity_05","yes","no","60-79yo"
"97","activity_06","yes","no","60-79yo"
"97","activity_01","yes","no","60-79yo"
"97","activity_07","yes","no","60-79yo"
"97","activity_08","yes","no","60-79yo"
"97","activity_03","yes","no","60-79yo"
"98","activity_02","no","no","0-19yo"
"98","activity_07","no","no","0-19yo"
"98","activity_06","no","no","0-19yo"
"99","activity_02","no","no","0-19yo"
"99","activity_07","no","no","0-19yo"
"99","activity_06","no","no","0-19yo"
