"trace_id","activities","owner","employed","car_owner","income","g"
"3","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"3","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"3","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"3","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"4","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"4","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"4","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"4","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"5","activity_04","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"5","activity_05","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"5","activity_10","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"5","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"5","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"6","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"6","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"6","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"6","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"6","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"6","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"6","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"7","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"7","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"7","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"7","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"8","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"8","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"8","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"8","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"9","activity_04","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"9","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"9","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"9","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"9","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"10","activity_04","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"10","activity_05","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"10","activity_10","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"10","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"10","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"11","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"11","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"11","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"11","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"11","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"11","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"11","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"12","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"12","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"12","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"12","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"13","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"13","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"13","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"13","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"14","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"14","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"14","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"14","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"15","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"15","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"15","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"15","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"16","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"16","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"16","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"16","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"17","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"17","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"17","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"17","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"18","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"18","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"18","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"18","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"18","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"18","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"18","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"19","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"19","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"19","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"19","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"20","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"20","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"20","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"20","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"20","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"20","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"20","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"21","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"21","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"21","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"21","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"22","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"22","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"22","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"22","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"23","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"23","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"23","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"23","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"24","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"24","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"24","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"24","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"25","activity_04","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"25","activity_05","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"25","activity_10","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"25","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"25","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"26","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"26","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"26","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"26","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"27","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"27","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"27","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"27","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"27","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"27","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"27","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"28","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"28","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"28","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"28","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"29","activity_04","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"29","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"29","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"29","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"29","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"30","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"30","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"30","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"30","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"31","activity_04","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"31","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"31","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"31","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"31","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"32","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"32","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"32","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"32","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"33","activity_04","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"33","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"33","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"33","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"33","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"34","activity_04","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"34","activity_05","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"34","activity_10","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"34","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"34","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"35","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"35","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"35","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"35","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"36","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"36","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"36","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"36","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"37","activity_04","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"37","activity_05","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"37","activity_10","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"37","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"37","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"38","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"38","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"38","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"38","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"39","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"39","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"39","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"39","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"40","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"40","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"40","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"40","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"40","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"40","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"40","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"41","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"41","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"41","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"41","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"42","activity_04","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"42","activity_05","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"42","activity_10","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"42","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"42","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"43","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"43","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"43","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"43","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"43","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"43","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"43","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"44","activity_04","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"44","activity_05","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"44","activity_10","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"44","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"44","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"45","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"45","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"45","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"45","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"46","activity_04","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"46","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"46","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"46","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"46","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"47","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"47","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"47","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"47","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"47","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"47","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"47","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"48","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"48","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"48","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"48","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"49","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"49","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"49","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"49","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"49","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"49","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"49","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"50","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"50","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"50","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"50","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"50","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"50","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"50","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"51","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"51","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"51","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"51","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"51","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
