"trace_id","activities","owner","employed","car_owner","income","g"
"15","activity_03","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"15","activity_04","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"15","activity_01","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"15","activity_03","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"15","activity_03","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"16","activity_05","yes","no","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"16","activity_05","yes","no","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"16","activity_06","yes","no","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"16","activity_07","yes","no","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"17","noise_4","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"17","activity_02","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"17","activity_03","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"17","activity_04","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"17","activity_01","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"17","activity_03","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"17","noise_2","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"17","activity_03","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"18","activity_04","no","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"18","activity_05","no","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"18","activity_10","no","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"18","activity_11","no","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"18","activity_11","no","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"19","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"19","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"19","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"19","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"20","noise_3","no","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"20","activity_11","no","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"20","activity_05","no","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"20","activity_04","no","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"21","activity_07","no","yes","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"21","activity_05","no","yes","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"22","activity_01","no","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"22","activity_03","no","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"22","activity_04","no","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"22","activity_01","no","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"22","activity_06","no","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"22","activity_03","no","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"23","activity_02","yes","no","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"23","activity_01","yes","no","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"23","activity_04","yes","no","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"23","activity_01","yes","no","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"23","activity_03","yes","no","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"23","activity_03","yes","no","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"24","activity_04","no","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"24","activity_11","no","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"24","activity_05","no","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"25","activity_04","no","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"25","activity_05","no","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"25","activity_10","no","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"25","noise_0","no","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"25","noise_3","no","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"25","activity_11","no","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"25","activity_11","no","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"26","activity_10","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"26","activity_04","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"26","activity_05","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"26","activity_11","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"26","activity_11","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"27","activity_01","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"27","activity_06","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"27","activity_04","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"27","activity_01","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"27","activity_09","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"27","activity_03","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"27","activity_03","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"28","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"28","noise_0","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"28","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"28","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"28","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"29","activity_06","no","yes","yes","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"29","activity_09","no","yes","yes","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"30","activity_07","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"30","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"30","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"30","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"31","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"31","noise_0","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"31","noise_3","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"31","noise_0","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"31","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"31","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"32","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"32","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"32","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"33","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"33","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"33","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"33","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"34","activity_09","no","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"34","activity_06","no","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"35","activity_08","no","yes","no","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"35","activity_09","no","yes","no","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"35","activity_06","no","yes","no","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"36","activity_04","no","yes","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"36","activity_05","no","yes","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"36","activity_02","no","yes","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"36","activity_05","no","yes","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"36","activity_10","no","yes","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"36","activity_11","no","yes","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"37","activity_05","no","yes","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"37","activity_05","no","yes","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"37","activity_06","no","yes","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"37","activity_07","no","yes","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"38","activity_08","yes","no","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"38","activity_08","yes","no","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"38","activity_06","yes","no","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"38","activity_06","yes","no","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"39","activity_02","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"39","activity_01","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"39","activity_03","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"39","noise_0","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"39","activity_04","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"39","activity_03","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"39","activity_03","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"40","activity_09","yes","yes","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"40","activity_08","yes","yes","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"40","activity_05","yes","yes","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"40","activity_05","yes","yes","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"40","activity_06","yes","yes","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"40","activity_07","yes","yes","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"41","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"41","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"41","activity_04","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"41","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"41","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"41","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"42","activity_05","no","yes","yes","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"42","noise_1","no","yes","yes","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"42","activity_10","no","yes","yes","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"42","activity_11","no","yes","yes","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"42","activity_11","no","yes","yes","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"43","activity_01","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"43","activity_11","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"43","activity_02","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"43","activity_01","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"43","activity_04","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"43","activity_01","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"43","activity_03","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"43","activity_03","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"44","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"44","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"44","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"44","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"45","activity_05","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"45","activity_04","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"45","activity_10","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"45","noise_3","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"46","activity_03","yes","no","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"46","noise_0","yes","no","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"46","activity_03","yes","no","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"46","activity_04","yes","no","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"46","activity_01","yes","no","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"46","activity_03","yes","no","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"47","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"47","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"47","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"47","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"48","activity_04","yes","yes","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"48","activity_05","yes","yes","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"48","activity_10","yes","yes","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"48","activity_11","yes","yes","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"48","activity_11","yes","yes","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"49","activity_04","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"49","activity_05","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"49","activity_10","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"49","activity_11","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"49","activity_11","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"50","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"50","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"50","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"50","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"51","activity_08","yes","yes","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"51","activity_06","yes","yes","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"51","activity_08","yes","yes","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"52","activity_11","no","yes","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"52","activity_04","no","yes","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"52","activity_05","no","yes","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"52","activity_10","no","yes","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"53","activity_05","yes","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"53","activity_05","yes","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"53","activity_06","yes","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"53","activity_07","yes","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"54","activity_08","yes","no","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"54","activity_09","yes","no","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
