"trace_id","activities","owner","employed","car_owner","income","g"
"7","activity_11","no","yes","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"8","activity_04","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"8","activity_05","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"8","activity_10","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"8","activity_11","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"8","activity_11","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"9","activity_04","yes","no","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"9","activity_05","yes","no","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"9","activity_10","yes","no","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"9","activity_11","yes","no","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"9","activity_11","yes","no","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"10","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"10","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"10","activity_01","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"10","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"10","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"11","activity_04","no","no","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"11","activity_04","no","no","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"11","activity_05","no","no","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"11","activity_10","no","no","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"11","activity_11","no","no","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"11","activity_11","no","no","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"12","activity_05","yes","yes","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"12","activity_05","yes","yes","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"12","activity_06","yes","yes","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"12","activity_07","yes","yes","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"13","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"13","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"13","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"13","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"14","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"14","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"14","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"14","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"14","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"14","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"15","activity_09","yes","yes","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"15","activity_08","yes","yes","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"15","activity_08","yes","yes","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"15","activity_06","yes","yes","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"16","activity_08","no","yes","yes","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"16","activity_09","no","yes","yes","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"16","activity_08","no","yes","yes","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"16","activity_06","no","yes","yes","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"17","noise_4","no","no","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"17","activity_02","no","no","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"17","activity_01","no","no","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"17","noise_2","no","no","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"17","activity_03","no","no","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"17","activity_01","no","no","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"17","activity_03","no","no","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"17","activity_03","no","no","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"18","activity_04","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"18","activity_05","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"18","activity_10","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"18","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"18","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"19","activity_04","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"19","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"19","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"19","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"19","activity_06","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"19","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"20","activity_05","no","no","no","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"20","activity_05","no","no","no","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"20","activity_06","no","no","no","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"20","activity_07","no","no","no","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"21","noise_3","no","no","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"21","activity_05","no","no","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"21","activity_05","no","no","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"21","activity_06","no","no","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"21","activity_07","no","no","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"22","activity_09","no","no","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"22","activity_08","no","no","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"22","activity_08","no","no","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"22","activity_09","no","no","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"22","activity_06","no","no","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"23","activity_04","no","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"23","activity_05","no","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"23","activity_10","no","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"23","activity_11","no","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"23","activity_11","no","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"24","noise_2","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"24","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"24","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"24","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"24","activity_02","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"24","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"25","activity_01","yes","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"25","activity_01","yes","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"25","activity_03","yes","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"25","activity_04","yes","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"25","activity_03","yes","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"25","activity_03","yes","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"25","activity_02","yes","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"26","activity_05","no","no","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"26","activity_04","no","no","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"27","activity_04","yes","yes","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"27","activity_05","yes","yes","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"27","activity_10","yes","yes","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"27","noise_4","yes","yes","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"28","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"28","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"28","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"28","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"29","activity_08","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"29","activity_02","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"29","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"29","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"30","activity_04","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"30","activity_05","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"30","activity_10","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"30","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"30","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"31","activity_08","yes","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"31","activity_09","yes","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"31","activity_08","yes","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"31","activity_06","yes","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"32","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"32","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"32","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"32","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"32","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"32","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"32","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"33","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"33","noise_1","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"33","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"33","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"34","activity_05","yes","yes","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"34","activity_05","yes","yes","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"34","activity_06","yes","yes","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"34","activity_07","yes","yes","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"35","activity_02","yes","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"35","activity_01","yes","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"35","activity_03","yes","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"35","activity_03","yes","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"35","activity_07","yes","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"35","activity_01","yes","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"35","activity_03","yes","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"35","activity_03","yes","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"36","activity_04","yes","no","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"36","activity_10","yes","no","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"36","activity_11","yes","no","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"36","activity_05","yes","no","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"36","activity_11","yes","no","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"37","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"37","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"37","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"37","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"37","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"37","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"37","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"38","activity_09","no","yes","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"38","noise_4","no","yes","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"38","noise_2","no","yes","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"38","activity_08","no","yes","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"38","activity_08","no","yes","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"38","activity_06","no","yes","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"39","activity_02","no","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"39","activity_01","no","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"39","activity_03","no","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"39","activity_04","no","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"39","activity_01","no","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"39","activity_03","no","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"39","activity_03","no","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"40","activity_02","no","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"40","activity_01","no","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"40","activity_03","no","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"40","activity_04","no","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"40","activity_08","no","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"40","activity_01","no","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"40","activity_03","no","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"41","activity_08","yes","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"41","activity_09","yes","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"42","activity_02","yes","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"42","activity_01","yes","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"42","activity_03","yes","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"42","activity_04","yes","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"42","activity_01","yes","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"42","activity_03","yes","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"42","activity_03","yes","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"43","activity_08","no","yes","no","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"43","activity_09","no","yes","no","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"43","activity_08","no","yes","no","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"43","activity_06","no","yes","no","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"44","noise_4","no","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"44","activity_04","no","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"44","activity_05","no","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"44","activity_10","no","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"44","activity_11","no","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"44","activity_11","no","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"45","activity_04","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"45","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"45","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"45","activity_07","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"45","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"45","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"46","activity_02","no","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"46","activity_01","no","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"46","activity_03","no","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"46","activity_04","no","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"46","activity_01","no","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"46","activity_03","no","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"47","activity_04","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"47","activity_05","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"47","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"47","noise_0","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"47","activity_10","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"47","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"48","activity_05","yes","yes","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"48","activity_05","yes","yes","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"48","activity_06","yes","yes","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"48","activity_07","yes","yes","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"49","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"49","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"49","activity_08","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"49","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"50","activity_02","yes","yes","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"50","noise_2","yes","yes","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"50","activity_03","yes","yes","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"50","activity_01","yes","yes","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"50","activity_04","yes","yes","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"50","activity_03","yes","yes","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
