"trace_id","activities","owner","employed","car_owner"
"9","activity_02","no","no","no"
"9","activity_02","no","no","no"
"9","activity_12","no","no","no"
"9","activity_13","no","no","no"
"9","activity_07","no","no","no"
"9","activity_14","no","no","no"
"10","activity_12","no","yes","yes"
"10","activity_07","no","yes","yes"
"10","activity_06","no","yes","yes"
"10","activity_05","no","yes","yes"
"10","activity_02","no","yes","yes"
"10","activity_13","no","yes","yes"
"10","activity_14","no","yes","yes"
"11","activity_12","no","yes","yes"
"11","activity_05","no","yes","yes"
"11","activity_07","no","yes","yes"
"11","activity_14","no","yes","yes"
"11","activity_06","no","yes","yes"
"11","noise_4","no","yes","yes"
"11","activity_02","no","yes","yes"
"12","activity_07","no","yes","no"
"12","noise_2","no","yes","no"
"12","activity_06","no","yes","no"
"12","activity_05","no","yes","no"
"12","activity_13","no","yes","no"
"12","activity_14","no","yes","no"
"12","activity_12","no","yes","no"
"13","activity_12","yes","yes","yes"
"13","activity_07","yes","yes","yes"
"13","activity_06","yes","yes","yes"
"13","activity_05","yes","yes","yes"
"13","noise_0","yes","yes","yes"
"13","activity_02","yes","yes","yes"
"13","activity_13","yes","yes","yes"
"13","activity_14","yes","yes","yes"
"14","activity_12","yes","no","no"
"14","activity_07","yes","no","no"
"14","activity_02","yes","no","no"
"14","activity_05","yes","no","no"
"14","activity_14","yes","no","no"
"15","activity_12","no","yes","no"
"15","activity_07","no","yes","no"
"15","activity_06","no","yes","no"
"15","activity_02","no","yes","no"
"15","activity_10","no","yes","no"
"15","activity_14","no","yes","no"
"16","activity_06","yes","no","no"
"16","activity_07","yes","no","no"
"16","activity_02","yes","no","no"
"16","activity_14","yes","no","no"
"17","activity_05","no","no","yes"
"17","activity_15","no","no","yes"
"17","activity_12","no","no","yes"
"17","activity_07","no","no","yes"
"17","activity_06","no","no","yes"
"17","activity_13","no","no","yes"
"17","activity_14","no","no","yes"
"18","activity_10","yes","yes","no"
"18","activity_02","yes","yes","no"
"19","activity_06","yes","no","no"
"19","activity_12","yes","no","no"
"19","activity_07","yes","no","no"
"19","activity_05","yes","no","no"
"19","activity_13","yes","no","no"
"19","activity_14","yes","no","no"
"20","activity_12","yes","no","no"
"20","activity_07","yes","no","no"
"20","activity_06","yes","no","no"
"20","activity_05","yes","no","no"
"20","activity_02","yes","no","no"
"20","activity_03","yes","no","no"
"20","activity_13","yes","no","no"
"20","activity_14","yes","no","no"
"21","activity_12","no","yes","yes"
"21","activity_07","no","yes","yes"
"21","activity_06","no","yes","yes"
"21","activity_05","no","yes","yes"
"21","activity_02","no","yes","yes"
"21","activity_13","no","yes","yes"
"21","activity_14","no","yes","yes"
"22","activity_12","no","yes","no"
"22","noise_2","no","yes","no"
"22","activity_06","no","yes","no"
"22","activity_05","no","yes","no"
"22","activity_02","no","yes","no"
"22","activity_13","no","yes","no"
"22","activity_07","no","yes","no"
"22","noise_3","no","yes","no"
"22","activity_14","no","yes","no"
"23","activity_13","yes","no","no"
"23","activity_02","yes","no","no"
"24","activity_02","yes","no","no"
"24","activity_12","yes","no","no"
"24","noise_4","yes","no","no"
"24","activity_07","yes","no","no"
"24","activity_02","yes","no","no"
"24","activity_13","yes","no","no"
"24","activity_14","yes","no","no"
"24","activity_06","yes","no","no"
"25","activity_02","no","yes","yes"
"25","activity_15","no","yes","yes"
"25","activity_12","no","yes","yes"
"25","activity_10","no","yes","yes"
"26","noise_3","no","no","yes"
"26","activity_04","no","no","yes"
"26","noise_2","no","no","yes"
"26","noise_4","no","no","yes"
"26","activity_02","no","no","yes"
"26","activity_05","no","no","yes"
"27","activity_05","yes","yes","no"
"27","activity_12","yes","yes","no"
"27","activity_02","yes","yes","no"
"27","activity_07","yes","yes","no"
"27","activity_06","yes","yes","no"
"27","activity_13","yes","yes","no"
"27","activity_14","yes","yes","no"
"28","activity_12","yes","no","yes"
"28","activity_08","yes","no","yes"
"28","activity_07","yes","no","yes"
"28","activity_05","yes","no","yes"
"28","activity_13","yes","no","yes"
"28","activity_14","yes","no","yes"
"28","activity_02","yes","no","yes"
"29","activity_12","no","yes","yes"
"29","activity_07","no","yes","yes"
"29","activity_05","no","yes","yes"
"29","activity_02","no","yes","yes"
"29","activity_13","no","yes","yes"
"29","activity_14","no","yes","yes"
"29","activity_06","no","yes","yes"
"30","activity_02","no","no","no"
"30","activity_10","no","no","no"
"30","activity_02","no","no","no"
"31","activity_12","no","no","no"
"31","activity_07","no","no","no"
"31","activity_06","no","no","no"
"31","activity_05","no","no","no"
"31","activity_02","no","no","no"
"31","activity_13","no","no","no"
"31","activity_14","no","no","no"
"32","activity_12","no","yes","yes"
"32","activity_07","no","yes","yes"
"32","activity_06","no","yes","yes"
"32","activity_05","no","yes","yes"
"32","activity_02","no","yes","yes"
"32","activity_13","no","yes","yes"
"32","activity_14","no","yes","yes"
"33","noise_2","yes","no","no"
"33","activity_12","yes","no","no"
"33","activity_07","yes","no","no"
"33","activity_06","yes","no","no"
"33","activity_05","yes","no","no"
"33","activity_02","yes","no","no"
"33","activity_14","yes","no","no"
"34","activity_12","yes","no","no"
"34","activity_06","yes","no","no"
"34","activity_07","yes","no","no"
"34","activity_05","yes","no","no"
"34","activity_02","yes","no","no"
"34","activity_13","yes","no","no"
"34","activity_14","yes","no","no"
"35","activity_05","yes","yes","no"
"35","activity_12","yes","yes","no"
"35","activity_07","yes","yes","no"
"35","activity_06","yes","yes","no"
"35","noise_4","yes","yes","no"
"35","activity_02","yes","yes","no"
"35","activity_13","yes","yes","no"
"35","activity_14","yes","yes","no"
"36","activity_07","yes","yes","no"
"36","activity_06","yes","yes","no"
"36","noise_4","yes","yes","no"
"36","activity_12","yes","yes","no"
"36","activity_05","yes","yes","no"
"36","activity_02","yes","yes","no"
"36","activity_13","yes","yes","no"
"37","activity_02","no","yes","no"
"37","activity_10","no","yes","no"
"37","activity_03","no","yes","no"
"37","activity_02","no","yes","no"
"38","activity_07","yes","yes","no"
"38","activity_12","yes","yes","no"
"38","activity_05","yes","yes","no"
"38","activity_02","yes","yes","no"
"38","noise_1","yes","yes","no"
"38","activity_13","yes","yes","no"
"38","activity_14","yes","yes","no"
"39","activity_12","yes","yes","no"
"39","activity_07","yes","yes","no"
"39","activity_06","yes","yes","no"
"39","activity_05","yes","yes","no"
"39","noise_1","yes","yes","no"
"39","activity_13","yes","yes","no"
"39","noise_1","yes","yes","no"
"39","activity_14","yes","yes","no"
"40","activity_12","yes","yes","no"
"40","activity_07","yes","yes","no"
"40","activity_05","yes","yes","no"
"40","activity_13","yes","yes","no"
"40","activity_14","yes","yes","no"
"40","activity_06","yes","yes","no"
"41","noise_0","yes","no","no"
"41","activity_10","yes","no","no"
"41","activity_01","yes","no","no"
"41","activity_02","yes","no","no"
"41","activity_03","yes","no","no"
"41","activity_03","yes","no","no"
"42","activity_04","no","no","no"
"42","activity_07","no","no","no"
"42","noise_0","no","no","no"
"42","activity_06","no","no","no"
"42","activity_05","no","no","no"
"42","activity_02","no","no","no"
"42","activity_12","no","no","no"
"42","activity_14","no","no","no"
"43","activity_05","yes","no","yes"
"43","activity_02","yes","no","yes"
"43","noise_3","yes","no","yes"
"44","activity_07","no","no","no"
"44","activity_06","no","no","no"
"44","activity_04","no","no","no"
"44","activity_05","no","no","no"
"44","activity_02","no","no","no"
"44","activity_13","no","no","no"
"44","activity_14","no","no","no"
"44","activity_07","no","no","no"
"45","noise_1","no","no","no"
"45","activity_02","no","no","no"
"45","activity_03","no","no","no"
"45","activity_10","no","no","no"
"45","activity_15","no","no","no"
"46","activity_02","yes","yes","yes"
"46","activity_03","yes","yes","yes"
"47","activity_12","yes","yes","no"
"47","activity_05","yes","yes","no"
"47","activity_02","yes","yes","no"
"47","activity_13","yes","yes","no"
"47","activity_14","yes","yes","no"
"47","activity_07","yes","yes","no"
"48","activity_12","yes","yes","no"
"48","activity_06","yes","yes","no"
"48","activity_05","yes","yes","no"
"48","activity_02","yes","yes","no"
"48","activity_13","yes","yes","no"
"48","activity_14","yes","yes","no"
"49","activity_12","no","yes","no"
"49","activity_07","no","yes","no"
"49","activity_06","no","yes","no"
"49","activity_05","no","yes","no"
"49","activity_02","no","yes","no"
"49","activity_13","no","yes","no"
"49","activity_14","no","yes","no"
"50","activity_07","no","no","yes"
"50","activity_12","no","no","yes"
"50","noise_4","no","no","yes"
"50","activity_14","no","no","yes"
"50","activity_06","no","no","yes"
"50","activity_05","no","no","yes"
"50","activity_02","no","no","yes"
"50","activity_13","no","no","yes"
"51","activity_10","no","yes","no"
"51","activity_03","no","yes","no"
"51","noise_0","no","yes","no"
"51","activity_02","no","yes","no"
"52","activity_12","no","no","yes"
"52","activity_07","no","no","yes"
"52","activity_06","no","no","yes"
"52","activity_05","no","no","yes"
"52","activity_02","no","no","yes"
"52","activity_13","no","no","yes"
"52","activity_14","no","no","yes"
"53","activity_10","no","yes","yes"
"53","activity_01","no","yes","yes"
"53","activity_02","no","yes","yes"
"53","activity_03","no","yes","yes"
"54","activity_15","yes","yes","no"
"54","activity_10","yes","yes","no"
"54","activity_02","yes","yes","no"
"54","noise_3","yes","yes","no"
"54","activity_12","yes","yes","no"
"55","activity_12","yes","yes","yes"
"55","activity_06","yes","yes","yes"
"55","activity_05","yes","yes","yes"
"55","activity_07","yes","yes","yes"
"55","activity_02","yes","yes","yes"
"55","activity_13","yes","yes","yes"
"55","activity_14","yes","yes","yes"
"56","noise_1","no","yes","no"
"56","activity_06","no","yes","no"
"56","activity_05","no","yes","no"
"56","activity_02","no","yes","no"
"56","activity_14","no","yes","no"
"56","activity_13","no","yes","no"
"56","activity_14","no","yes","no"
"57","activity_12","no","no","yes"
"57","activity_07","no","no","yes"
"57","noise_3","no","no","yes"
"57","noise_0","no","no","yes"
"57","activity_06","no","no","yes"
"57","activity_05","no","no","yes"
"57","activity_02","no","no","yes"
"57","activity_13","no","no","yes"
"57","activity_14","no","no","yes"
"58","activity_07","no","yes","no"
"58","activity_06","no","yes","no"
"58","activity_05","no","yes","no"
"58","activity_02","no","yes","no"
"58","activity_12","no","yes","no"
"58","activity_02","no","yes","no"
"58","activity_13","no","yes","no"
"58","activity_14","no","yes","no"
"59","activity_12","yes","no","no"
"59","activity_07","yes","no","no"
"59","activity_06","yes","no","no"
"59","activity_05","yes","no","no"
"59","activity_02","yes","no","no"
"59","activity_13","yes","no","no"
"59","activity_14","yes","no","no"
"60","activity_12","yes","yes","no"
"60","noise_1","yes","yes","no"
"60","activity_07","yes","yes","no"
"60","activity_06","yes","yes","no"
"60","activity_05","yes","yes","no"
"60","noise_2","yes","yes","no"
"60","activity_02","yes","yes","no"
"60","activity_13","yes","yes","no"
"60","activity_14","yes","yes","no"
"61","activity_13","yes","no","yes"
"61","activity_08","yes","no","yes"
"62","activity_10","yes","no","no"
"62","noise_3","yes","no","no"
"62","activity_13","yes","no","no"
"62","activity_08","yes","no","no"
"62","activity_02","yes","no","no"
"63","activity_05","no","no","yes"
"63","activity_04","no","no","yes"
"63","activity_02","no","no","yes"
"63","activity_05","no","no","yes"
"64","activity_12","yes","yes","no"
"64","activity_07","yes","yes","no"
"64","activity_06","yes","yes","no"
"64","activity_05","yes","yes","no"
"64","activity_02","yes","yes","no"
"64","activity_13","yes","yes","no"
"64","noise_4","yes","yes","no"
"64","activity_14","yes","yes","no"
"65","activity_02","no","yes","no"
"65","activity_12","no","yes","no"
"65","activity_10","no","yes","no"
"65","activity_15","no","yes","no"
"66","activity_02","yes","no","yes"
"66","activity_04","yes","no","yes"
"66","activity_03","yes","no","yes"
"67","activity_12","no","no","no"
"67","activity_06","no","no","no"
"67","activity_02","no","no","no"
"67","activity_14","no","no","no"
"67","activity_01","no","no","no"
"67","activity_05","no","no","no"
"68","activity_12","yes","yes","yes"
"68","activity_07","yes","yes","yes"
"68","activity_06","yes","yes","yes"
"68","activity_05","yes","yes","yes"
"68","activity_02","yes","yes","yes"
"68","activity_13","yes","yes","yes"
"68","activity_14","yes","yes","yes"
"69","activity_12","yes","yes","yes"
"69","noise_4","yes","yes","yes"
"69","activity_05","yes","yes","yes"
"69","activity_02","yes","yes","yes"
"69","activity_13","yes","yes","yes"
"69","activity_14","yes","yes","yes"
"70","activity_12","yes","no","no"
"70","activity_07","yes","no","no"
"70","activity_06","yes","no","no"
"70","activity_05","yes","no","no"
"70","activity_13","yes","no","no"
"70","activity_14","yes","no","no"
"71","activity_02","no","no","no"
"71","activity_05","no","no","no"
"71","activity_12","no","no","no"
"71","activity_10","no","no","no"
"71","activity_15","no","no","no"
"72","activity_06","yes","no","no"
"72","activity_12","yes","no","no"
"72","activity_07","yes","no","no"
"72","activity_06","yes","no","no"
"72","activity_02","yes","no","no"
"72","noise_4","yes","no","no"
"72","activity_13","yes","no","no"
"72","activity_14","yes","no","no"
"72","activity_05","yes","no","no"
"73","activity_12","no","yes","no"
"73","activity_07","no","yes","no"
"73","activity_06","no","yes","no"
"73","activity_05","no","yes","no"
"73","activity_02","no","yes","no"
"73","activity_13","no","yes","no"
"73","activity_14","no","yes","no"
"74","activity_12","no","yes","no"
"74","activity_07","no","yes","no"
"74","activity_06","no","yes","no"
"74","activity_05","no","yes","no"
"74","activity_02","no","yes","no"
"74","activity_14","no","yes","no"
"75","activity_06","no","no","no"
"75","activity_12","no","no","no"
"75","activity_07","no","no","no"
"75","activity_05","no","no","no"
"75","activity_02","no","no","no"
"75","activity_01","no","no","no"
"75","noise_3","no","no","no"
"75","activity_13","no","no","no"
"75","activity_14","no","no","no"
"76","activity_10","no","no","no"
"76","activity_02","no","no","no"
"76","activity_03","no","no","no"
"77","noise_4","yes","yes","no"
"77","activity_12","yes","yes","no"
"77","activity_05","yes","yes","no"
"77","activity_13","yes","yes","no"
"77","activity_02","yes","yes","no"
"77","activity_14","yes","yes","no"
"78","activity_12","yes","no","yes"
"78","activity_07","yes","no","yes"
"78","activity_14","yes","no","yes"
"78","activity_05","yes","no","yes"
"78","activity_02","yes","no","yes"
"78","activity_13","yes","no","yes"
"79","activity_12","yes","yes","yes"
"79","activity_07","yes","yes","yes"
"79","activity_06","yes","yes","yes"
"79","activity_05","yes","yes","yes"
"79","activity_02","yes","yes","yes"
"79","activity_13","yes","yes","yes"
"79","activity_14","yes","yes","yes"
"80","activity_12","no","yes","yes"
"80","activity_02","no","yes","yes"
"80","activity_07","no","yes","yes"
"80","activity_06","no","yes","yes"
"80","activity_05","no","yes","yes"
"80","activity_02","no","yes","yes"
"80","activity_13","no","yes","yes"
"80","activity_14","no","yes","yes"
"81","activity_12","no","no","yes"
"81","activity_07","no","no","yes"
"81","activity_06","no","no","yes"
"81","activity_05","no","no","yes"
"81","activity_02","no","no","yes"
"81","activity_13","no","no","yes"
"82","activity_12","yes","no","no"
"82","activity_04","yes","no","no"
"82","activity_07","yes","no","no"
"82","activity_06","yes","no","no"
"82","activity_05","yes","no","no"
"82","noise_4","yes","no","no"
"82","activity_02","yes","no","no"
"82","activity_13","yes","no","no"
"83","activity_07","yes","yes","yes"
"83","activity_06","yes","yes","yes"
"83","activity_05","yes","yes","yes"
"83","activity_02","yes","yes","yes"
"83","activity_13","yes","yes","yes"
"84","activity_12","yes","yes","yes"
"84","activity_07","yes","yes","yes"
"84","activity_05","yes","yes","yes"
"84","activity_02","yes","yes","yes"
"84","activity_13","yes","yes","yes"
"84","activity_14","yes","yes","yes"
"84","activity_06","yes","yes","yes"
"85","activity_12","yes","no","yes"
"85","activity_07","yes","no","yes"
"85","activity_06","yes","no","yes"
"85","activity_05","yes","no","yes"
"85","activity_02","yes","no","yes"
"85","activity_14","yes","no","yes"
"86","activity_03","no","no","no"
"86","activity_10","no","no","no"
"87","activity_12","no","no","yes"
"87","activity_05","no","no","yes"
"87","activity_02","no","no","yes"
"87","activity_06","no","no","yes"
"87","activity_13","no","no","yes"
"88","activity_12","yes","no","yes"
"88","activity_07","yes","no","yes"
"88","activity_06","yes","no","yes"
"88","activity_05","yes","no","yes"
"88","activity_02","yes","no","yes"
"88","activity_13","yes","no","yes"
"88","activity_14","yes","no","yes"
"89","activity_10","no","no","no"
"89","activity_13","no","no","no"
"89","activity_02","no","no","no"
"89","activity_08","no","no","no"
"89","activity_01","no","no","no"
"89","activity_02","no","no","no"
"90","activity_05","no","no","yes"
"90","activity_02","no","no","yes"
"90","activity_04","no","no","yes"
"91","activity_12","no","no","no"
"91","activity_07","no","no","no"
"91","activity_06","no","no","no"
"91","noise_3","no","no","no"
"91","activity_05","no","no","no"
"91","activity_02","no","no","no"
"91","activity_13","no","no","no"
"91","activity_14","no","no","no"
"92","activity_07","no","no","yes"
"92","activity_06","no","no","yes"
"92","activity_05","no","no","yes"
"92","activity_13","no","no","yes"
"92","activity_14","no","no","yes"
"92","activity_02","no","no","yes"
"92","activity_12","no","no","yes"
"93","activity_12","no","yes","no"
"93","activity_07","no","yes","no"
"93","activity_06","no","yes","no"
"93","activity_05","no","yes","no"
"93","activity_02","no","yes","no"
"93","activity_13","no","yes","no"
"93","activity_14","no","yes","no"
"94","activity_12","no","yes","no"
"94","activity_14","no","yes","no"
"94","activity_13","no","yes","no"
"94","activity_06","no","yes","no"
"94","activity_05","no","yes","no"
"94","activity_02","no","yes","no"
"95","activity_10","yes","yes","yes"
"95","activity_13","yes","yes","yes"
"95","activity_08","yes","yes","yes"
"95","activity_02","yes","yes","yes"
"96","activity_12","yes","no","no"
"96","activity_07","yes","no","no"
"96","activity_06","yes","no","no"
"96","activity_05","yes","no","no"
"96","activity_02","yes","no","no"
"96","activity_13","yes","no","no"
"96","activity_14","yes","no","no"
"97","activity_12","no","no","no"
"97","noise_0","no","no","no"
"97","activity_06","no","no","no"
"97","activity_05","no","no","no"
"97","activity_01","no","no","no"
"97","activity_02","no","no","no"
"97","activity_13","no","no","no"
"97","activity_14","no","no","no"
"98","activity_12","yes","yes","no"
"98","activity_07","yes","yes","no"
"98","activity_05","yes","yes","no"
"98","activity_13","yes","yes","no"
"98","activity_02","yes","yes","no"
"98","activity_14","yes","yes","no"
"99","activity_12","no","yes","no"
"99","activity_07","no","yes","no"
"99","activity_06","no","yes","no"
"99","activity_05","no","yes","no"
"99","activity_02","no","yes","no"
"99","activity_13","no","yes","no"
"99","activity_14","no","yes","no"
