"trace_id","activities","owner","employed","car_owner"
"13","activity_07","no","no","no"
"13","activity_06","no","no","no"
"13","activity_05","no","no","no"
"13","activity_02","no","no","no"
"13","activity_13","no","no","no"
"13","activity_14","no","no","no"
"14","activity_10","yes","no","no"
"14","activity_13","yes","no","no"
"14","activity_08","yes","no","no"
"14","activity_02","yes","no","no"
"15","activity_02","no","yes","yes"
"15","activity_06","no","yes","yes"
"15","activity_12","no","yes","yes"
"15","activity_07","no","yes","yes"
"15","activity_10","no","yes","yes"
"15","activity_15","no","yes","yes"
"16","activity_12","yes","yes","no"
"16","activity_07","yes","yes","no"
"16","activity_08","yes","yes","no"
"16","activity_05","yes","yes","no"
"16","activity_13","yes","yes","no"
"16","activity_02","yes","yes","no"
"16","activity_06","yes","yes","no"
"16","activity_14","yes","yes","no"
"17","activity_12","yes","yes","no"
"17","activity_07","yes","yes","no"
"17","activity_06","yes","yes","no"
"17","activity_05","yes","yes","no"
"17","activity_02","yes","yes","no"
"17","activity_13","yes","yes","no"
"17","activity_14","yes","yes","no"
"18","activity_12","yes","no","yes"
"18","activity_07","yes","no","yes"
"18","activity_06","yes","no","yes"
"18","activity_08","yes","no","yes"
"18","activity_05","yes","no","yes"
"18","activity_02","yes","no","yes"
"18","activity_13","yes","no","yes"
"18","activity_10","yes","no","yes"
"18","noise_3","yes","no","yes"
"18","activity_14","yes","no","yes"
"19","activity_12","yes","yes","no"
"19","activity_07","yes","yes","no"
"19","activity_06","yes","yes","no"
"19","activity_02","yes","yes","no"
"19","activity_14","yes","yes","no"
"19","activity_05","yes","yes","no"
"20","activity_03","yes","yes","no"
"20","activity_12","yes","yes","no"
"20","activity_07","yes","yes","no"
"20","activity_05","yes","yes","no"
"20","activity_02","yes","yes","no"
"20","activity_14","yes","yes","no"
"20","activity_06","yes","yes","no"
"21","noise_2","yes","yes","no"
"21","activity_12","yes","yes","no"
"21","activity_07","yes","yes","no"
"21","activity_02","yes","yes","no"
"21","activity_06","yes","yes","no"
"21","activity_05","yes","yes","no"
"21","activity_13","yes","yes","no"
"22","activity_06","no","no","no"
"22","activity_12","no","no","no"
"22","activity_05","no","no","no"
"22","activity_07","no","no","no"
"22","activity_13","no","no","no"
"22","activity_14","no","no","no"
"23","activity_12","yes","no","no"
"23","noise_3","yes","no","no"
"23","activity_07","yes","no","no"
"23","activity_05","yes","no","no"
"23","activity_02","yes","no","no"
"23","activity_13","yes","no","no"
"24","activity_12","no","no","yes"
"24","activity_07","no","no","yes"
"24","activity_06","no","no","yes"
"24","activity_05","no","no","yes"
"24","activity_02","no","no","yes"
"24","activity_13","no","no","yes"
"24","activity_14","no","no","yes"
"25","activity_12","yes","no","yes"
"25","activity_02","yes","no","yes"
"25","activity_06","yes","no","yes"
"25","activity_05","yes","no","yes"
"25","noise_2","yes","no","yes"
"25","activity_07","yes","no","yes"
"26","activity_12","yes","no","no"
"26","activity_07","yes","no","no"
"26","activity_06","yes","no","no"
"26","activity_05","yes","no","no"
"26","activity_02","yes","no","no"
"26","activity_13","yes","no","no"
"26","activity_14","yes","no","no"
"27","activity_12","no","yes","yes"
"27","activity_07","no","yes","yes"
"27","activity_06","no","yes","yes"
"27","activity_05","no","yes","yes"
"27","activity_13","no","yes","yes"
"27","activity_14","no","yes","yes"
"28","noise_0","yes","yes","no"
"28","activity_12","yes","yes","no"
"28","activity_07","yes","yes","no"
"28","activity_06","yes","yes","no"
"28","activity_02","yes","yes","no"
"28","activity_13","yes","yes","no"
"29","activity_12","no","yes","yes"
"29","activity_07","no","yes","yes"
"29","activity_06","no","yes","yes"
"29","activity_05","no","yes","yes"
"29","activity_02","no","yes","yes"
"29","activity_13","no","yes","yes"
"29","activity_14","no","yes","yes"
"30","activity_02","no","yes","no"
"30","activity_12","no","yes","no"
"30","activity_07","no","yes","no"
"30","activity_06","no","yes","no"
"30","activity_05","no","yes","no"
"30","activity_14","no","yes","no"
"31","activity_06","yes","yes","no"
"31","activity_12","yes","yes","no"
"31","activity_07","yes","yes","no"
"31","activity_05","yes","yes","no"
"31","activity_02","yes","yes","no"
"31","noise_0","yes","yes","no"
"31","activity_13","yes","yes","no"
"31","activity_14","yes","yes","no"
"32","activity_12","yes","yes","no"
"32","activity_07","yes","yes","no"
"32","activity_06","yes","yes","no"
"32","activity_05","yes","yes","no"
"32","activity_02","yes","yes","no"
"32","activity_13","yes","yes","no"
"32","activity_14","yes","yes","no"
"33","activity_12","yes","yes","no"
"33","activity_07","yes","yes","no"
"33","activity_06","yes","yes","no"
"33","activity_05","yes","yes","no"
"33","activity_02","yes","yes","no"
"33","activity_13","yes","yes","no"
"33","activity_14","yes","yes","no"
"34","activity_07","no","yes","no"
"34","activity_05","no","yes","no"
"34","activity_06","no","yes","no"
"34","activity_02","no","yes","no"
"34","activity_13","no","yes","no"
"34","activity_14","no","yes","no"
"35","activity_12","no","yes","no"
"35","activity_07","no","yes","no"
"35","activity_06","no","yes","no"
"35","activity_05","no","yes","no"
"35","activity_02","no","yes","no"
"35","activity_13","no","yes","no"
"35","activity_14","no","yes","no"
"36","activity_12","yes","yes","no"
"36","activity_07","yes","yes","no"
"36","activity_06","yes","yes","no"
"36","activity_05","yes","yes","no"
"36","activity_02","yes","yes","no"
"36","activity_13","yes","yes","no"
"36","activity_14","yes","yes","no"
"37","activity_02","yes","no","no"
"37","activity_12","yes","no","no"
"37","activity_07","yes","no","no"
"37","noise_1","yes","no","no"
"37","noise_2","yes","no","no"
"37","activity_05","yes","no","no"
"37","activity_13","yes","no","no"
"37","activity_14","yes","no","no"
"38","activity_12","yes","no","no"
"38","activity_06","yes","no","no"
"38","noise_1","yes","no","no"
"38","activity_06","yes","no","no"
"38","activity_05","yes","no","no"
"38","activity_02","yes","no","no"
"38","activity_13","yes","no","no"
"38","activity_14","yes","no","no"
"39","activity_02","yes","yes","no"
"39","activity_12","yes","yes","no"
"39","activity_10","yes","yes","no"
"39","activity_15","yes","yes","no"
"40","activity_10","yes","no","yes"
"40","activity_13","yes","no","yes"
"40","activity_08","yes","no","yes"
"40","activity_02","yes","no","yes"
"41","activity_02","no","no","yes"
"41","activity_10","no","no","yes"
"41","activity_03","no","no","yes"
"41","activity_02","no","no","yes"
"42","activity_12","no","yes","no"
"42","activity_07","no","yes","no"
"42","activity_06","no","yes","no"
"42","activity_02","no","yes","no"
"42","activity_13","no","yes","no"
"42","activity_14","no","yes","no"
"43","activity_12","no","no","no"
"43","activity_07","no","no","no"
"43","activity_06","no","no","no"
"43","activity_05","no","no","no"
"43","activity_02","no","no","no"
"43","activity_13","no","no","no"
"43","activity_14","no","no","no"
"44","activity_07","no","no","no"
"44","activity_05","no","no","no"
"44","activity_02","no","no","no"
"44","activity_14","no","no","no"
"45","activity_01","no","yes","yes"
"45","activity_05","no","yes","yes"
"45","activity_12","no","yes","yes"
"45","activity_02","no","yes","yes"
"45","activity_13","no","yes","yes"
"45","activity_14","no","yes","yes"
"46","activity_10","no","no","yes"
"46","activity_01","no","no","yes"
"46","activity_02","no","no","yes"
"46","activity_03","no","no","yes"
"47","noise_1","no","no","yes"
"47","noise_0","no","no","yes"
"47","activity_10","no","no","yes"
"47","activity_02","no","no","yes"
"47","activity_02","no","no","yes"
"48","activity_04","no","yes","no"
"48","activity_03","no","yes","no"
"48","activity_02","no","yes","no"
"48","activity_05","no","yes","no"
"49","activity_14","yes","yes","yes"
"49","activity_12","yes","yes","yes"
"49","activity_12","yes","yes","yes"
"49","activity_07","yes","yes","yes"
"49","activity_06","yes","yes","yes"
"49","activity_05","yes","yes","yes"
"49","activity_05","yes","yes","yes"
"49","activity_02","yes","yes","yes"
"49","activity_13","yes","yes","yes"
"50","activity_12","no","no","no"
"50","activity_07","no","no","no"
"50","activity_06","no","no","no"
"50","activity_05","no","no","no"
"50","activity_02","no","no","no"
"50","activity_13","no","no","no"
"50","activity_14","no","no","no"
"51","activity_12","no","yes","no"
"51","activity_02","no","yes","no"
"51","activity_06","no","yes","no"
"51","activity_06","no","yes","no"
"51","activity_05","no","yes","no"
"51","activity_13","no","yes","no"
"51","activity_15","no","yes","no"
"51","activity_14","no","yes","no"
"51","activity_07","no","yes","no"
"52","activity_07","no","no","yes"
"52","activity_02","no","no","yes"
"52","activity_13","no","no","yes"
"52","activity_05","no","no","yes"
"52","activity_14","no","no","yes"
"52","activity_12","no","no","yes"
"53","noise_0","yes","no","no"
"53","activity_13","yes","no","no"
"53","activity_13","yes","no","no"
"53","activity_04","yes","no","no"
"53","activity_08","yes","no","no"
"53","activity_10","yes","no","no"
"53","activity_02","yes","no","no"
"54","activity_12","yes","yes","no"
"54","activity_07","yes","yes","no"
"54","activity_06","yes","yes","no"
"54","activity_05","yes","yes","no"
"54","activity_02","yes","yes","no"
"54","activity_13","yes","yes","no"
"54","activity_14","yes","yes","no"
"55","activity_12","yes","no","no"
"55","activity_07","yes","no","no"
"55","activity_05","yes","no","no"
"55","noise_1","yes","no","no"
"55","activity_02","yes","no","no"
"55","activity_13","yes","no","no"
"55","activity_14","yes","no","no"
"56","activity_02","yes","yes","no"
"56","activity_12","yes","yes","no"
"56","activity_10","yes","yes","no"
"56","activity_15","yes","yes","no"
"57","activity_12","no","yes","yes"
"57","activity_07","no","yes","yes"
"57","activity_06","no","yes","yes"
"57","activity_14","no","yes","yes"
"57","activity_05","no","yes","yes"
"57","activity_02","no","yes","yes"
"57","noise_2","no","yes","yes"
"58","activity_12","no","yes","no"
"58","activity_07","no","yes","no"
"58","activity_06","no","yes","no"
"58","activity_05","no","yes","no"
"58","noise_1","no","yes","no"
"58","activity_02","no","yes","no"
"58","activity_13","no","yes","no"
"58","activity_14","no","yes","no"
"59","activity_07","yes","no","no"
"59","activity_06","yes","no","no"
"59","activity_12","yes","no","no"
"59","activity_05","yes","no","no"
"59","activity_02","yes","no","no"
"59","activity_13","yes","no","no"
"59","activity_14","yes","no","no"
"60","activity_12","yes","yes","no"
"60","activity_07","yes","yes","no"
"60","activity_06","yes","yes","no"
"60","activity_05","yes","yes","no"
"60","activity_02","yes","yes","no"
"60","activity_14","yes","yes","no"
"60","activity_13","yes","yes","no"
"61","activity_12","no","yes","no"
"61","noise_1","no","yes","no"
"61","activity_07","no","yes","no"
"61","activity_05","no","yes","no"
"61","activity_02","no","yes","no"
"61","activity_06","no","yes","no"
"61","activity_13","no","yes","no"
"61","noise_3","no","yes","no"
"61","activity_14","no","yes","no"
"62","activity_12","yes","yes","no"
"62","activity_07","yes","yes","no"
"62","activity_06","yes","yes","no"
"62","activity_05","yes","yes","no"
"62","activity_02","yes","yes","no"
"62","activity_13","yes","yes","no"
"62","activity_14","yes","yes","no"
"63","activity_12","yes","no","no"
"63","activity_05","yes","no","no"
"63","noise_1","yes","no","no"
"63","activity_14","yes","no","no"
"63","activity_07","yes","no","no"
"63","activity_06","yes","no","no"
"63","activity_05","yes","no","no"
"63","activity_02","yes","no","no"
"63","activity_13","yes","no","no"
"64","activity_12","no","yes","no"
"64","activity_07","no","yes","no"
"64","activity_06","no","yes","no"
"64","activity_05","no","yes","no"
"64","activity_02","no","yes","no"
"64","activity_13","no","yes","no"
"64","activity_14","no","yes","no"
"65","activity_12","yes","no","no"
"65","activity_07","yes","no","no"
"65","activity_06","yes","no","no"
"65","activity_03","yes","no","no"
"65","activity_13","yes","no","no"
"65","activity_12","yes","no","no"
"66","noise_1","no","yes","no"
"66","activity_12","no","yes","no"
"66","activity_07","no","yes","no"
"66","activity_06","no","yes","no"
"66","noise_1","no","yes","no"
"66","activity_05","no","yes","no"
"66","activity_02","no","yes","no"
"66","activity_13","no","yes","no"
"66","activity_14","no","yes","no"
"67","activity_12","yes","yes","yes"
"67","activity_07","yes","yes","yes"
"67","activity_06","yes","yes","yes"
"67","activity_05","yes","yes","yes"
"67","activity_02","yes","yes","yes"
"67","activity_13","yes","yes","yes"
"67","activity_14","yes","yes","yes"
"68","activity_12","yes","yes","no"
"68","activity_07","yes","yes","no"
"68","activity_03","yes","yes","no"
"68","activity_06","yes","yes","no"
"68","activity_05","yes","yes","no"
"68","activity_02","yes","yes","no"
"68","activity_13","yes","yes","no"
"69","activity_12","no","no","no"
"69","activity_07","no","no","no"
"69","activity_06","no","no","no"
"69","activity_05","no","no","no"
"69","activity_02","no","no","no"
"69","activity_13","no","no","no"
"69","activity_14","no","no","no"
"70","activity_12","no","yes","no"
"70","activity_07","no","yes","no"
"70","activity_06","no","yes","no"
"70","activity_05","no","yes","no"
"70","activity_02","no","yes","no"
"70","activity_13","no","yes","no"
"70","activity_14","no","yes","no"
"71","activity_12","yes","no","no"
"71","activity_07","yes","no","no"
"71","activity_06","yes","no","no"
"71","activity_05","yes","no","no"
"71","activity_02","yes","no","no"
"71","activity_13","yes","no","no"
"71","activity_14","yes","no","no"
"72","activity_12","yes","no","no"
"72","activity_07","yes","no","no"
"72","activity_08","yes","no","no"
"72","activity_06","yes","no","no"
"72","activity_02","yes","no","no"
"72","noise_1","yes","no","no"
"72","activity_13","yes","no","no"
"72","noise_1","yes","no","no"
"72","noise_0","yes","no","no"
"72","activity_14","yes","no","no"
"73","noise_0","yes","no","yes"
"73","activity_02","yes","no","yes"
"73","activity_03","yes","no","yes"
"73","activity_10","yes","no","yes"
"73","noise_3","yes","no","yes"
"73","activity_02","yes","no","yes"
"74","activity_05","yes","no","yes"
"74","activity_05","yes","no","yes"
"75","activity_06","yes","yes","no"
"75","activity_13","yes","yes","no"
"75","activity_14","yes","yes","no"
"75","activity_02","yes","yes","no"
"76","activity_12","no","no","no"
"76","noise_0","no","no","no"
"76","activity_07","no","no","no"
"76","activity_06","no","no","no"
"76","activity_02","no","no","no"
"76","activity_13","no","no","no"
"76","activity_14","no","no","no"
"77","noise_3","no","no","yes"
"77","noise_4","no","no","yes"
"77","activity_13","no","no","yes"
"77","activity_02","no","no","yes"
"77","activity_08","no","no","yes"
"78","activity_10","no","no","no"
"78","activity_02","no","no","no"
"78","noise_0","no","no","no"
"78","noise_4","no","no","no"
"78","activity_03","no","no","no"
"78","noise_1","no","no","no"
"78","activity_01","no","no","no"
"79","activity_01","no","no","yes"
"79","activity_10","no","no","yes"
"79","activity_02","no","no","yes"
"79","activity_03","no","no","yes"
"80","activity_12","yes","yes","no"
"80","activity_07","yes","yes","no"
"80","activity_06","yes","yes","no"
"80","activity_05","yes","yes","no"
"80","activity_02","yes","yes","no"
"80","activity_13","yes","yes","no"
"80","activity_14","yes","yes","no"
"81","activity_02","no","no","yes"
"81","activity_12","no","no","yes"
"81","noise_3","no","no","yes"
"82","activity_12","no","yes","yes"
"82","activity_07","no","yes","yes"
"82","activity_06","no","yes","yes"
"82","activity_05","no","yes","yes"
"82","activity_02","no","yes","yes"
"82","activity_13","no","yes","yes"
"82","activity_14","no","yes","yes"
"83","activity_10","no","no","yes"
"83","activity_01","no","no","yes"
"83","activity_02","no","no","yes"
"83","activity_03","no","no","yes"
"84","activity_07","no","yes","no"
"84","activity_14","no","yes","no"
"84","activity_06","no","yes","no"
"84","activity_05","no","yes","no"
"84","activity_02","no","yes","no"
"84","activity_13","no","yes","no"
"84","activity_14","no","yes","no"
"85","activity_05","yes","yes","yes"
"85","activity_04","yes","yes","yes"
"85","activity_02","yes","yes","yes"
"85","activity_05","yes","yes","yes"
"86","activity_14","no","yes","no"
"86","activity_10","no","yes","no"
"86","activity_07","no","yes","no"
"86","activity_07","no","yes","no"
"86","activity_06","no","yes","no"
"86","activity_05","no","yes","no"
"86","activity_02","no","yes","no"
"86","activity_13","no","yes","no"
"87","activity_12","yes","yes","no"
"87","activity_07","yes","yes","no"
"87","activity_06","yes","yes","no"
"87","activity_05","yes","yes","no"
"87","activity_02","yes","yes","no"
"87","activity_13","yes","yes","no"
"87","activity_14","yes","yes","no"
"88","activity_03","no","no","no"
"88","noise_2","no","no","no"
"88","activity_02","no","no","no"
"88","activity_02","no","no","no"
"89","activity_05","yes","no","no"
"89","activity_12","yes","no","no"
"89","activity_07","yes","no","no"
"89","activity_06","yes","no","no"
"89","activity_02","yes","no","no"
"89","activity_13","yes","no","no"
"89","activity_14","yes","no","no"
"90","activity_12","no","yes","yes"
"90","activity_07","no","yes","yes"
"90","activity_05","no","yes","yes"
"90","activity_02","no","yes","yes"
"90","activity_13","no","yes","yes"
"90","activity_14","no","yes","yes"
"91","activity_12","yes","no","yes"
"91","activity_07","yes","no","yes"
"91","activity_06","yes","no","yes"
"91","activity_14","yes","no","yes"
"91","activity_05","yes","no","yes"
"91","activity_02","yes","no","yes"
"91","activity_13","yes","no","yes"
"92","activity_12","no","no","yes"
"92","activity_07","no","no","yes"
"92","activity_06","no","no","yes"
"92","activity_05","no","no","yes"
"92","activity_02","no","no","yes"
"92","activity_13","no","no","yes"
"92","activity_14","no","no","yes"
"93","activity_12","yes","yes","yes"
"93","noise_3","yes","yes","yes"
"93","activity_07","yes","yes","yes"
"93","activity_06","yes","yes","yes"
"93","activity_05","yes","yes","yes"
"93","activity_14","yes","yes","yes"
"93","activity_02","yes","yes","yes"
"93","activity_13","yes","yes","yes"
"94","activity_12","yes","no","no"
"94","activity_07","yes","no","no"
"94","activity_06","yes","no","no"
"94","activity_05","yes","no","no"
"94","activity_02","yes","no","no"
"94","activity_13","yes","no","no"
"94","activity_14","yes","no","no"
"95","activity_14","no","yes","yes"
"95","noise_0","no","yes","yes"
"95","noise_2","no","yes","yes"
"95","activity_07","no","yes","yes"
"95","activity_06","no","yes","yes"
"95","activity_05","no","yes","yes"
"95","activity_13","no","yes","yes"
"95","activity_02","no","yes","yes"
"96","activity_12","no","yes","no"
"96","activity_07","no","yes","no"
"96","activity_06","no","yes","no"
"96","activity_05","no","yes","no"
"96","activity_02","no","yes","no"
"96","activity_13","no","yes","no"
"96","activity_14","no","yes","no"
"97","activity_10","yes","no","yes"
"97","activity_03","yes","no","yes"
"97","activity_01","yes","no","yes"
"98","activity_12","yes","no","no"
"98","activity_07","yes","no","no"
"98","activity_06","yes","no","no"
"98","activity_05","yes","no","no"
"98","activity_02","yes","no","no"
"98","activity_13","yes","no","no"
"98","activity_14","yes","no","no"
"99","activity_12","yes","no","yes"
"99","activity_07","yes","no","yes"
"99","activity_06","yes","no","yes"
"99","activity_05","yes","no","yes"
"99","activity_02","yes","no","yes"
"99","activity_13","yes","no","yes"
"99","activity_14","yes","no","yes"
