"trace_id","activities","owner","income"
"34","activity_01","yes","high"
"34","activity_01","yes","high"
"35","activity_02","yes","high"
"35","activity_03","yes","high"
"35","activity_01","yes","high"
"35","activity_01","yes","high"
"35","activity_01","yes","high"
"36","activity_02","yes","high"
"36","activity_03","yes","high"
"36","activity_01","yes","high"
"36","activity_01","yes","high"
"36","activity_01","yes","high"
"37","activity_02","no","high"
"37","activity_03","no","high"
"37","activity_01","no","high"
"37","activity_01","no","high"
"37","activity_01","no","high"
"38","activity_02","yes","high"
"38","activity_03","yes","high"
"38","activity_01","yes","high"
"38","activity_01","yes","high"
"38","activity_01","yes","high"
"39","activity_02","no","high"
"39","activity_03","no","high"
"39","activity_01","no","high"
"39","activity_01","no","high"
"39","activity_01","no","high"
"40","activity_01","yes","middle"
"40","activity_01","yes","middle"
"40","activity_02","yes","middle"
"41","activity_01","no","middle"
"41","activity_01","no","middle"
"41","activity_02","no","middle"
"42","activity_02","yes","high"
"42","activity_03","yes","high"
"42","activity_01","yes","high"
"42","activity_01","yes","high"
"42","activity_01","yes","high"
"43","activity_02","yes","high"
"43","activity_03","yes","high"
"43","activity_01","yes","high"
"43","activity_01","yes","high"
"43","activity_01","yes","high"
"44","activity_02","yes","high"
"44","activity_03","yes","high"
"44","activity_01","yes","high"
"44","activity_01","yes","high"
"44","activity_01","yes","high"
"45","activity_02","no","high"
"45","activity_03","no","high"
"45","activity_01","no","high"
"45","activity_01","no","high"
"45","activity_01","no","high"
"46","activity_02","yes","high"
"46","activity_03","yes","high"
"46","activity_01","yes","high"
"46","activity_01","yes","high"
"46","activity_01","yes","high"
"47","activity_02","yes","high"
"47","activity_03","yes","high"
"47","activity_01","yes","high"
"47","activity_01","yes","high"
"47","activity_01","yes","high"
"48","activity_02","no","high"
"48","activity_03","no","high"
"48","activity_01","no","high"
"48","activity_01","no","high"
"48","activity_01","no","high"
"49","activity_04","no","low"
"49","activity_03","no","low"
"49","activity_01","no","low"
"50","activity_02","no","high"
"50","activity_03","no","high"
"50","activity_01","no","high"
"50","activity_01","no","high"
"50","activity_01","no","high"
"51","activity_02","yes","high"
"51","activity_03","yes","high"
"51","activity_01","yes","high"
"51","activity_01","yes","high"
"51","activity_01","yes","high"
"52","activity_02","no","high"
"52","activity_03","no","high"
"52","activity_01","no","high"
"52","activity_01","no","high"
"52","activity_01","no","high"
"53","activity_02","yes","high"
"53","activity_03","yes","high"
"53","activity_01","yes","high"
"53","activity_01","yes","high"
"53","activity_01","yes","high"
"54","activity_02","yes","high"
"54","activity_03","yes","high"
"54","activity_01","yes","high"
"54","activity_01","yes","high"
"54","activity_01","yes","high"
"55","activity_02","no","high"
"55","activity_03","no","high"
"55","activity_01","no","high"
"55","activity_01","no","high"
"55","activity_01","no","high"
"56","activity_02","no","high"
"56","activity_03","no","high"
"56","activity_01","no","high"
"56","activity_01","no","high"
"56","activity_01","no","high"
"57","activity_01","no","middle"
"57","activity_01","no","middle"
"57","activity_02","no","middle"
"58","activity_02","no","high"
"58","activity_03","no","high"
"58","activity_01","no","high"
"58","activity_01","no","high"
"58","activity_01","no","high"
"59","activity_02","yes","high"
"59","activity_03","yes","high"
"59","activity_01","yes","high"
"59","activity_01","yes","high"
"59","activity_01","yes","high"
"60","activity_02","yes","high"
"60","activity_03","yes","high"
"60","activity_01","yes","high"
"60","activity_01","yes","high"
"60","activity_01","yes","high"
"61","activity_02","yes","high"
"61","activity_03","yes","high"
"61","activity_01","yes","high"
"61","activity_01","yes","high"
"61","activity_01","yes","high"
"62","activity_02","yes","high"
"62","activity_03","yes","high"
"62","activity_01","yes","high"
"62","activity_01","yes","high"
"62","activity_01","yes","high"
"63","activity_04","yes","low"
"63","activity_03","yes","low"
"63","activity_01","yes","low"
"64","activity_02","no","high"
"64","activity_03","no","high"
"64","activity_01","no","high"
"64","activity_01","no","high"
"64","activity_01","no","high"
"65","activity_01","yes","middle"
"65","activity_01","yes","middle"
"65","activity_02","yes","middle"
"66","activity_02","no","high"
"66","activity_03","no","high"
"66","activity_01","no","high"
"66","activity_01","no","high"
"66","activity_01","no","high"
"67","activity_02","yes","high"
"67","activity_03","yes","high"
"67","activity_01","yes","high"
"67","activity_01","yes","high"
"67","activity_01","yes","high"
"68","activity_02","yes","high"
"68","activity_03","yes","high"
"68","activity_01","yes","high"
"68","activity_01","yes","high"
"68","activity_01","yes","high"
"69","activity_02","yes","high"
"69","activity_03","yes","high"
"69","activity_01","yes","high"
"69","activity_01","yes","high"
"69","activity_01","yes","high"
"70","activity_02","no","high"
"70","activity_03","no","high"
"70","activity_01","no","high"
"70","activity_01","no","high"
"70","activity_01","no","high"
"71","activity_02","no","high"
"71","activity_03","no","high"
"71","activity_01","no","high"
"71","activity_01","no","high"
"71","activity_01","no","high"
"72","activity_02","no","high"
"72","activity_03","no","high"
"72","activity_01","no","high"
"72","activity_01","no","high"
"72","activity_01","no","high"
"73","activity_01","yes","middle"
"73","activity_01","yes","middle"
"73","activity_02","yes","middle"
"74","activity_04","yes","low"
"74","activity_03","yes","low"
"74","activity_01","yes","low"
"75","activity_01","yes","middle"
"75","activity_01","yes","middle"
"75","activity_02","yes","middle"
"76","activity_04","no","low"
"76","activity_03","no","low"
"76","activity_01","no","low"
"77","activity_02","no","high"
"77","activity_03","no","high"
"77","activity_01","no","high"
"77","activity_01","no","high"
"77","activity_01","no","high"
"78","activity_02","yes","high"
"78","activity_03","yes","high"
"78","activity_01","yes","high"
"78","activity_01","yes","high"
"78","activity_01","yes","high"
"79","activity_02","no","high"
"79","activity_03","no","high"
"79","activity_01","no","high"
"79","activity_01","no","high"
"79","activity_01","no","high"
"80","activity_02","yes","high"
"80","activity_03","yes","high"
"80","activity_01","yes","high"
"80","activity_01","yes","high"
"80","activity_01","yes","high"
"81","activity_02","yes","high"
"81","activity_03","yes","high"
"81","activity_01","yes","high"
"81","activity_01","yes","high"
"81","activity_01","yes","high"
"82","activity_02","yes","high"
"82","activity_03","yes","high"
"82","activity_01","yes","high"
"82","activity_01","yes","high"
"82","activity_01","yes","high"
"83","activity_04","yes","low"
"83","activity_03","yes","low"
"83","activity_01","yes","low"
"84","activity_02","yes","high"
"84","activity_03","yes","high"
"84","activity_01","yes","high"
"84","activity_01","yes","high"
"84","activity_01","yes","high"
"85","activity_02","no","high"
"85","activity_03","no","high"
"85","activity_01","no","high"
"85","activity_01","no","high"
"85","activity_01","no","high"
"86","activity_02","yes","high"
"86","activity_03","yes","high"
"86","activity_01","yes","high"
"86","activity_01","yes","high"
"86","activity_01","yes","high"
"87","activity_01","no","middle"
"87","activity_01","no","middle"
"87","activity_02","no","middle"
"88","activity_02","yes","high"
"88","activity_03","yes","high"
"88","activity_01","yes","high"
"88","activity_01","yes","high"
"88","activity_01","yes","high"
"89","activity_02","yes","high"
"89","activity_03","yes","high"
"89","activity_01","yes","high"
"89","activity_01","yes","high"
"89","activity_01","yes","high"
"90","activity_04","no","low"
"90","activity_03","no","low"
"90","activity_01","no","low"
"91","activity_02","no","high"
"91","activity_03","no","high"
"91","activity_01","no","high"
"91","activity_01","no","high"
"91","activity_01","no","high"
"92","activity_02","yes","high"
"92","activity_03","yes","high"
"92","activity_01","yes","high"
"92","activity_01","yes","high"
"92","activity_01","yes","high"
"93","activity_02","no","high"
"93","activity_03","no","high"
"93","activity_01","no","high"
"93","activity_01","no","high"
"93","activity_01","no","high"
"94","activity_02","yes","high"
"94","activity_03","yes","high"
"94","activity_01","yes","high"
"94","activity_01","yes","high"
"94","activity_01","yes","high"
"95","activity_02","yes","high"
"95","activity_03","yes","high"
"95","activity_01","yes","high"
"95","activity_01","yes","high"
"95","activity_01","yes","high"
"96","activity_01","yes","middle"
"96","activity_01","yes","middle"
"96","activity_02","yes","middle"
"97","activity_01","yes","middle"
"97","activity_01","yes","middle"
"97","activity_02","yes","middle"
"98","activity_02","no","high"
"98","activity_03","no","high"
"98","activity_01","no","high"
"98","activity_01","no","high"
"98","activity_01","no","high"
"99","activity_02","no","high"
"99","activity_03","no","high"
"99","activity_01","no","high"
"99","activity_01","no","high"
"99","activity_01","no","high"
