"trace_id","activities","owner","employed","age","g"
"7","activity_02","yes","no","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"7","activity_05","yes","no","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"8","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"8","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"8","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"9","activity_01","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"9","activity_02","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"9","activity_09","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"9","activity_05","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"10","activity_02","no","yes","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"10","activity_02","no","yes","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"10","activity_10","no","yes","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"10","activity_04","no","yes","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"11","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"11","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"11","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"12","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"12","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"12","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"13","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"13","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"13","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"14","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"14","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"14","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"15","activity_05","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"15","activity_06","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"15","activity_07","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"15","activity_08","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"15","activity_01","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"15","activity_03","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"16","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"17","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"17","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"17","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"18","activity_05","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"18","activity_06","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"18","activity_07","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"18","activity_08","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"18","activity_01","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"18","activity_03","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"19","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"19","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"19","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"20","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"20","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"20","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"21","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"21","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"21","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"22","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"22","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"22","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"23","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"23","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"24","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"24","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"24","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"25","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"25","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"25","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"26","activity_02","yes","yes","40-59yo","activity_02__+__activity_07__+__activity_06"
"26","activity_07","yes","yes","40-59yo","activity_02__+__activity_07__+__activity_06"
"26","activity_06","yes","yes","40-59yo","activity_02__+__activity_07__+__activity_06"
"27","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"27","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"27","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"28","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"28","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"28","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"29","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"29","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"29","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"30","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"30","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"30","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"31","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"31","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"31","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"32","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"32","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"32","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"33","activity_01","yes","no","0-19yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"33","activity_02","yes","no","0-19yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"33","activity_09","yes","no","0-19yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"33","activity_05","yes","no","0-19yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"34","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"34","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"34","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"35","activity_07","no","yes","40-59yo","activity_02__+__activity_07__+__activity_06"
"35","activity_06","no","yes","40-59yo","activity_02__+__activity_07__+__activity_06"
"36","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"36","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"36","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"37","activity_01","yes","no","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"37","activity_02","yes","no","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"37","activity_09","yes","no","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"37","activity_05","yes","no","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"38","activity_01","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"38","activity_02","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"38","activity_09","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"38","activity_05","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"39","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"39","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"39","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"40","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"40","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"40","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"41","activity_10","yes","yes","20-39yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"41","activity_09","yes","yes","20-39yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"41","activity_02","yes","yes","20-39yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"41","activity_04","yes","yes","20-39yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"42","activity_01","yes","yes","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"42","activity_02","yes","yes","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"42","activity_09","yes","yes","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"42","activity_05","yes","yes","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"43","activity_10","no","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"43","activity_09","no","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"43","activity_02","no","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"43","activity_04","no","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"44","noise_2","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"44","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"44","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"44","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"45","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"45","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"45","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"46","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"46","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"46","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"47","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"47","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"48","activity_05","yes","yes","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"48","activity_06","yes","yes","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"48","activity_07","yes","yes","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"48","activity_08","yes","yes","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"48","activity_01","yes","yes","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"48","activity_03","yes","yes","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_05","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_06","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_02","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_07","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_08","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_06","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_01","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_03","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"50","activity_10","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"50","activity_02","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"51","activity_01","no","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"51","activity_02","no","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"51","activity_09","no","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"51","activity_05","no","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"52","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"52","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"52","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"53","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"53","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"53","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"54","activity_05","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"54","activity_06","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"54","activity_07","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"54","activity_08","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"54","activity_01","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"54","activity_03","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"55","activity_10","no","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"55","activity_07","no","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"55","activity_06","no","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"56","activity_10","no","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"56","activity_09","no","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"56","activity_02","no","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"56","activity_04","no","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"57","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"57","activity_03","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"58","activity_02","no","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"58","activity_07","no","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"58","activity_06","no","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"59","activity_10","no","no","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"59","activity_09","no","no","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"59","activity_02","no","no","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"59","activity_04","no","no","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"60","activity_10","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"60","activity_09","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"60","activity_02","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"60","activity_04","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"61","activity_06","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"61","activity_05","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"61","activity_07","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"61","activity_01","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"61","activity_03","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"62","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"62","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"62","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"63","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"63","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"63","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"64","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"64","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"64","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"65","noise_1","yes","yes","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"65","activity_01","yes","yes","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"65","activity_09","yes","yes","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"66","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"66","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"66","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"67","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"67","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"67","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"68","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"68","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"68","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"69","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"69","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"69","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"70","activity_01","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"70","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"70","activity_01","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"70","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"70","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"71","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"71","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"71","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"72","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"72","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"72","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"73","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"73","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"73","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"74","activity_05","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"74","activity_06","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"74","activity_07","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"74","activity_08","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"74","activity_01","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"74","activity_03","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"75","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"75","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"75","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"76","activity_05","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"76","activity_06","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"76","activity_07","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"76","activity_08","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"76","activity_01","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"76","activity_03","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"77","activity_01","yes","no","0-19yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"77","activity_02","yes","no","0-19yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"77","activity_09","yes","no","0-19yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"77","activity_05","yes","no","0-19yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"78","activity_05","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"78","activity_06","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"78","activity_07","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"78","activity_08","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"78","activity_01","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"78","activity_03","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"79","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"79","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"79","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"80","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"80","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"80","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"81","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"81","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"81","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"82","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"82","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"82","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"83","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"83","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"83","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"84","activity_05","no","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"84","activity_06","no","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"84","activity_07","no","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"84","activity_08","no","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"84","activity_01","no","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"84","activity_03","no","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"85","activity_10","no","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"85","activity_09","no","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"85","activity_02","no","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"85","activity_04","no","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
