"trace_id","activities","owner","employed","age","g"
"13","activity_07","no","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"14","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"15","activity_02","no","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"15","activity_07","no","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"15","activity_06","no","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"16","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"16","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"16","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"17","noise_2","no","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"17","activity_07","no","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"17","activity_06","no","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"17","activity_02","no","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"18","activity_05","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"18","activity_06","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"18","activity_07","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"18","activity_08","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"18","activity_01","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"18","activity_03","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"19","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"19","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"19","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"20","activity_02","yes","no","20-39yo","activity_02__+__activity_07__+__activity_06"
"20","activity_05","yes","no","20-39yo","activity_02__+__activity_07__+__activity_06"
"20","activity_07","yes","no","20-39yo","activity_02__+__activity_07__+__activity_06"
"20","activity_06","yes","no","20-39yo","activity_02__+__activity_07__+__activity_06"
"21","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"21","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"21","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"22","activity_02","no","yes","80yo+","activity_02__+__activity_07__+__activity_06"
"22","activity_07","no","yes","80yo+","activity_02__+__activity_07__+__activity_06"
"22","activity_06","no","yes","80yo+","activity_02__+__activity_07__+__activity_06"
"23","activity_05","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"23","activity_06","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"23","activity_08","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"23","activity_01","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"24","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"24","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"24","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"25","activity_02","yes","no","80yo+","activity_02__+__activity_07__+__activity_06"
"25","activity_07","yes","no","80yo+","activity_02__+__activity_07__+__activity_06"
"25","activity_06","yes","no","80yo+","activity_02__+__activity_07__+__activity_06"
"26","activity_05","no","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"26","activity_06","no","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"26","activity_07","no","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"26","activity_08","no","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"26","activity_01","no","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"26","activity_03","no","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"27","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"27","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"27","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"28","activity_02","yes","no","20-39yo","activity_02__+__activity_07__+__activity_06"
"28","activity_07","yes","no","20-39yo","activity_02__+__activity_07__+__activity_06"
"28","activity_06","yes","no","20-39yo","activity_02__+__activity_07__+__activity_06"
"29","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"29","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"29","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"30","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"30","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"30","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"31","activity_05","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"31","activity_06","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"31","activity_07","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"31","activity_08","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"31","activity_01","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"31","activity_03","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"32","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"32","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"32","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"32","noise_1","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"32","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"33","activity_03","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"33","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"33","noise_0","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"33","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"33","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"34","activity_01","yes","no","0-19yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"34","activity_02","yes","no","0-19yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"34","activity_09","yes","no","0-19yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"34","noise_1","yes","no","0-19yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"34","activity_09","yes","no","0-19yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"34","activity_05","yes","no","0-19yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"35","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"35","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"35","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"36","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"36","activity_01","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"36","activity_09","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"36","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"37","activity_02","no","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"37","activity_07","no","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"37","activity_06","no","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"38","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"38","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"38","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"39","activity_06","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"39","activity_07","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"39","noise_4","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"40","activity_09","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"40","activity_02","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"40","activity_01","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"41","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"41","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"41","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"42","activity_02","yes","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"42","activity_07","yes","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"42","activity_06","yes","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"43","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"43","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"43","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"44","activity_05","no","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"44","activity_06","no","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"44","activity_07","no","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"44","activity_08","no","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"44","activity_01","no","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"44","activity_03","no","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"45","noise_1","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"45","activity_01","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"45","activity_02","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"45","noise_3","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"45","activity_05","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"46","activity_09","no","no","0-19yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"46","activity_10","no","no","0-19yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"46","activity_02","no","no","0-19yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"47","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"47","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"47","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"48","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"48","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"48","noise_4","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"48","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"49","activity_06","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_07","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_08","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_01","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_05","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_03","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"50","activity_01","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"50","activity_02","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"50","activity_09","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"50","activity_05","yes","yes","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"51","activity_01","yes","no","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"51","activity_02","yes","no","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"51","activity_09","yes","no","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"51","activity_05","yes","no","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"52","activity_05","no","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"52","activity_06","no","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"52","activity_07","no","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"52","activity_08","no","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"52","activity_01","no","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"52","activity_03","no","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"53","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"53","activity_05","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"53","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"53","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"53","activity_01","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"54","noise_1","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"54","activity_07","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"55","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"55","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"55","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"56","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"56","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"56","activity_10","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"56","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"57","activity_02","no","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"57","activity_07","no","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"57","activity_06","no","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"58","activity_10","no","yes","20-39yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"58","activity_09","no","yes","20-39yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"58","activity_02","no","yes","20-39yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"58","activity_04","no","yes","20-39yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"59","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"59","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"59","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"60","activity_02","yes","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"60","activity_07","yes","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"60","activity_06","yes","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"61","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"61","activity_10","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"61","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"62","activity_07","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"62","activity_05","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"62","activity_06","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"62","noise_1","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"62","activity_08","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"62","activity_01","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"63","activity_05","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"63","activity_06","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"63","activity_07","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"63","activity_08","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"63","activity_01","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"63","activity_03","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"64","activity_02","no","yes","40-59yo","activity_02__+__activity_07__+__activity_06"
"64","activity_06","no","yes","40-59yo","activity_02__+__activity_07__+__activity_06"
"64","activity_07","no","yes","40-59yo","activity_02__+__activity_07__+__activity_06"
"65","activity_10","yes","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"65","activity_09","yes","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"65","activity_02","yes","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"65","activity_04","yes","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"66","activity_05","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"66","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"66","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"66","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"67","noise_1","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"67","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"67","activity_10","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"67","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"68","activity_02","yes","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"68","activity_07","yes","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"68","activity_06","yes","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"69","activity_09","no","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"69","activity_06","no","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"69","activity_05","no","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"69","activity_08","no","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"69","activity_07","no","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"69","activity_01","no","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"69","activity_03","no","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"70","noise_3","yes","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"70","noise_2","yes","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"70","activity_02","yes","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"70","activity_07","yes","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"70","noise_2","yes","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"70","activity_06","yes","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"71","activity_05","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"71","activity_06","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"71","activity_07","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"71","activity_08","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"71","activity_01","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"71","activity_03","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"72","noise_2","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"72","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"72","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"73","activity_09","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"73","activity_10","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"73","noise_1","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"73","activity_09","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"73","activity_02","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"73","activity_04","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"74","activity_01","yes","yes","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"74","activity_05","yes","yes","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"74","noise_4","yes","yes","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"74","activity_03","yes","yes","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"74","activity_05","yes","yes","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
