"trace_id","activities","owner","employed","age","g"
"19","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"19","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"19","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"20","activity_10","no","no","0-19yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"20","activity_09","no","no","0-19yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"20","activity_02","no","no","0-19yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"20","activity_04","no","no","0-19yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"21","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"21","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"21","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"22","activity_05","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"22","activity_06","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"22","activity_07","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"22","activity_08","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"22","activity_01","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"22","activity_03","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"23","activity_10","yes","no","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"23","activity_09","yes","no","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"23","activity_02","yes","no","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"23","activity_04","yes","no","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"24","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"24","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"24","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"25","activity_05","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"25","activity_06","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"25","activity_07","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"25","activity_08","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"25","activity_01","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"25","activity_03","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"26","activity_01","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"26","activity_02","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"26","activity_09","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"26","activity_05","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"27","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"27","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"27","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"28","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"28","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"28","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"29","activity_05","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"29","activity_06","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"29","activity_07","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"29","activity_08","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"29","activity_01","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"29","activity_03","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"30","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"30","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"30","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"31","activity_10","no","no","20-39yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"31","activity_09","no","no","20-39yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"31","activity_02","no","no","20-39yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"31","activity_04","no","no","20-39yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"32","activity_10","yes","no","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"32","activity_09","yes","no","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"32","activity_02","yes","no","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"32","activity_04","yes","no","60-79yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"33","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"33","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"33","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"34","activity_05","yes","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"34","activity_06","yes","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"34","activity_07","yes","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"34","activity_08","yes","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"34","activity_01","yes","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"34","activity_03","yes","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"35","activity_05","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"35","activity_06","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"35","activity_07","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"35","activity_08","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"35","activity_01","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"35","activity_03","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"36","activity_05","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"36","activity_06","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"36","activity_07","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"36","activity_08","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"36","activity_01","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"36","activity_03","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"37","activity_05","yes","yes","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"37","activity_06","yes","yes","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"37","activity_07","yes","yes","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"37","activity_08","yes","yes","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"37","activity_01","yes","yes","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"37","activity_03","yes","yes","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"38","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"38","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"38","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"39","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"39","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"39","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"40","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"40","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"40","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"41","activity_10","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"41","activity_09","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"41","activity_02","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"41","activity_04","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"42","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"42","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"42","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"43","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"43","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"43","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"44","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"44","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"44","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"45","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"45","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"45","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"46","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"46","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"46","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"47","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"47","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"47","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"48","activity_01","yes","no","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"48","activity_02","yes","no","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"48","activity_09","yes","no","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"48","activity_05","yes","no","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"49","activity_05","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_06","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_07","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_08","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_01","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"49","activity_03","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"50","activity_01","yes","no","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"50","activity_02","yes","no","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"50","activity_09","yes","no","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"50","activity_05","yes","no","40-59yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"51","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"51","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"51","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"52","activity_05","yes","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"52","activity_06","yes","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"52","activity_07","yes","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"52","activity_08","yes","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"52","activity_01","yes","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"52","activity_03","yes","no","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"53","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"53","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"53","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"54","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"54","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"54","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"55","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"55","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"55","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"56","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"56","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"56","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"57","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"57","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"57","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"58","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"58","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"58","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"59","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"59","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"59","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"60","activity_01","yes","yes","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"60","activity_02","yes","yes","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"60","activity_09","yes","yes","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"60","activity_05","yes","yes","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"61","activity_10","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"61","activity_09","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"61","activity_02","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"61","activity_04","no","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"62","activity_01","yes","no","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"62","activity_02","yes","no","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"62","activity_09","yes","no","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"62","activity_05","yes","no","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"63","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"63","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"63","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"64","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"64","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"64","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"65","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"65","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"65","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"66","activity_01","yes","yes","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"66","activity_02","yes","yes","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"66","activity_09","yes","yes","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"66","activity_05","yes","yes","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"67","activity_01","yes","no","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"67","activity_02","yes","no","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"67","activity_09","yes","no","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"67","activity_05","yes","no","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"68","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"68","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"68","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"69","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"69","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"69","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"70","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"70","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"70","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"71","activity_05","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"71","activity_06","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"71","activity_07","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"71","activity_08","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"71","activity_01","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"71","activity_03","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"72","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"72","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"72","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"73","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"73","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"73","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"74","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"74","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"74","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"75","activity_05","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"75","activity_06","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"75","activity_07","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"75","activity_08","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"75","activity_01","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"75","activity_03","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"76","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"76","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"76","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"77","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"77","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"77","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"78","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"78","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"78","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"79","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"79","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"79","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"80","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"80","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"80","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"81","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"81","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"81","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"82","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"82","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
