"trace_id","activities","owner","employed","age","g"
"39","activity_08","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"39","activity_01","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"39","activity_04","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"39","activity_03","yes","yes","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"40","activity_01","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"40","activity_05","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"40","activity_05","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"40","activity_06","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"40","activity_07","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"40","activity_08","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"40","activity_03","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"41","activity_02","no","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"41","activity_01","no","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"41","activity_09","no","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"42","activity_07","yes","yes","40-59yo","activity_02__+__activity_07__+__activity_06"
"42","activity_07","yes","yes","40-59yo","activity_02__+__activity_07__+__activity_06"
"43","activity_01","no","yes","80yo+","activity_02__+__activity_07__+__activity_06"
"43","activity_02","no","yes","80yo+","activity_02__+__activity_07__+__activity_06"
"43","activity_07","no","yes","80yo+","activity_02__+__activity_07__+__activity_06"
"43","noise_0","no","yes","80yo+","activity_02__+__activity_07__+__activity_06"
"43","activity_06","no","yes","80yo+","activity_02__+__activity_07__+__activity_06"
"44","activity_10","no","no","0-19yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"44","activity_09","no","no","0-19yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"44","noise_1","no","no","0-19yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"44","activity_04","no","no","0-19yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"45","noise_0","yes","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"45","activity_02","yes","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"45","activity_07","yes","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"46","activity_07","yes","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"46","activity_02","yes","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"46","noise_2","yes","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"47","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"47","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"47","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"48","activity_02","no","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"48","activity_07","no","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"48","activity_06","no","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"49","activity_02","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"49","noise_1","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"49","activity_08","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"49","activity_06","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"50","activity_05","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"50","activity_07","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"50","activity_01","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"50","activity_08","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"50","activity_03","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"50","activity_06","yes","no","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"51","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"51","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"51","activity_03","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"51","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"52","activity_01","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"52","activity_02","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"52","activity_09","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"52","activity_05","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"53","activity_05","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"53","activity_06","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"53","activity_07","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"53","activity_08","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"53","noise_1","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"53","activity_03","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"54","activity_02","no","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"54","activity_06","no","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"54","activity_07","no","no","40-59yo","activity_02__+__activity_07__+__activity_06"
"55","activity_01","yes","yes","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"55","noise_3","yes","yes","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"55","activity_04","yes","yes","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"55","activity_09","yes","yes","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"55","activity_05","yes","yes","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"55","activity_02","yes","yes","20-39yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"56","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"56","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"56","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"57","activity_05","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"57","activity_06","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"57","activity_08","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"57","activity_07","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"57","activity_07","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"57","activity_01","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"57","activity_03","yes","yes","40-59yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"58","activity_05","yes","yes","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"58","activity_01","yes","yes","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"58","activity_08","yes","yes","0-19yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"59","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"59","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"59","noise_4","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"59","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"60","activity_02","no","yes","80yo+","activity_02__+__activity_07__+__activity_06"
"60","activity_07","no","yes","80yo+","activity_02__+__activity_07__+__activity_06"
"60","activity_06","no","yes","80yo+","activity_02__+__activity_07__+__activity_06"
"61","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"61","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"62","activity_02","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"62","noise_3","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"62","activity_07","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"63","activity_06","yes","no","20-39yo","activity_02__+__activity_07__+__activity_06"
"63","activity_02","yes","no","20-39yo","activity_02__+__activity_07__+__activity_06"
"64","noise_4","yes","yes","80yo+","activity_02__+__activity_07__+__activity_06"
"64","activity_07","yes","yes","80yo+","activity_02__+__activity_07__+__activity_06"
"65","noise_4","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"65","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"65","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"65","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"66","activity_02","yes","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"66","activity_02","yes","yes","20-39yo","activity_02__+__activity_07__+__activity_06"
"67","noise_0","yes","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"67","activity_02","yes","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"67","activity_06","yes","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"68","activity_07","no","yes","80yo+","activity_02__+__activity_07__+__activity_06"
"68","activity_02","no","yes","80yo+","activity_02__+__activity_07__+__activity_06"
"69","activity_02","no","no","80yo+","activity_02__+__activity_07__+__activity_06"
"69","activity_05","no","no","80yo+","activity_02__+__activity_07__+__activity_06"
"69","activity_07","no","no","80yo+","activity_02__+__activity_07__+__activity_06"
"69","activity_06","no","no","80yo+","activity_02__+__activity_07__+__activity_06"
"69","activity_08","no","no","80yo+","activity_02__+__activity_07__+__activity_06"
"69","activity_04","no","no","80yo+","activity_02__+__activity_07__+__activity_06"
"70","activity_07","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"70","noise_4","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"70","activity_06","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"70","noise_1","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"71","activity_06","no","yes","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"71","activity_10","no","yes","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"71","activity_09","no","yes","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"71","noise_3","no","yes","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"71","activity_02","no","yes","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"71","noise_1","no","yes","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"71","activity_04","no","yes","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"72","activity_02","yes","no","80yo+","activity_02__+__activity_07__+__activity_06"
"72","noise_4","yes","no","80yo+","activity_02__+__activity_07__+__activity_06"
"73","activity_01","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"73","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"73","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"73","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"74","activity_09","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"74","activity_02","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"74","noise_2","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"74","activity_05","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"74","activity_08","yes","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"75","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"75","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"75","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"76","activity_02","yes","no","80yo+","activity_02__+__activity_07__+__activity_06"
"76","activity_07","yes","no","80yo+","activity_02__+__activity_07__+__activity_06"
"76","activity_06","yes","no","80yo+","activity_02__+__activity_07__+__activity_06"
"77","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"77","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"77","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"77","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"78","activity_05","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"78","activity_06","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"78","activity_07","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"78","activity_08","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"78","activity_01","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"78","activity_03","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"79","activity_02","no","no","80yo+","activity_02__+__activity_07__+__activity_06"
"79","activity_07","no","no","80yo+","activity_02__+__activity_07__+__activity_06"
"79","noise_0","no","no","80yo+","activity_02__+__activity_07__+__activity_06"
"80","activity_02","yes","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"80","activity_07","yes","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"80","activity_06","yes","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"81","activity_06","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"81","activity_07","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
