"trace_id","activities","employed","age","income","g"
"13","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"13","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"13","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"13","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"14","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"14","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"14","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"14","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"15","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"15","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"15","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"15","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"16","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"16","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"16","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"17","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"17","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"17","noise_0","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"17","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"17","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"18","activity_03","no","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"18","activity_01","no","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"18","activity_01","no","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"18","activity_05","no","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"19","activity_01","yes","40-59yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"19","activity_02","yes","40-59yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"19","activity_03","yes","40-59yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"19","activity_07","yes","40-59yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"20","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"20","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"20","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"20","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"21","activity_04","no","60-79yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"21","activity_01","no","60-79yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"21","activity_02","no","60-79yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"21","activity_03","no","60-79yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"21","activity_04","no","60-79yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"22","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"22","noise_4","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"22","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"22","activity_04","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"22","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"23","activity_03","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"23","activity_01","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"23","activity_03","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"23","activity_05","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"24","activity_03","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"24","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"24","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"24","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"24","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"25","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"25","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"25","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"25","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"26","activity_03","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"26","activity_01","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"26","activity_03","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"26","activity_05","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"27","activity_04","yes","20-39yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"27","activity_01","yes","20-39yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"27","activity_02","yes","20-39yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"27","activity_03","yes","20-39yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"27","activity_04","yes","20-39yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"28","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"28","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"28","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"28","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"29","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"29","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"29","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"29","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"30","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"30","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"30","noise_2","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"30","noise_3","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"30","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"30","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"31","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"31","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"31","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"31","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"32","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"32","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"32","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"32","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"33","activity_03","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"33","activity_01","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"33","activity_03","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"33","activity_05","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"34","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"34","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"34","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"34","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"34","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"35","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"35","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"35","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"35","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"36","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"36","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"36","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"36","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"37","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"37","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"37","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"37","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"38","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"38","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"38","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"38","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"39","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"39","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"39","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"39","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"40","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"40","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"40","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"40","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"41","activity_04","yes","40-59yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"41","activity_01","yes","40-59yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"41","activity_02","yes","40-59yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"41","activity_03","yes","40-59yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"41","activity_04","yes","40-59yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"42","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"42","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"42","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"42","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"43","noise_4","yes","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"43","activity_05","yes","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"43","activity_05","yes","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"43","activity_03","yes","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"44","activity_03","no","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"44","activity_01","no","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"44","activity_03","no","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"44","activity_05","no","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"45","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"45","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"45","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"45","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"46","activity_05","yes","80yo+","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"46","activity_02","yes","80yo+","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"46","activity_04","yes","80yo+","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"46","activity_01","yes","80yo+","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"47","activity_05","yes","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"47","activity_05","yes","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"47","activity_01","yes","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"47","activity_02","yes","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"47","activity_04","yes","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"48","activity_05","no","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"48","activity_02","no","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"48","activity_04","no","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"48","activity_01","no","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"49","activity_03","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"49","activity_01","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"49","activity_03","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"49","activity_05","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"50","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"50","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"50","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"51","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"51","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"51","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"51","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"52","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"52","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"52","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"52","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"53","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"53","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"53","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"53","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"54","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"54","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"54","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"54","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"55","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"55","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"55","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"56","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"56","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"56","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"57","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"58","activity_03","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"58","activity_05","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"58","noise_1","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"58","activity_01","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"59","activity_04","yes","20-39yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"59","activity_01","yes","20-39yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"59","activity_02","yes","20-39yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"59","activity_03","yes","20-39yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"59","activity_04","yes","20-39yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"60","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"60","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"60","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"60","noise_1","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"60","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"60","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"61","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"62","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"62","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"62","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"62","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"62","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"63","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"63","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"63","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"63","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"63","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"64","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"64","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"65","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"65","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"65","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"65","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"66","activity_03","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"66","activity_01","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"66","activity_03","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"66","activity_05","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"67","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"67","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"67","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"67","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"68","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"68","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"68","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"68","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","activity_01","no","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","noise_4","no","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","noise_2","no","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","activity_03","no","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","activity_03","no","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","activity_05","no","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"70","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"70","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"70","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"70","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"71","activity_05","no","60-79yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"71","activity_02","no","60-79yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"71","activity_04","no","60-79yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"71","activity_01","no","60-79yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"72","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"72","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
