"trace_id","activities","employed","age","income","g"
"7","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"7","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"7","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"8","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"8","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"8","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"9","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"9","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"9","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"9","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"10","activity_05","yes","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"10","activity_02","yes","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"10","activity_04","yes","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"10","activity_01","yes","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"11","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"11","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"11","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"11","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"12","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"12","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"12","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"12","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"13","activity_01","yes","60-79yo","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"13","activity_02","yes","60-79yo","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"13","activity_03","yes","60-79yo","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"13","activity_07","yes","60-79yo","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"14","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"14","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"14","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"14","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"15","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"15","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"15","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"15","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"16","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"16","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"17","activity_05","no","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"17","activity_02","no","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"17","activity_04","no","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"17","activity_01","no","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"18","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"18","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"18","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"18","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"19","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"19","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"19","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"19","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"20","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"20","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"20","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"20","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"21","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"21","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"21","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"21","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"22","activity_03","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"22","activity_01","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"22","activity_03","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"22","activity_05","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"23","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"23","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"23","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"23","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"24","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"24","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"24","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"24","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"25","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"25","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"25","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"25","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"26","noise_0","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"26","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"26","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"26","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"27","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"27","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"27","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"27","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"27","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"28","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"28","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"29","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"29","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"29","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"29","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"29","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"30","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"30","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"30","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"30","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"30","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"31","activity_03","yes","80yo+","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"31","activity_01","yes","80yo+","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"31","activity_03","yes","80yo+","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"31","activity_05","yes","80yo+","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"32","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"32","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"32","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"32","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"33","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"33","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"33","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"33","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"34","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"34","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"34","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"34","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"35","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"35","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"35","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"35","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"36","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"36","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"36","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"36","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"37","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"37","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"37","noise_2","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"37","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"38","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"38","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"39","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"39","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"39","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"39","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"39","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"40","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"40","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"40","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"40","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"41","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"41","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"41","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"41","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"42","activity_04","no","0-19yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"42","activity_01","no","0-19yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"42","activity_02","no","0-19yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"42","activity_03","no","0-19yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"42","activity_04","no","0-19yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"43","activity_03","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"43","activity_01","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"43","activity_03","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"43","activity_05","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"44","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"44","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"44","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"44","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"45","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"45","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"45","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"45","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"46","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"46","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"46","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"46","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"46","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"46","noise_4","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"47","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"47","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"47","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"47","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"48","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"48","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"48","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"48","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"49","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"49","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"49","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"49","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"50","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"50","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"50","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"51","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"51","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"52","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"52","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"52","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"52","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"53","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"53","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"53","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"53","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"54","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"54","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"54","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"54","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"55","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"55","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"55","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"55","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"56","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"56","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"56","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"56","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"57","activity_05","yes","40-59yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","activity_02","yes","40-59yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","activity_04","yes","40-59yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","activity_01","yes","40-59yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"58","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"58","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"58","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"58","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"59","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"59","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"59","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"59","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"60","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"60","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"60","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"60","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"62","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"62","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"62","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"62","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"63","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"63","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"63","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"63","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"64","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"64","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"64","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"64","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"65","activity_03","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"65","activity_01","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"65","activity_03","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"65","activity_05","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"66","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"66","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"66","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"66","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"67","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"67","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"67","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"67","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"68","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"68","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"68","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"68","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"69","activity_03","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","activity_01","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","activity_03","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","activity_05","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"70","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"70","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"70","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"70","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"71","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"71","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"72","activity_03","no","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"72","activity_01","no","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"72","activity_03","no","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"72","activity_05","no","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"73","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"73","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"73","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"73","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"74","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"74","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"74","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"74","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"75","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"75","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"75","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"75","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"75","noise_4","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"75","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"76","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
