"trace_id","activities","employed","age","income","g"
"8","activity_02","no","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"8","activity_03","no","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"8","activity_04","no","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"9","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"9","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"9","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"9","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"10","activity_03","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"10","activity_05","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"10","activity_03","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"11","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"11","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"11","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"12","activity_04","no","60-79yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"12","activity_01","no","60-79yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"12","activity_02","no","60-79yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"12","activity_03","no","60-79yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"12","activity_04","no","60-79yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"13","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"13","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"13","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"13","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"14","activity_05","yes","60-79yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"14","activity_04","yes","60-79yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"14","activity_01","yes","60-79yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"15","activity_05","no","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"15","activity_02","no","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"15","activity_04","no","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"15","activity_01","no","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"16","activity_03","no","20-39yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"16","activity_01","no","20-39yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"16","activity_03","no","20-39yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"16","activity_05","no","20-39yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"17","activity_03","no","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"17","activity_01","no","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"18","activity_02","no","40-59yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"18","activity_01","no","40-59yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"18","activity_01","no","40-59yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"18","activity_05","no","40-59yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"18","activity_03","no","40-59yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"19","activity_05","yes","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"19","activity_02","yes","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"19","activity_04","yes","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"19","activity_01","yes","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"20","activity_01","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"20","activity_05","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"21","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"21","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"21","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"21","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"22","activity_04","yes","20-39yo","high","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"22","activity_01","yes","20-39yo","high","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"22","activity_02","yes","20-39yo","high","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"22","activity_03","yes","20-39yo","high","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"22","activity_04","yes","20-39yo","high","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"23","activity_03","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"23","activity_03","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"23","activity_01","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"23","activity_05","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"24","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"24","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"24","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"24","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"25","activity_04","no","80yo+","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"25","activity_05","no","80yo+","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"26","activity_01","yes","60-79yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"26","activity_02","yes","60-79yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"27","activity_05","no","0-19yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"27","activity_02","no","0-19yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"27","activity_04","no","0-19yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"27","activity_01","no","0-19yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"28","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"28","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"28","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"29","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"29","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"29","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"29","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"30","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"30","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"30","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"30","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"31","activity_03","yes","80yo+","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"31","activity_01","yes","80yo+","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"31","activity_03","yes","80yo+","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"31","activity_05","yes","80yo+","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"32","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"32","activity_07","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"32","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"32","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"33","activity_03","no","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"33","activity_01","no","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"33","activity_03","no","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"33","activity_05","no","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"34","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"34","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"34","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"34","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"35","activity_03","yes","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"35","activity_01","yes","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"35","activity_03","yes","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"35","activity_05","yes","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"36","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"36","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"36","activity_07","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"36","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"37","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"37","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"37","noise_1","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"37","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"38","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"38","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"38","noise_1","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"38","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"38","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"39","activity_03","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"39","activity_01","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"39","activity_03","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"39","activity_05","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"40","activity_05","no","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"40","activity_02","no","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"40","activity_04","no","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"40","activity_01","no","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"41","activity_03","yes","20-39yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"41","activity_03","yes","20-39yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"41","activity_05","yes","20-39yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"42","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"42","noise_2","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"42","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"42","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"42","noise_4","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"43","activity_03","yes","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"43","activity_05","yes","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"43","activity_03","yes","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"43","activity_05","yes","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"44","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"44","noise_3","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"44","noise_1","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"44","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"44","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"44","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"45","activity_03","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"45","activity_01","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"45","activity_03","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"45","activity_05","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"46","activity_01","yes","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"46","activity_03","yes","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"46","activity_05","yes","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"47","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"47","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"47","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"47","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"48","activity_03","no","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"48","noise_2","no","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"48","activity_01","no","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"49","activity_03","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"49","activity_03","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"49","activity_01","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"49","activity_04","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","activity_03","yes","20-39yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","activity_01","yes","20-39yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","activity_03","yes","20-39yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","activity_05","yes","20-39yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"51","activity_02","yes","20-39yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"51","noise_1","yes","20-39yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"51","activity_05","yes","20-39yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"51","activity_04","yes","20-39yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"51","activity_01","yes","20-39yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"52","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"52","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"52","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"52","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"52","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"53","activity_03","no","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"53","activity_01","no","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"53","activity_03","no","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"53","activity_05","no","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"54","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"54","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"54","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"55","activity_05","no","20-39yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"55","activity_02","no","20-39yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"55","noise_4","no","20-39yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"55","activity_01","no","20-39yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"55","noise_0","no","20-39yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"55","activity_04","no","20-39yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"56","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"56","activity_02","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"56","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"57","activity_05","no","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","noise_0","no","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","noise_4","no","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","noise_2","no","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","activity_02","no","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","activity_04","no","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","activity_03","no","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","activity_01","no","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"58","activity_05","yes","40-59yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"58","activity_02","yes","40-59yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"58","activity_04","yes","40-59yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"58","activity_01","yes","40-59yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"59","activity_03","no","20-39yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"59","activity_05","no","20-39yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"59","activity_05","no","20-39yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"60","activity_03","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"60","activity_07","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"60","activity_03","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"60","activity_01","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"60","activity_05","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"61","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"61","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"61","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"61","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"62","activity_01","no","40-59yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"62","activity_07","no","40-59yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"62","activity_02","no","40-59yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"62","activity_02","no","40-59yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"62","activity_03","no","40-59yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"63","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"63","activity_03","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"63","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"64","activity_03","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"64","noise_3","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"64","activity_03","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"64","activity_05","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"65","noise_3","yes","40-59yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"65","activity_05","yes","40-59yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"65","activity_04","yes","40-59yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"65","noise_2","yes","40-59yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"65","noise_2","yes","40-59yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"65","activity_01","yes","40-59yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"66","activity_03","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"66","activity_01","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"66","activity_03","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"66","activity_05","yes","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"67","activity_07","no","40-59yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"67","activity_05","no","40-59yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"67","activity_02","no","40-59yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"67","activity_01","no","40-59yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"68","activity_05","no","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"68","activity_03","no","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"68","activity_02","no","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"68","activity_01","no","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"69","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"69","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"69","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"70","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"70","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"70","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"70","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"71","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"71","noise_2","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"71","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"71","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"72","activity_03","yes","20-39yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"72","activity_01","yes","20-39yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"72","activity_03","yes","20-39yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"72","activity_05","yes","20-39yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"73","activity_04","no","80yo+","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"73","activity_04","no","80yo+","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"73","activity_01","no","80yo+","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
