"trace_id","activities","employed","age","income","g"
"10","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"10","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"10","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"11","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"11","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"11","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"11","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"12","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"12","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"12","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"12","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"13","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"13","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"13","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"13","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"14","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"14","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"14","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"14","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"15","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"15","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"15","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"15","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"16","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"16","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"16","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"16","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"17","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"17","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"17","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"17","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"18","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"18","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"18","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"18","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"19","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"19","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"19","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"19","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"20","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"20","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"20","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"20","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"21","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"21","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"21","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"21","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"22","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"22","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"22","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"22","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"23","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"23","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"23","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"23","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"24","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"24","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"24","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"24","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"25","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"25","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"25","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"25","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"26","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"26","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"26","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"26","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"27","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"27","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"27","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"27","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"28","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"28","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"28","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"28","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"29","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"29","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"29","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"29","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"30","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"30","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"30","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"30","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"31","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"31","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"31","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"31","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"32","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"32","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"32","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"32","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"33","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"33","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"33","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"33","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"33","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"34","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"34","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"34","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"34","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"35","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"35","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"35","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"35","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"35","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"36","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"36","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"36","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"36","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"37","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"37","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"37","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"37","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"38","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"38","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"38","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"38","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"39","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"39","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"39","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"39","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"39","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"40","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"40","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"40","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"40","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"41","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"41","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"41","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"41","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"42","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"42","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"42","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"42","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"43","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"43","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"43","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"43","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"44","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"44","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"44","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"44","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"45","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"45","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"45","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"45","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"46","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"46","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"46","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"46","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"47","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"47","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"47","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"47","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"47","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"48","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"48","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"48","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"48","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"49","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"49","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"49","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"49","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"51","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"51","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"51","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"51","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"52","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"52","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"52","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"52","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"53","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"53","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"53","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"53","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"54","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"54","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"54","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"54","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"55","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"55","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"55","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"55","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"56","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"56","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"56","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"56","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"57","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"57","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"57","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"57","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"58","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"58","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"58","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"58","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"59","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"59","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"59","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"59","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"60","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"60","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"60","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"60","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"62","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"62","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"62","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"62","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"63","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"63","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"63","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"63","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"64","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"64","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"64","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"64","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"65","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"65","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"65","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"65","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"66","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"66","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"66","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"66","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"66","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"67","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"67","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"67","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"67","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"68","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"68","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"68","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"68","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"69","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"69","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"69","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"69","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"70","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"70","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"70","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"70","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"71","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"71","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"71","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"71","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"72","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"72","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"72","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
