"trace_id","activities","employed","age","income","g"
"15","activity_03","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"15","activity_03","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"15","activity_05","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"16","activity_02","yes","60-79yo","high","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"16","activity_04","yes","60-79yo","high","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"16","noise_0","yes","60-79yo","high","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"16","activity_03","yes","60-79yo","high","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"16","activity_04","yes","60-79yo","high","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"17","activity_03","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"17","activity_01","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"17","activity_03","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"17","activity_05","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"18","activity_03","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"18","activity_01","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"18","activity_05","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"18","noise_1","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"18","activity_03","yes","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"19","activity_02","no","40-59yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"19","activity_03","no","40-59yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"19","noise_2","no","40-59yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"19","activity_01","no","40-59yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"19","activity_07","no","40-59yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"20","activity_03","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"20","activity_01","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"20","noise_0","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"20","activity_07","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"20","activity_05","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"21","noise_2","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"21","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"21","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"21","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"22","activity_04","yes","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"22","activity_07","yes","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"22","activity_02","yes","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"22","activity_05","yes","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"22","activity_01","yes","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"23","activity_04","yes","60-79yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"23","activity_01","yes","60-79yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"24","activity_02","yes","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"24","activity_05","yes","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"24","activity_01","yes","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"25","activity_04","no","60-79yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"25","activity_01","no","60-79yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"25","activity_02","no","60-79yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"25","activity_03","no","60-79yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"25","activity_04","no","60-79yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"26","activity_05","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"26","activity_03","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"26","activity_05","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"26","noise_0","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"26","activity_03","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"26","activity_05","yes","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"27","activity_01","no","80yo+","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"27","activity_02","no","80yo+","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"27","activity_04","no","80yo+","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"27","activity_03","no","80yo+","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"28","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"28","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"28","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"28","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"29","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"29","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"29","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"29","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"30","activity_01","no","20-39yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"30","activity_05","no","20-39yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"31","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"31","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"31","activity_07","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"31","noise_0","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"31","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"31","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"32","activity_05","yes","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"32","activity_02","yes","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"32","activity_04","yes","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"32","activity_01","yes","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"33","activity_01","yes","20-39yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"33","activity_05","yes","20-39yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"33","activity_02","yes","20-39yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"33","activity_04","yes","20-39yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"34","activity_01","no","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"34","activity_03","no","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"34","activity_07","no","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"34","activity_03","no","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"34","activity_05","no","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"35","activity_03","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"35","activity_01","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"36","activity_03","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"36","noise_4","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"36","activity_03","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"36","activity_02","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"36","activity_05","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"36","activity_01","yes","0-19yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"37","activity_01","yes","20-39yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"37","activity_02","yes","20-39yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"37","activity_03","yes","20-39yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"37","activity_07","yes","20-39yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"38","activity_03","no","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"38","activity_03","no","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"38","activity_01","no","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"38","activity_05","no","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"39","activity_02","no","60-79yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"39","noise_1","no","60-79yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"39","activity_03","no","60-79yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"39","activity_07","no","60-79yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"40","activity_01","yes","20-39yo","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"40","activity_02","yes","20-39yo","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"40","activity_03","yes","20-39yo","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"40","activity_05","yes","20-39yo","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"40","activity_07","yes","20-39yo","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"41","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"41","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"41","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"42","activity_05","no","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"42","activity_03","no","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"42","activity_01","no","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"42","activity_04","no","60-79yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"43","activity_01","yes","60-79yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"43","activity_05","yes","60-79yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"44","noise_1","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"44","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"44","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"44","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"45","activity_02","no","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"45","noise_0","no","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"45","activity_02","no","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"45","activity_04","no","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"45","activity_01","no","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"46","activity_01","yes","40-59yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"46","activity_03","yes","40-59yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"46","activity_05","yes","40-59yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"46","activity_03","yes","40-59yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"47","activity_01","yes","20-39yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"47","activity_03","yes","20-39yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"48","activity_04","no","80yo+","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"48","activity_01","no","80yo+","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"48","noise_0","no","80yo+","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"48","activity_02","no","80yo+","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"48","activity_03","no","80yo+","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"48","activity_04","no","80yo+","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"49","noise_2","no","0-19yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"49","activity_04","no","0-19yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"49","activity_01","no","0-19yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"49","activity_02","no","0-19yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"49","activity_02","no","0-19yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"49","activity_03","no","0-19yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"49","activity_04","no","0-19yo","low","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"50","activity_02","no","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","activity_03","no","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","noise_2","no","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","activity_01","no","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","activity_01","no","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","activity_05","no","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"50","activity_03","no","0-19yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"51","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"51","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"51","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"51","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"52","activity_02","no","0-19yo","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"52","activity_01","no","0-19yo","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"52","activity_02","no","0-19yo","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"52","activity_07","no","0-19yo","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"52","activity_03","no","0-19yo","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"53","activity_05","no","20-39yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"53","activity_01","no","20-39yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"53","activity_04","no","20-39yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"54","activity_03","no","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"54","activity_01","no","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"54","activity_05","no","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"54","activity_03","no","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"55","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"55","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"55","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"55","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"56","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"57","activity_04","yes","80yo+","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","activity_01","yes","80yo+","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","activity_05","yes","80yo+","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","activity_02","yes","80yo+","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"57","activity_04","yes","80yo+","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"58","activity_01","no","40-59yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"59","activity_03","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"59","noise_2","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"59","activity_01","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"59","activity_03","yes","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"60","activity_05","no","40-59yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"60","activity_01","no","40-59yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"60","activity_02","no","40-59yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"60","activity_05","no","40-59yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"60","activity_04","no","40-59yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"60","noise_2","no","40-59yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"60","activity_01","no","40-59yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"61","activity_03","yes","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","activity_02","yes","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","noise_1","yes","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","activity_03","yes","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"61","activity_05","yes","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"62","activity_01","yes","40-59yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"62","activity_03","yes","40-59yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"63","activity_05","no","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"63","activity_02","no","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"63","noise_4","no","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"63","noise_4","no","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"63","activity_04","no","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"63","noise_0","no","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"63","activity_01","no","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"64","noise_4","yes","20-39yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"64","activity_01","yes","20-39yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"64","activity_03","yes","20-39yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"64","activity_05","yes","20-39yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"65","activity_05","yes","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"65","activity_01","yes","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"65","activity_02","yes","0-19yo","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"66","activity_05","yes","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"66","activity_02","yes","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"66","activity_04","yes","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"66","activity_01","yes","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"67","activity_03","no","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"67","activity_01","no","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"67","activity_03","no","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"67","activity_05","no","80yo+","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"68","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"68","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"68","activity_04","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"68","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"68","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","activity_03","no","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","activity_03","no","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","noise_2","no","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","activity_01","no","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","activity_05","no","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"69","activity_03","no","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"70","activity_04","no","20-39yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"70","activity_03","no","20-39yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"70","activity_01","no","20-39yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"70","activity_02","no","20-39yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"71","noise_0","no","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"71","activity_03","no","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
