"trace_id","activities","owner","employed","car_owner","income"
"39","noise_4","yes","no","no","low"
"39","activity_08","yes","no","no","low"
"39","activity_09","yes","no","no","low"
"39","activity_03","yes","no","no","low"
"40","activity_08","no","no","yes","high"
"40","activity_03","no","no","yes","high"
"41","activity_08","yes","no","no","high"
"41","activity_02","yes","no","no","high"
"41","noise_3","yes","no","no","high"
"41","noise_1","yes","no","no","high"
"41","activity_03","yes","no","no","high"
"41","activity_09","yes","no","no","high"
"42","activity_08","no","no","yes","middle"
"42","noise_2","no","no","yes","middle"
"42","noise_4","no","no","yes","middle"
"42","activity_03","no","no","yes","middle"
"43","activity_08","yes","yes","no","low"
"43","noise_1","yes","yes","no","low"
"43","activity_07","yes","yes","no","low"
"43","activity_09","yes","yes","no","low"
"43","activity_03","yes","yes","no","low"
"44","activity_08","no","no","yes","middle"
"45","activity_08","no","yes","yes","middle"
"45","activity_09","no","yes","yes","middle"
"45","activity_03","no","yes","yes","middle"
"46","activity_08","yes","no","no","middle"
"46","activity_09","yes","no","no","middle"
"46","activity_03","yes","no","no","middle"
"47","noise_4","yes","no","yes","high"
"47","activity_07","yes","no","yes","high"
"47","activity_09","yes","no","yes","high"
"47","activity_08","yes","no","yes","high"
"48","activity_08","no","no","yes","high"
"48","activity_09","no","no","yes","high"
"48","activity_03","no","no","yes","high"
"49","activity_03","no","yes","no","low"
"49","activity_08","no","yes","no","low"
"49","activity_07","no","yes","no","low"
"50","activity_08","yes","no","no","middle"
"50","activity_09","yes","no","no","middle"
"50","activity_03","yes","no","no","middle"
"51","activity_07","yes","no","no","middle"
"51","activity_02","yes","no","no","middle"
"51","activity_02","yes","no","no","middle"
"51","activity_01","yes","no","no","middle"
"51","activity_03","yes","no","no","middle"
"52","activity_06","no","no","yes","low"
"52","activity_07","no","no","yes","low"
"52","activity_03","no","no","yes","low"
"52","activity_02","no","no","yes","low"
"52","activity_01","no","no","yes","low"
"52","noise_0","no","no","yes","low"
"52","activity_02","no","no","yes","low"
"52","activity_03","no","no","yes","low"
"53","activity_09","no","yes","no","middle"
"53","activity_08","no","yes","no","middle"
"53","activity_03","no","yes","no","middle"
"54","activity_06","no","yes","yes","middle"
"54","activity_08","no","yes","yes","middle"
"54","noise_3","no","yes","yes","middle"
"54","activity_09","no","yes","yes","middle"
"54","activity_03","no","yes","yes","middle"
"55","activity_09","no","no","no","low"
"56","activity_09","no","yes","yes","middle"
"56","activity_07","no","yes","yes","middle"
"56","activity_03","no","yes","yes","middle"
"57","activity_03","no","yes","yes","middle"
"57","activity_08","no","yes","yes","middle"
"58","activity_08","no","yes","yes","middle"
"58","activity_09","no","yes","yes","middle"
"58","activity_03","no","yes","yes","middle"
"59","activity_06","yes","yes","no","high"
"59","activity_01","yes","yes","no","high"
"59","activity_02","yes","yes","no","high"
"59","activity_02","yes","yes","no","high"
"59","activity_07","yes","yes","no","high"
"59","activity_03","yes","yes","no","high"
"60","activity_02","yes","yes","no","middle"
"60","noise_1","yes","yes","no","middle"
"60","activity_08","yes","yes","no","middle"
"60","activity_09","yes","yes","no","middle"
"60","activity_01","yes","yes","no","middle"
"60","activity_03","yes","yes","no","middle"
"61","activity_09","no","no","no","high"
"61","activity_08","no","no","no","high"
"61","activity_03","no","no","no","high"
"62","activity_08","no","yes","yes","low"
"62","activity_09","no","yes","yes","low"
"62","noise_2","no","yes","yes","low"
"62","activity_08","no","yes","yes","low"
"62","activity_03","no","yes","yes","low"
"63","activity_06","no","no","yes","high"
"64","activity_03","no","yes","yes","middle"
"64","activity_08","no","yes","yes","middle"
"64","activity_09","no","yes","yes","middle"
"65","activity_03","yes","yes","yes","low"
"65","activity_09","yes","yes","yes","low"
"66","activity_09","yes","no","yes","high"
"66","activity_08","yes","no","yes","high"
"67","noise_3","yes","yes","no","low"
"67","activity_08","yes","yes","no","low"
"67","activity_02","yes","yes","no","low"
"67","activity_03","yes","yes","no","low"
"68","activity_07","no","no","yes","high"
"68","activity_08","no","no","yes","high"
"68","activity_09","no","no","yes","high"
"68","activity_03","no","no","yes","high"
"69","activity_09","no","no","no","low"
"69","activity_08","no","no","no","low"
"70","activity_06","no","yes","yes","low"
"70","noise_3","no","yes","yes","low"
"70","activity_08","no","yes","yes","low"
"70","activity_09","no","yes","yes","low"
"70","activity_03","no","yes","yes","low"
"71","activity_03","no","yes","yes","middle"
"71","noise_3","no","yes","yes","middle"
"71","activity_08","no","yes","yes","middle"
"72","activity_03","yes","yes","yes","middle"
"72","activity_09","yes","yes","yes","middle"
"72","noise_4","yes","yes","yes","middle"
"73","activity_06","yes","no","yes","low"
"73","activity_07","yes","no","yes","low"
"73","activity_02","yes","no","yes","low"
"73","activity_01","yes","no","yes","low"
"73","activity_02","yes","no","yes","low"
"73","activity_03","yes","no","yes","low"
"74","activity_08","no","yes","no","middle"
"75","activity_09","yes","no","yes","middle"
"75","activity_08","yes","no","yes","middle"
"76","activity_08","no","no","yes","high"
"76","activity_09","no","no","yes","high"
"76","activity_03","no","no","yes","high"
"77","activity_09","no","yes","no","middle"
"77","activity_08","no","yes","no","middle"
"78","activity_02","no","yes","no","middle"
"78","activity_01","no","yes","no","middle"
"78","activity_02","no","yes","no","middle"
"78","activity_07","no","yes","no","middle"
"78","activity_08","no","yes","no","middle"
"79","activity_08","no","yes","no","middle"
"79","activity_09","no","yes","no","middle"
"79","activity_03","no","yes","no","middle"
"80","activity_09","no","yes","yes","middle"
"80","activity_08","no","yes","yes","middle"
"81","activity_02","no","no","yes","low"
"81","activity_01","no","no","yes","low"
"81","activity_02","no","no","yes","low"
"81","activity_08","no","no","yes","low"
"82","activity_08","no","yes","yes","middle"
"82","activity_09","no","yes","yes","middle"
"82","activity_03","no","yes","yes","middle"
"83","activity_02","yes","yes","yes","high"
"83","activity_02","yes","yes","yes","high"
"84","activity_08","yes","no","no","middle"
"84","activity_03","yes","no","no","middle"
"85","activity_08","no","yes","no","middle"
"85","activity_09","no","yes","no","middle"
"85","activity_03","no","yes","no","middle"
"86","activity_03","yes","no","yes","high"
"86","activity_08","yes","no","yes","high"
"87","activity_03","no","yes","yes","middle"
"87","activity_03","no","yes","yes","middle"
"87","activity_08","no","yes","yes","middle"
"87","activity_08","no","yes","yes","middle"
"87","activity_09","no","yes","yes","middle"
"88","activity_06","yes","yes","no","high"
"88","activity_07","yes","yes","no","high"
"88","activity_01","yes","yes","no","high"
"88","noise_1","yes","yes","no","high"
"88","activity_02","yes","yes","no","high"
"88","activity_03","yes","yes","no","high"
"89","activity_08","no","yes","yes","middle"
"89","activity_09","no","yes","yes","middle"
"89","activity_03","no","yes","yes","middle"
"90","noise_0","no","yes","no","high"
"90","activity_06","no","yes","no","high"
"90","activity_09","no","yes","no","high"
"90","activity_08","no","yes","no","high"
"90","activity_03","no","yes","no","high"
"91","activity_08","no","yes","no","low"
"92","activity_01","no","no","yes","low"
"92","activity_02","no","no","yes","low"
"92","activity_06","no","no","yes","low"
"92","activity_02","no","no","yes","low"
"92","activity_08","no","no","yes","low"
"93","activity_09","no","yes","no","middle"
"93","activity_08","no","yes","no","middle"
"93","activity_03","no","yes","no","middle"
"94","activity_08","yes","no","yes","high"
"94","noise_1","yes","no","yes","high"
"95","noise_3","no","no","no","middle"
"95","activity_09","no","no","no","middle"
"95","activity_03","no","no","no","middle"
"96","activity_08","yes","no","no","high"
"96","activity_09","yes","no","no","high"
"97","activity_02","no","no","no","low"
"97","activity_02","no","no","no","low"
"97","activity_01","no","no","no","low"
"97","activity_08","no","no","no","low"
"98","activity_01","no","yes","no","low"
"98","activity_08","no","yes","no","low"
"99","activity_09","yes","yes","yes","high"
"99","activity_08","yes","yes","yes","high"
"99","activity_06","yes","yes","yes","high"
"99","activity_08","yes","yes","yes","high"
"99","activity_09","yes","yes","yes","high"
