"trace_id","activities","owner","employed","car_owner","income"
"31","activity_08","no","yes","yes","middle"
"31","activity_09","no","yes","yes","middle"
"31","activity_03","no","yes","yes","middle"
"32","activity_09","no","yes","no","high"
"33","activity_08","no","yes","yes","middle"
"33","activity_03","no","yes","yes","middle"
"33","activity_03","no","yes","yes","middle"
"33","activity_09","no","yes","yes","middle"
"34","activity_08","no","no","no","low"
"34","activity_09","no","no","no","low"
"34","activity_03","no","no","no","low"
"35","noise_4","yes","no","yes","low"
"35","activity_08","yes","no","yes","low"
"35","activity_03","yes","no","yes","low"
"35","activity_09","yes","no","yes","low"
"36","activity_03","yes","yes","no","high"
"36","activity_07","yes","yes","no","high"
"36","activity_01","yes","yes","no","high"
"36","activity_02","yes","yes","no","high"
"36","activity_08","yes","yes","no","high"
"36","activity_02","yes","yes","no","high"
"37","activity_08","no","yes","yes","middle"
"37","activity_09","no","yes","yes","middle"
"37","activity_03","no","yes","yes","middle"
"38","activity_03","no","yes","yes","middle"
"38","activity_09","no","yes","yes","middle"
"39","activity_08","no","yes","yes","middle"
"39","activity_09","no","yes","yes","middle"
"39","activity_03","no","yes","yes","middle"
"40","activity_08","no","yes","yes","middle"
"40","activity_09","no","yes","yes","middle"
"40","activity_03","no","yes","yes","middle"
"41","activity_06","yes","yes","no","high"
"41","activity_07","yes","yes","no","high"
"41","activity_02","yes","yes","no","high"
"41","activity_01","yes","yes","no","high"
"41","activity_02","yes","yes","no","high"
"41","activity_03","yes","yes","no","high"
"42","activity_08","no","yes","yes","middle"
"42","activity_03","no","yes","yes","middle"
"42","activity_09","no","yes","yes","middle"
"42","activity_03","no","yes","yes","middle"
"43","activity_01","no","yes","yes","middle"
"43","activity_09","no","yes","yes","middle"
"43","activity_03","no","yes","yes","middle"
"44","activity_09","no","yes","no","high"
"44","activity_06","no","yes","no","high"
"44","activity_03","no","yes","no","high"
"45","activity_08","no","yes","yes","middle"
"45","activity_09","no","yes","yes","middle"
"45","activity_03","no","yes","yes","middle"
"46","activity_09","yes","yes","no","middle"
"46","activity_03","yes","yes","no","middle"
"46","activity_08","yes","yes","no","middle"
"47","activity_08","no","no","no","high"
"47","activity_09","no","no","no","high"
"47","activity_03","no","no","no","high"
"48","activity_08","no","yes","yes","middle"
"48","activity_09","no","yes","yes","middle"
"48","activity_03","no","yes","yes","middle"
"49","activity_08","no","yes","yes","middle"
"49","noise_0","no","yes","yes","middle"
"49","activity_09","no","yes","yes","middle"
"49","activity_03","no","yes","yes","middle"
"50","activity_03","no","yes","yes","middle"
"51","activity_08","yes","yes","no","middle"
"51","activity_09","yes","yes","no","middle"
"51","activity_03","yes","yes","no","middle"
"52","activity_09","no","yes","yes","middle"
"52","activity_03","no","yes","yes","middle"
"53","activity_06","yes","yes","no","high"
"53","activity_07","yes","yes","no","high"
"53","activity_02","yes","yes","no","high"
"53","activity_01","yes","yes","no","high"
"53","activity_02","yes","yes","no","high"
"53","activity_03","yes","yes","no","high"
"54","activity_08","yes","no","no","low"
"54","activity_09","yes","no","no","low"
"54","activity_03","yes","no","no","low"
"55","activity_08","no","yes","yes","middle"
"55","noise_2","no","yes","yes","middle"
"55","activity_03","no","yes","yes","middle"
"56","activity_08","yes","yes","yes","low"
"56","activity_09","yes","yes","yes","low"
"56","activity_03","yes","yes","yes","low"
"57","activity_08","no","no","no","low"
"57","activity_09","no","no","no","low"
"57","activity_03","no","no","no","low"
"58","activity_08","no","yes","yes","middle"
"58","activity_09","no","yes","yes","middle"
"58","activity_03","no","yes","yes","middle"
"59","activity_08","yes","no","yes","high"
"59","activity_09","yes","no","yes","high"
"59","activity_03","yes","no","yes","high"
"60","activity_08","no","yes","yes","middle"
"60","activity_09","no","yes","yes","middle"
"60","activity_03","no","yes","yes","middle"
"61","activity_02","no","no","yes","low"
"61","activity_01","no","no","yes","low"
"61","activity_02","no","no","yes","low"
"61","activity_08","no","no","yes","low"
"62","activity_03","no","yes","yes","middle"
"62","activity_01","no","yes","yes","middle"
"62","activity_08","no","yes","yes","middle"
"63","activity_08","no","yes","yes","middle"
"64","activity_06","yes","yes","no","high"
"64","activity_07","yes","yes","no","high"
"64","activity_02","yes","yes","no","high"
"64","activity_01","yes","yes","no","high"
"64","activity_02","yes","yes","no","high"
"64","activity_03","yes","yes","no","high"
"65","activity_08","yes","no","no","high"
"65","activity_09","yes","no","no","high"
"65","activity_03","yes","no","no","high"
"66","activity_08","no","yes","yes","middle"
"66","activity_09","no","yes","yes","middle"
"66","activity_03","no","yes","yes","middle"
"67","activity_08","no","yes","yes","middle"
"67","activity_09","no","yes","yes","middle"
"67","activity_03","no","yes","yes","middle"
"68","activity_08","no","yes","yes","middle"
"68","activity_09","no","yes","yes","middle"
"68","activity_03","no","yes","yes","middle"
"69","activity_08","no","yes","yes","middle"
"69","activity_09","no","yes","yes","middle"
"70","noise_3","no","no","yes","middle"
"70","activity_09","no","no","yes","middle"
"70","activity_08","no","no","yes","middle"
"71","activity_06","no","no","no","high"
"71","activity_07","no","no","no","high"
"71","activity_02","no","no","no","high"
"71","activity_01","no","no","no","high"
"71","activity_02","no","no","no","high"
"71","activity_03","no","no","no","high"
"72","activity_08","no","yes","yes","middle"
"72","activity_09","no","yes","yes","middle"
"72","activity_03","no","yes","yes","middle"
"73","activity_08","no","yes","yes","middle"
"73","activity_09","no","yes","yes","middle"
"73","activity_03","no","yes","yes","middle"
"74","activity_08","no","no","no","high"
"74","activity_09","no","no","no","high"
"74","activity_03","no","no","no","high"
"75","activity_03","no","no","no","low"
"75","activity_08","no","no","no","low"
"76","activity_08","no","yes","yes","middle"
"76","activity_09","no","yes","yes","middle"
"76","activity_03","no","yes","yes","middle"
"77","activity_06","yes","no","yes","high"
"77","noise_0","yes","no","yes","high"
"77","activity_07","yes","no","yes","high"
"77","activity_02","yes","no","yes","high"
"77","noise_0","yes","no","yes","high"
"77","activity_01","yes","no","yes","high"
"77","activity_02","yes","no","yes","high"
"77","activity_03","yes","no","yes","high"
"78","activity_08","no","yes","yes","middle"
"78","activity_09","no","yes","yes","middle"
"78","activity_03","no","yes","yes","middle"
"79","activity_08","no","no","no","high"
"79","activity_09","no","no","no","high"
"79","activity_03","no","no","no","high"
"80","activity_08","yes","no","yes","middle"
"80","activity_09","yes","no","yes","middle"
"80","activity_03","yes","no","yes","middle"
"81","activity_02","yes","yes","yes","high"
"81","activity_01","yes","yes","yes","high"
"81","activity_02","yes","yes","yes","high"
"81","activity_08","yes","yes","yes","high"
"82","activity_09","no","no","no","high"
"82","activity_03","no","no","no","high"
"83","activity_08","yes","no","no","middle"
"83","activity_09","yes","no","no","middle"
"83","activity_03","yes","no","no","middle"
"84","activity_02","no","no","yes","low"
"84","noise_3","no","no","yes","low"
"84","activity_02","no","no","yes","low"
"84","activity_08","no","no","yes","low"
"84","noise_0","no","no","yes","low"
"84","activity_01","no","no","yes","low"
"85","activity_08","no","yes","yes","middle"
"86","noise_2","no","no","yes","low"
"86","activity_01","no","no","yes","low"
"86","activity_02","no","no","yes","low"
"86","noise_1","no","no","yes","low"
"86","activity_08","no","no","yes","low"
"86","activity_02","no","no","yes","low"
"87","activity_08","no","yes","yes","middle"
"87","activity_09","no","yes","yes","middle"
"87","activity_03","no","yes","yes","middle"
"88","activity_08","no","yes","yes","middle"
"88","activity_09","no","yes","yes","middle"
"88","activity_03","no","yes","yes","middle"
"89","activity_08","no","yes","yes","middle"
"89","activity_09","no","yes","yes","middle"
"89","activity_03","no","yes","yes","middle"
"90","activity_09","no","yes","yes","middle"
"90","activity_08","no","yes","yes","middle"
"90","activity_02","no","yes","yes","middle"
"91","activity_02","no","yes","no","high"
"91","activity_02","no","yes","no","high"
"91","activity_08","no","yes","no","high"
"92","activity_08","no","yes","yes","middle"
"92","noise_1","no","yes","yes","middle"
"92","activity_09","no","yes","yes","middle"
"92","activity_03","no","yes","yes","middle"
"93","activity_02","no","no","yes","low"
"93","activity_01","no","no","yes","low"
"93","activity_02","no","no","yes","low"
"93","activity_08","no","no","yes","low"
"94","activity_08","no","yes","yes","middle"
"94","activity_09","no","yes","yes","middle"
"94","activity_03","no","yes","yes","middle"
"95","activity_09","yes","no","yes","high"
"95","activity_03","yes","no","yes","high"
"96","activity_08","no","yes","yes","middle"
"96","activity_09","no","yes","yes","middle"
"96","activity_03","no","yes","yes","middle"
"97","activity_08","yes","yes","yes","low"
"97","activity_09","yes","yes","yes","low"
"97","activity_03","yes","yes","yes","low"
"98","activity_08","no","no","no","middle"
"98","activity_09","no","no","no","middle"
"98","activity_03","no","no","no","middle"
"99","noise_0","no","yes","yes","middle"
"99","activity_08","no","yes","yes","middle"
"99","activity_03","no","yes","yes","middle"
