"trace_id","activities","owner","employed","car_owner","income"
"59","activity_01","no","no","yes","low"
"59","activity_02","no","no","yes","low"
"60","activity_08","no","yes","yes","middle"
"60","activity_09","no","yes","yes","middle"
"60","activity_03","no","yes","yes","middle"
"61","activity_08","no","yes","yes","middle"
"61","activity_09","no","yes","yes","middle"
"61","activity_03","no","yes","yes","middle"
"62","activity_03","yes","yes","no","middle"
"62","activity_09","yes","yes","no","middle"
"63","noise_2","no","no","no","middle"
"63","activity_09","no","no","no","middle"
"64","noise_4","yes","no","no","high"
"64","activity_03","yes","no","no","high"
"64","activity_09","yes","no","no","high"
"64","activity_08","yes","no","no","high"
"65","activity_08","yes","no","yes","low"
"65","activity_09","yes","no","yes","low"
"65","activity_03","yes","no","yes","low"
"66","activity_08","no","no","no","low"
"66","activity_09","no","no","no","low"
"66","activity_03","no","no","no","low"
"67","activity_07","no","yes","yes","middle"
"67","activity_08","no","yes","yes","middle"
"67","activity_09","no","yes","yes","middle"
"68","activity_08","no","yes","yes","middle"
"68","activity_03","no","yes","yes","middle"
"69","activity_07","yes","yes","no","high"
"69","activity_08","yes","yes","no","high"
"69","activity_09","yes","yes","no","high"
"70","activity_08","no","no","yes","middle"
"70","activity_09","no","no","yes","middle"
"70","activity_03","no","no","yes","middle"
"71","activity_08","no","no","no","low"
"71","activity_09","no","no","no","low"
"71","activity_03","no","no","no","low"
"72","activity_01","no","no","yes","low"
"72","activity_08","no","no","yes","low"
"72","activity_06","no","no","yes","low"
"72","activity_02","no","no","yes","low"
"72","activity_02","no","no","yes","low"
"73","activity_08","no","no","no","high"
"73","activity_09","no","no","no","high"
"73","activity_03","no","no","no","high"
"73","activity_02","no","no","no","high"
"73","activity_03","no","no","no","high"
"74","noise_1","no","yes","yes","middle"
"74","activity_08","no","yes","yes","middle"
"74","activity_09","no","yes","yes","middle"
"74","activity_03","no","yes","yes","middle"
"75","noise_0","no","yes","yes","middle"
"75","activity_08","no","yes","yes","middle"
"75","activity_09","no","yes","yes","middle"
"75","activity_03","no","yes","yes","middle"
"76","activity_08","no","no","no","middle"
"76","activity_09","no","no","no","middle"
"76","activity_03","no","no","no","middle"
"77","activity_03","no","yes","yes","middle"
"77","activity_09","no","yes","yes","middle"
"78","activity_09","yes","no","no","high"
"79","activity_07","no","yes","yes","middle"
"79","activity_08","no","yes","yes","middle"
"79","activity_09","no","yes","yes","middle"
"80","activity_08","no","yes","no","low"
"80","activity_09","no","yes","no","low"
"80","activity_03","no","yes","no","low"
"81","activity_02","yes","no","yes","high"
"81","activity_01","yes","no","yes","high"
"81","activity_02","yes","no","yes","high"
"81","activity_03","yes","no","yes","high"
"81","activity_08","yes","no","yes","high"
"82","activity_08","no","yes","no","high"
"82","activity_09","no","yes","no","high"
"82","activity_03","no","yes","no","high"
"83","activity_08","yes","no","no","high"
"83","activity_09","yes","no","no","high"
"83","activity_03","yes","no","no","high"
"83","activity_03","yes","no","no","high"
"83","activity_03","yes","no","no","high"
"84","activity_06","no","no","no","middle"
"84","activity_07","no","no","no","middle"
"84","activity_02","no","no","no","middle"
"84","activity_01","no","no","no","middle"
"84","activity_03","no","no","no","middle"
"84","activity_02","no","no","no","middle"
"85","activity_06","yes","yes","no","high"
"85","activity_07","yes","yes","no","high"
"85","activity_01","yes","yes","no","high"
"85","activity_02","yes","yes","no","high"
"85","activity_03","yes","yes","no","high"
"86","activity_08","no","yes","yes","middle"
"86","activity_09","no","yes","yes","middle"
"86","activity_03","no","yes","yes","middle"
"87","activity_09","no","no","yes","middle"
"87","activity_03","no","no","yes","middle"
"88","activity_08","no","yes","yes","middle"
"88","activity_09","no","yes","yes","middle"
"88","activity_03","no","yes","yes","middle"
"89","activity_09","no","yes","yes","middle"
"89","activity_01","no","yes","yes","middle"
"89","activity_08","no","yes","yes","middle"
"89","activity_03","no","yes","yes","middle"
"90","activity_08","no","no","yes","high"
"90","activity_06","no","no","yes","high"
"90","activity_03","no","no","yes","high"
"91","activity_08","yes","no","no","low"
"91","activity_09","yes","no","no","low"
"91","activity_03","yes","no","no","low"
"92","activity_08","yes","no","yes","low"
"92","activity_09","yes","no","yes","low"
"92","activity_03","yes","no","yes","low"
"93","activity_08","no","yes","yes","middle"
"94","activity_08","no","no","yes","low"
"94","activity_09","no","no","yes","low"
"94","activity_03","no","no","yes","low"
"95","activity_08","yes","no","yes","low"
"95","activity_09","yes","no","yes","low"
"95","activity_03","yes","no","yes","low"
"96","activity_03","no","no","yes","low"
"96","noise_4","no","no","yes","low"
"96","noise_2","no","no","yes","low"
"97","activity_02","no","yes","yes","high"
"97","activity_01","no","yes","yes","high"
"97","activity_02","no","yes","yes","high"
"97","activity_08","no","yes","yes","high"
"98","noise_1","no","yes","yes","middle"
"98","activity_03","no","yes","yes","middle"
"99","noise_0","yes","yes","no","high"
"99","activity_02","yes","yes","no","high"
"99","activity_01","yes","yes","no","high"
"99","activity_02","yes","yes","no","high"
"99","activity_03","yes","yes","no","high"
"99","activity_03","yes","yes","no","high"
