"trace_id","activities","owner","employed","car_owner","income"
"32","activity_07","yes","yes","no","high"
"32","activity_02","yes","yes","no","high"
"32","activity_01","yes","yes","no","high"
"32","activity_02","yes","yes","no","high"
"32","activity_03","yes","yes","no","high"
"33","activity_08","no","yes","yes","middle"
"33","activity_09","no","yes","yes","middle"
"33","activity_03","no","yes","yes","middle"
"34","activity_08","no","yes","yes","middle"
"34","activity_09","no","yes","yes","middle"
"34","activity_03","no","yes","yes","middle"
"35","activity_08","no","yes","yes","middle"
"35","activity_09","no","yes","yes","middle"
"35","activity_03","no","yes","yes","middle"
"36","activity_06","yes","no","yes","middle"
"36","activity_08","yes","no","yes","middle"
"37","activity_02","no","no","yes","low"
"37","activity_01","no","no","yes","low"
"37","activity_02","no","no","yes","low"
"37","activity_08","no","no","yes","low"
"38","activity_02","no","no","yes","low"
"38","activity_01","no","no","yes","low"
"38","activity_02","no","no","yes","low"
"38","activity_08","no","no","yes","low"
"39","noise_2","no","yes","yes","middle"
"39","activity_03","no","yes","yes","middle"
"39","activity_08","no","yes","yes","middle"
"39","activity_09","no","yes","yes","middle"
"40","activity_08","no","yes","no","high"
"40","activity_09","no","yes","no","high"
"40","activity_03","no","yes","no","high"
"41","activity_08","no","yes","yes","middle"
"41","activity_09","no","yes","yes","middle"
"41","activity_03","no","yes","yes","middle"
"42","activity_08","no","yes","no","low"
"42","activity_09","no","yes","no","low"
"42","activity_03","no","yes","no","low"
"43","activity_08","no","yes","yes","middle"
"43","activity_09","no","yes","yes","middle"
"43","activity_03","no","yes","yes","middle"
"44","activity_08","no","yes","yes","middle"
"44","activity_09","no","yes","yes","middle"
"44","activity_03","no","yes","yes","middle"
"45","activity_08","no","yes","yes","middle"
"45","activity_09","no","yes","yes","middle"
"45","activity_03","no","yes","yes","middle"
"46","activity_06","yes","yes","no","high"
"46","activity_07","yes","yes","no","high"
"46","activity_02","yes","yes","no","high"
"46","activity_01","yes","yes","no","high"
"46","activity_02","yes","yes","no","high"
"46","activity_03","yes","yes","no","high"
"47","activity_08","yes","yes","no","low"
"47","activity_09","yes","yes","no","low"
"47","activity_03","yes","yes","no","low"
"48","activity_08","no","yes","yes","middle"
"48","activity_09","no","yes","yes","middle"
"48","activity_03","no","yes","yes","middle"
"49","activity_08","no","yes","yes","middle"
"49","activity_09","no","yes","yes","middle"
"49","activity_03","no","yes","yes","middle"
"50","activity_08","no","yes","yes","middle"
"50","activity_09","no","yes","yes","middle"
"50","activity_03","no","yes","yes","middle"
"51","activity_08","no","yes","yes","middle"
"51","activity_09","no","yes","yes","middle"
"51","activity_03","no","yes","yes","middle"
"52","noise_3","no","no","yes","low"
"52","activity_02","no","no","yes","low"
"52","activity_08","no","no","yes","low"
"52","activity_01","no","no","yes","low"
"52","activity_08","no","no","yes","low"
"52","activity_02","no","no","yes","low"
"53","activity_08","no","yes","yes","middle"
"53","activity_09","no","yes","yes","middle"
"53","activity_03","no","yes","yes","middle"
"54","activity_08","no","yes","yes","middle"
"54","activity_09","no","yes","yes","middle"
"54","activity_03","no","yes","yes","middle"
"55","activity_09","no","no","no","middle"
"56","activity_09","no","yes","yes","middle"
"56","activity_09","no","yes","yes","middle"
"56","activity_03","no","yes","yes","middle"
"57","activity_02","no","no","yes","low"
"57","activity_01","no","no","yes","low"
"57","activity_02","no","no","yes","low"
"57","activity_08","no","no","yes","low"
"58","activity_06","yes","yes","no","high"
"58","activity_07","yes","yes","no","high"
"58","activity_02","yes","yes","no","high"
"58","activity_01","yes","yes","no","high"
"58","activity_02","yes","yes","no","high"
"58","activity_03","yes","yes","no","high"
"59","activity_08","no","yes","no","middle"
"59","activity_09","no","yes","no","middle"
"59","activity_03","no","yes","no","middle"
"60","activity_08","no","yes","yes","middle"
"60","activity_09","no","yes","yes","middle"
"60","activity_03","no","yes","yes","middle"
"61","activity_03","yes","no","yes","middle"
"61","activity_09","yes","no","yes","middle"
"62","activity_02","yes","no","yes","low"
"62","activity_01","yes","no","yes","low"
"62","activity_02","yes","no","yes","low"
"62","activity_08","yes","no","yes","low"
"63","noise_1","no","yes","yes","middle"
"63","noise_1","no","yes","yes","middle"
"63","activity_09","no","yes","yes","middle"
"63","activity_03","no","yes","yes","middle"
"64","activity_08","no","yes","yes","middle"
"64","activity_09","no","yes","yes","middle"
"64","activity_03","no","yes","yes","middle"
"65","activity_08","no","yes","yes","middle"
"65","activity_09","no","yes","yes","middle"
"65","activity_03","no","yes","yes","middle"
"66","activity_09","no","yes","yes","middle"
"66","activity_03","no","yes","yes","middle"
"66","activity_08","no","yes","yes","middle"
"67","activity_08","no","yes","yes","middle"
"67","activity_09","no","yes","yes","middle"
"67","activity_03","no","yes","yes","middle"
"68","activity_08","no","yes","yes","middle"
"68","activity_09","no","yes","yes","middle"
"68","activity_03","no","yes","yes","middle"
"69","activity_09","no","yes","yes","middle"
"69","activity_08","no","yes","yes","middle"
"70","activity_08","no","yes","yes","high"
"70","activity_09","no","yes","yes","high"
"70","activity_03","no","yes","yes","high"
"71","activity_08","no","yes","yes","middle"
"71","activity_09","no","yes","yes","middle"
"71","activity_03","no","yes","yes","middle"
"72","activity_06","yes","yes","no","high"
"72","activity_07","yes","yes","no","high"
"72","activity_02","yes","yes","no","high"
"72","activity_01","yes","yes","no","high"
"72","activity_02","yes","yes","no","high"
"72","activity_03","yes","yes","no","high"
"73","activity_08","no","yes","yes","middle"
"73","activity_09","no","yes","yes","middle"
"73","activity_03","no","yes","yes","middle"
"74","activity_09","no","yes","yes","middle"
"74","activity_03","no","yes","yes","middle"
"75","activity_08","no","no","no","low"
"75","activity_09","no","no","no","low"
"75","activity_03","no","no","no","low"
"76","activity_08","no","yes","yes","middle"
"76","activity_09","no","yes","yes","middle"
"76","activity_03","no","yes","yes","middle"
"77","activity_08","no","yes","yes","middle"
"77","activity_03","no","yes","yes","middle"
"77","activity_09","no","yes","yes","middle"
"78","activity_02","no","no","yes","low"
"78","activity_01","no","no","yes","low"
"78","activity_02","no","no","yes","low"
"78","activity_08","no","no","yes","low"
"79","activity_08","no","yes","yes","middle"
"79","activity_09","no","yes","yes","middle"
"79","activity_03","no","yes","yes","middle"
"80","activity_02","no","no","yes","low"
"80","activity_01","no","no","yes","low"
"80","activity_02","no","no","yes","low"
"80","activity_08","no","no","yes","low"
"81","activity_08","yes","yes","no","low"
"81","activity_09","yes","yes","no","low"
"81","activity_03","yes","yes","no","low"
"82","activity_08","no","yes","yes","middle"
"82","activity_09","no","yes","yes","middle"
"82","activity_03","no","yes","yes","middle"
"83","activity_08","no","yes","yes","middle"
"83","activity_09","no","yes","yes","middle"
"83","activity_03","no","yes","yes","middle"
"84","activity_08","no","yes","no","middle"
"84","activity_09","no","yes","no","middle"
"84","activity_03","no","yes","no","middle"
"85","activity_08","yes","yes","yes","middle"
"85","activity_09","yes","yes","yes","middle"
"85","activity_03","yes","yes","yes","middle"
"86","activity_08","no","yes","yes","middle"
"86","activity_09","no","yes","yes","middle"
"86","activity_03","no","yes","yes","middle"
"87","activity_08","no","yes","yes","middle"
"87","activity_09","no","yes","yes","middle"
"87","activity_03","no","yes","yes","middle"
"88","activity_06","yes","yes","no","high"
"88","activity_07","yes","yes","no","high"
"88","activity_02","yes","yes","no","high"
"88","activity_01","yes","yes","no","high"
"88","activity_02","yes","yes","no","high"
"88","activity_03","yes","yes","no","high"
"89","activity_08","no","yes","yes","middle"
"89","activity_09","no","yes","yes","middle"
"89","activity_03","no","yes","yes","middle"
"90","activity_08","no","yes","yes","middle"
"90","activity_09","no","yes","yes","middle"
"90","activity_03","no","yes","yes","middle"
"91","activity_08","no","yes","yes","middle"
"91","activity_09","no","yes","yes","middle"
"91","activity_03","no","yes","yes","middle"
"92","noise_3","yes","no","yes","low"
"92","activity_08","yes","no","yes","low"
"92","activity_03","yes","no","yes","low"
"92","activity_09","yes","no","yes","low"
"93","activity_08","no","yes","yes","middle"
"93","activity_09","no","yes","yes","middle"
"93","activity_03","no","yes","yes","middle"
"94","activity_08","no","yes","yes","middle"
"94","activity_09","no","yes","yes","middle"
"94","activity_03","no","yes","yes","middle"
"95","activity_08","no","yes","yes","middle"
"95","activity_09","no","yes","yes","middle"
"95","activity_03","no","yes","yes","middle"
"96","activity_02","no","no","yes","low"
"96","activity_01","no","no","yes","low"
"96","activity_02","no","no","yes","low"
"96","activity_08","no","no","yes","low"
"97","activity_03","no","yes","yes","middle"
"97","noise_3","no","yes","yes","middle"
"97","activity_08","no","yes","yes","middle"
"97","activity_09","no","yes","yes","middle"
"98","activity_06","yes","yes","no","high"
"98","activity_07","yes","yes","no","high"
"98","activity_02","yes","yes","no","high"
"98","activity_01","yes","yes","no","high"
"98","activity_02","yes","yes","no","high"
"98","activity_03","yes","yes","no","high"
"99","noise_3","yes","yes","no","high"
"99","activity_06","yes","yes","no","high"
"99","activity_07","yes","yes","no","high"
"99","activity_02","yes","yes","no","high"
"99","activity_01","yes","yes","no","high"
"99","activity_06","yes","yes","no","high"
"99","activity_03","yes","yes","no","high"
